SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102108982	5	2016-05-05 10:53:31.20	2016-05-05 10:53:32.20	1	3	Wrong Time
1	98102109088	7	2016-05-05 11:01:36.53	2016-05-05 11:01:36.60	1	3	Wrong Time
2	98102109088	7	2016-05-05 11:01:36.60	2016-05-05 11:01:37.62	1	3	Wrong Time
3	98102109088	7	2016-05-05 11:01:38.18	2016-05-05 11:01:39.18	1	3	Wrong Time
4	98102056406	10	2016-05-05 11:03:14.92	2016-05-05 11:03:15.93	1	3	Wrong Time
5	98102254571	13	2016-05-05 11:06:50.25	2016-05-05 11:06:51.25	1	3	Wrong Time
6	98102108473	16	2016-05-05 11:08:55.57	2016-05-05 11:08:56.57	1	3	Wrong Time
7	98102056406	21	2016-05-05 13:03:01.59	2016-05-05 13:03:02.59	1	3	Wrong Time
8	98102109088	22	2016-05-05 13:07:00.42	2016-05-05 13:07:01.42	1	3	Wrong Time
9	98102254571	24	2016-05-05 13:31:22.50	2016-05-05 13:31:23.50	1	3	Wrong Time
10	98102254571	24	2016-05-05 13:31:24.40	2016-05-05 13:31:25.40	1	3	Wrong Time
11	98102108982	26	2016-05-05 13:43:37.39	2016-05-05 13:43:37.70	1	3	Wrong Time
12	98102108982	26	2016-05-05 13:43:37.70	2016-05-05 13:43:37.84	1	3	Wrong Time
13	98102108982	26	2016-05-05 13:43:37.84	2016-05-05 13:43:38.84	1	3	Wrong Time
14	98102108982	26	2016-05-05 13:43:58.79	2016-05-05 13:43:59.79	1	3	Wrong Time
15	98102108982	26	2016-05-05 13:44:05.92	2016-05-05 13:44:06.92	1	3	Wrong Time
16	98102108982	26	2016-05-05 13:44:08.20	2016-05-05 13:44:09.20	1	3	Wrong Time
17	98102108473	28	2016-05-05 13:50:29.50	2016-05-05 13:50:30.50	1	3	Wrong Time
18	98102254571	29	2016-05-05 13:55:52.12	2016-05-05 13:55:53.14	1	3	Wrong Time
19	98102056406	30	2016-05-05 14:15:54.56	2016-05-05 14:15:55.56	1	3	Wrong Time
20	98102254571	32	2016-05-05 15:42:34.71	2016-05-05 15:42:35.71	1	3	Wrong Time
21	98102109088	33	2016-05-05 15:48:27.53	2016-05-05 15:48:28.53	1	3	Wrong Time
22	98102108982	34	2016-05-05 16:40:24.45	2016-05-05 16:40:25.45	1	3	Wrong Time
23	98102056406	36	2016-05-05 16:59:00.01	2016-05-05 16:59:01.01	1	3	Wrong Time
