VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102056406	2016-05-08 09:52:16.26	2016-05-08 09:52:18.76	Default	1	3	1	0	1	2.5625	1	1.515625	0
1	98102056406	2016-05-08 09:52:41.15	2016-05-08 09:52:43.31	Default	1	3	1	0	1	3.3125	2	0.5625	0
2	98102108982	2016-05-08 09:54:54.34	2016-05-08 09:55:13.59	Default	1	3	1	0	1	19.671875	1	17.625	3
3	98102254571	2016-05-08 09:55:13.59	2016-05-08 09:55:57.12	Default	1	3	1	0	1	43.53125	1	43.28125	0
4	98102056406	2016-05-08 09:57:46.57	2016-05-08 09:58:20.98	Default	1	3	1	0	1	33.796875	1	34.40625	0
5	98102108806	2016-05-08 10:00:42.04	2016-05-08 10:00:54.78	Default	1	3	1	0	1	12.90625	1	10.71875	0
6	98102056406	2016-05-08 10:01:46.00	2016-05-08 10:01:55.64	Default	1	3	1	0	1	9.890625	1	8.734375	0
7	98102254571	2016-05-08 10:02:33.75	2016-05-08 10:02:48.98	Default	1	3	1	0	1	15.96875	1	13.1875	3
8	98102108473	2016-05-08 10:02:48.98	2016-05-08 10:03:07.32	Default	1	3	1	0	3	18.046875	1	17.75	0
9	98102108982	2016-05-08 10:04:00.04	2016-05-08 10:04:21.34	Default	1	3	1	0	1	21.90625	2	18.15625	0
10	98102109088	2016-05-08 10:04:56.17	2016-05-08 10:05:42.18	Default	1	3	1	0	1	45.328125	1	46.015625	0
11	98102108982	2016-05-08 10:07:29.12	2016-05-08 10:07:51.64	Default	1	3	1	0	1	23.125	2	19.15625	0
12	98102108982	2016-05-08 10:08:58.26	2016-05-08 10:08:59.64	Default	1	3	1	0	1	1.765625	1	0.109375	0
13	98102254571	2016-05-08 10:09:00.57	2016-05-08 10:09:15.06	Default	1	3	1	0	1	14.484375	1	13.640625	0
14	98102254571	2016-05-08 10:09:15.18	2016-05-08 10:09:38.96	Default	1	3	1	0	1	23.78125	0	0	3
15	98102056406	2016-05-08 10:09:38.96	2016-05-08 10:10:00.96	Default	1	3	1	0	1	20.890625	0	0	3
16	98102108473	2016-05-08 10:10:00.96	2016-05-08 10:10:07.98	Default	1	3	1	0	1	6.28125	1	52.8125	0
17	98102108806	2016-05-08 10:12:26.06	2016-05-08 10:12:42.53	Default	1	3	1	0	1	16.703125	1	14.71875	0
18	98102254571	2016-05-08 10:12:42.96	2016-05-08 10:13:11.87	Default	1	3	1	0	1	28.90625	0	0	3
19	98102108982	2016-05-08 10:13:11.87	2016-05-08 10:13:29.78	Default	1	3	1	0	1	17.90625	3	43.625	0
20	98102109088	2016-05-08 10:14:52.98	2016-05-08 10:15:12.23	Default	1	3	1	0	1	19.453125	2	16.96875	0
21	98102254571	2016-05-08 10:19:15.90	2016-05-08 10:19:28.85	Default	1	3	1	0	1	13.046875	1	12.046875	0
22	98102254571	2016-05-08 10:19:33.56	2016-05-08 10:19:34.57	Default	1	3	1	0	1	1.015625	1	0.484375	0
23	98102108806	2016-05-08 10:19:52.10	2016-05-08 10:19:59.54	Default	1	3	1	0	1	8.15625	1	6.375	0
24	98102108982	2016-05-08 10:20:50.43	2016-05-08 10:21:01.95	Default	1	3	1	0	1	11.890625	1	9.8125	0
25	98102056406	2016-05-08 10:21:02.14	2016-05-08 10:21:07.43	Default	1	3	1	0	1	5.484375	1	4.3125	0
26	98102108806	2016-05-08 10:21:17.50	2016-05-08 10:21:20.68	Default	1	3	1	0	1	5.28125	1	1.703125	0
27	98102056406	2016-05-08 10:22:11.17	2016-05-08 10:22:17.07	Default	1	3	1	0	1	5.953125	1	4.9375	0
28	98102254571	2016-05-08 10:22:18.35	2016-05-08 10:22:23.59	Default	1	3	1	0	1	5.28125	1	3.15625	0
29	98102108806	2016-05-08 10:23:37.28	2016-05-08 10:23:45.17	Default	1	3	1	0	1	8.234375	1	5.328125	0
30	98102108982	2016-05-08 10:24:07.03	2016-05-08 10:24:11.35	Default	1	3	1	0	1	4.40625	1	3.28125	0
31	98102254571	2016-05-08 10:25:37.32	2016-05-08 10:25:48.90	Default	1	3	1	0	1	11.78125	1	10.609375	0
32	98102254571	2016-05-08 10:25:49.75	2016-05-08 10:25:58.12	Default	1	3	1	0	1	8.4375	1	6.859375	3
33	98102056406	2016-05-08 10:25:58.12	2016-05-08 10:26:06.00	Default	1	3	1	0	1	7.875	1	6.984375	0
34	98102108982	2016-05-08 10:26:06.85	2016-05-08 10:26:11.95	Default	1	3	1	0	1	5.375	1	4	0
35	98102108806	2016-05-08 10:28:45.03	2016-05-08 10:28:59.40	Default	1	3	1	0	1	14.515625	1	13.265625	0
36	98102254571	2016-05-08 10:30:43.78	2016-05-08 10:30:59.51	Default	1	3	1	0	1	16.6875	1	14.8125	0
37	98102109088	2016-05-08 10:32:04.90	2016-05-08 10:33:17.12	Default	1	3	1	0	1	72.390625	3	71.046875	0
38	98102109088	2016-05-08 10:33:22.71	2016-05-08 10:33:43.65	Default	1	3	1	0	1	21.140625	1	20.234375	0
39	98102109088	2016-05-08 10:33:46.93	2016-05-08 10:33:55.40	Default	1	3	1	0	1	8.75	1	7.359375	0
40	98102056406	2016-05-08 10:36:23.28	2016-05-08 10:36:27.64	Default	1	3	1	0	1	4.484375	1	3.34375	0
41	98102108473	2016-05-08 10:36:38.81	2016-05-08 10:36:41.31	Default	1	3	1	0	1	2.5	1	2.625	0
42	98102254571	2016-05-08 10:37:20.70	2016-05-08 10:37:26.21	Default	1	3	1	0	1	5.578125	1	4	0
43	98102108982	2016-05-08 10:37:26.42	2016-05-08 10:37:37.82	Default	1	3	1	0	1	11.609375	1	9.578125	0
44	98102108806	2016-05-08 10:38:36.82	2016-05-08 10:38:47.29	Default	1	3	1	0	1	11.921875	1	8.125	0
45	98102254571	2016-05-08 10:39:41.84	2016-05-08 10:40:29.73	Default	1	3	1	0	1	47.890625	1	47.65625	0
46	98102254571	2016-05-08 10:40:31.37	2016-05-08 10:40:38.60	Default	1	3	1	0	1	7.234375	1	5.8125	0
47	98102108982	2016-05-08 10:45:36.12	2016-05-08 10:45:43.07	Default	1	3	1	0	1	7.34375	1	5.140625	0
48	98102056406	2016-05-08 10:47:07.17	2016-05-08 10:47:12.29	Default	1	3	1	0	1	5.46875	1	4.125	0
49	98102108982	2016-05-08 10:50:36.12	2016-05-08 10:50:41.65	Default	1	3	1	0	1	5.9375	1	4.546875	0
50	98102108982	2016-05-08 10:50:51.28	2016-05-08 10:50:55.40	Default	1	3	1	0	1	7.140625	1	2.03125	0
51	98102108473	2016-05-08 12:50:11.15	2016-05-08 12:50:15.25	Default	1	3	1	0	1	4.546875	1	3.265625	0
52	98102108982	2016-05-08 13:45:09.01	2016-05-08 13:45:16.10	Default	1	3	1	0	1	7.828125	1	5.59375	0
53	98102108806	2016-05-08 13:51:57.87	2016-05-08 13:52:06.03	Default	1	3	1	0	1	8.609375	1	6.21875	0
54	98102109088	2016-05-08 15:09:22.53	2016-05-08 15:09:27.17	Default	1	3	1	0	1	4.796875	1	3.640625	0
55	98102108806	2016-05-08 15:09:28.28	2016-05-08 15:09:35.70	Default	1	3	1	0	1	8.078125	1	6.34375	0
56	98102108806	2016-05-08 15:16:39.29	2016-05-08 15:16:42.59	Default	1	3	1	0	1	4.03125	2	1.34375	0
57	98102056406	2016-05-08 15:17:11.45	2016-05-08 15:17:16.92	Default	1	3	1	0	1	5.84375	1	4.484375	0
58	98102108473	2016-05-08 15:53:58.65	2016-05-08 15:54:02.29	Default	1	3	1	0	1	3.640625	1	3.015625	0
59	98102108982	2016-05-08 16:17:23.21	2016-05-08 16:17:28.56	Default	1	3	1	0	1	6.203125	1	4.203125	0
60	98102108982	2016-05-08 16:33:05.06	2016-05-08 16:33:12.89	Default	1	3	1	0	1	8.1875	1	6.71875	0
61	98102108982	2016-05-08 16:36:31.04	2016-05-08 16:36:36.90	Default	1	3	1	0	1	6.4375	1	4.328125	0
62	98102108806	2016-05-08 16:40:47.71	2016-05-08 16:40:55.98	Default	1	3	1	0	1	9.0625	1	6.765625	0
63	98102108473	2016-05-08 16:41:31.92	2016-05-08 16:41:34.90	Default	1	3	1	0	1	3.09375	1	2.15625	0
64	98102109088	2016-05-08 17:08:44.75	2016-05-08 17:08:54.43	Default	1	3	1	0	1	10.34375	2	7.625	0
65	98102108473	2016-05-08 17:17:36.59	2016-05-08 17:17:47.39	Default	1	3	1	0	1	10.796875	1	10.28125	0
66	98102108473	2016-05-08 17:17:52.01	2016-05-08 17:17:56.39	Default	1	3	1	0	1	4.375	1	3.59375	0
67	98102108473	2016-05-08 17:31:03.29	2016-05-08 17:31:09.21	Default	1	3	1	0	1	5.921875	1	5.234375	0
68	98102056406	2016-05-08 17:33:43.17	2016-05-08 17:33:48.95	Default	1	3	1	0	1	6.578125	1	4.75	0
69	98102056406	2016-05-08 18:28:58.29	2016-05-08 18:29:00.79	Default	1	3	1	0	1	2.671875	1	1.5625	0
70	98102056406	2016-05-08 18:29:10.90	2016-05-08 18:29:15.84	Default	1	3	1	0	1	5.125	1	3.171875	0
71	98102056406	2016-05-08 18:29:28.03	2016-05-08 18:29:29.25	Default	1	3	1	0	1	1.515625	1	0.171875	0
72	98102108473	2016-05-08 18:29:45.79	2016-05-08 18:29:53.65	Default	1	3	1	0	1	7.859375	1	7.6875	0
73	98102056406	2016-05-08 18:29:56.20	2016-05-08 18:30:03.18	Default	1	3	1	0	1	7.125	2	5.515625	0
74	98102109088	2016-05-08 18:30:03.46	2016-05-08 18:30:13.28	Default	1	3	1	0	1	9.8125	1	9	0
75	98102109088	2016-05-08 18:30:13.85	2016-05-08 18:30:20.39	Default	1	3	1	0	1	6.59375	2	4.65625	0
76	98102254571	2016-05-08 18:31:40.10	2016-05-08 18:31:45.26	Default	1	3	1	0	1	5.15625	1	4.453125	0
77	98102056406	2016-05-08 18:31:51.03	2016-05-08 18:31:52.43	Default	1	3	1	0	1	1.40625	1	0.609375	0
78	98102108806	2016-05-08 18:32:04.17	2016-05-08 18:32:12.00	Default	1	3	1	0	1	8.03125	1	6.5625	0
79	98102108806	2016-05-08 18:32:13.82	2016-05-08 18:32:27.29	Default	1	3	1	0	1	14.03125	1	11.1875	0
80	98102254571	2016-05-08 18:32:29.90	2016-05-08 18:32:44.04	Default	1	3	1	0	3	14.140625	0	0	3
81	98102109088	2016-05-08 18:32:44.04	2016-05-08 18:32:50.03	Default	1	3	1	0	1	5.71875	0	0	3
82	98102056406	2016-05-08 18:32:50.03	2016-05-08 18:32:56.93	Default	1	3	1	0	1	6.625	1	27.234375	0
83	98102108473	2016-05-08 18:33:02.46	2016-05-08 18:33:04.76	Default	1	3	1	0	1	2.296875	2	1.59375	0
84	98102108806	2016-05-08 18:33:23.12	2016-05-08 18:33:27.23	Default	1	3	1	0	1	5.234375	2	0.84375	0
85	98102108982	2016-05-08 18:34:28.64	2016-05-08 18:34:35.90	Default	1	3	1	0	1	7.671875	1	5.609375	0
86	98102108982	2016-05-08 18:35:44.89	2016-05-08 18:35:50.60	Default	1	3	1	0	1	6.1875	1	4.5	0
87	98102108473	2016-05-08 18:37:49.51	2016-05-08 18:37:55.17	Default	1	3	1	0	1	5.671875	1	4.84375	0
88	98102108806	2016-05-08 18:42:23.10	2016-05-08 18:42:25.59	Default	1	3	1	0	1	3.03125	1	1.453125	0
89	98102254571	2016-05-08 18:42:27.01	2016-05-08 18:42:34.17	Default	1	3	1	0	1	7.25	1	5.25	0
90	98102056406	2016-05-08 18:42:41.54	2016-05-08 18:42:51.50	Default	1	3	1	0	1	10.078125	1	9.0625	0
