VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State
2	2016-05-08 09:55:07.53	2016-05-08 09:55:08.60	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-05-08 09:55:08.65	2016-05-08 09:55:11.09	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-05-08 09:57:49.03	2016-05-08 09:57:49.04	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-05-08 09:57:49.35	2016-05-08 09:57:49.37	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-05-08 09:57:49.56	2016-05-08 09:58:16.89	5	1	0	0	0	0	0	0	0	0	0	0	0
5	2016-05-08 10:00:43.53	2016-05-08 10:00:43.84	5	1	0	0	0	0	0	0	0	0	0	0	0
5	2016-05-08 10:00:44.12	2016-05-08 10:00:47.81	5	1	0	0	0	0	0	0	0	0	0	0	0
5	2016-05-08 10:00:50.34	2016-05-08 10:00:50.95	5	1	0	0	0	0	0	0	0	0	0	0	0
6	2016-05-08 10:01:46.82	2016-05-08 10:01:52.59	5	1	0	0	0	0	0	0	0	0	0	0	0
7	2016-05-08 10:02:37.35	2016-05-08 10:02:38.00	5	1	0	0	0	0	0	0	0	0	0	0	0
7	2016-05-08 10:02:38.07	2016-05-08 10:02:43.84	5	1	0	0	0	0	0	0	0	0	0	0	0
8	2016-05-08 10:02:51.39	2016-05-08 10:02:51.42	5	1	0	0	0	0	0	0	0	0	0	0	0
8	2016-05-08 10:02:51.43	2016-05-08 10:02:53.48	5	1	0	0	0	0	0	0	0	0	0	0	0
8	2016-05-08 10:02:53.59	2016-05-08 10:02:53.87	5	1	0	0	0	0	0	0	0	0	0	0	0
9	2016-05-08 10:04:03.23	2016-05-08 10:04:04.92	5	1	0	0	0	0	0	0	0	0	0	0	0
10	2016-05-08 10:04:57.60	2016-05-08 10:05:38.10	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-05-08 10:07:31.54	2016-05-08 10:07:36.73	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-05-08 10:07:40.50	2016-05-08 10:07:41.23	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-05-08 10:07:42.14	2016-05-08 10:07:43.39	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-05-08 10:07:44.20	2016-05-08 10:07:44.96	5	1	0	0	0	0	0	0	0	0	0	0	0
13	2016-05-08 10:09:02.09	2016-05-08 10:09:04.78	5	1	0	0	0	0	0	0	0	0	0	0	0
13	2016-05-08 10:09:04.85	2016-05-08 10:09:05.59	5	1	0	0	0	0	0	0	0	0	0	0	0
14	2016-05-08 10:09:16.31	2016-05-08 10:09:17.76	5	1	0	0	0	0	0	0	0	0	0	0	0
14	2016-05-08 10:09:18.75	2016-05-08 10:09:18.78	5	1	0	0	0	0	0	0	0	0	0	0	0
14	2016-05-08 10:09:19.51	2016-05-08 10:09:20.65	5	1	0	0	0	0	0	0	0	0	0	0	0
15	2016-05-08 10:09:40.92	2016-05-08 10:09:47.70	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-05-08 10:10:02.46	2016-05-08 10:10:02.50	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-05-08 10:10:02.59	2016-05-08 10:10:03.18	5	1	0	0	0	0	0	0	0	0	0	0	0
17	2016-05-08 10:12:29.51	2016-05-08 10:12:31.56	5	1	0	0	0	0	0	0	0	0	0	0	0
18	2016-05-08 10:12:45.04	2016-05-08 10:12:45.15	5	1	0	0	0	0	0	0	0	0	0	0	0
18	2016-05-08 10:12:45.45	2016-05-08 10:12:46.28	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-05-08 10:13:14.53	2016-05-08 10:13:15.20	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-05-08 10:13:15.28	2016-05-08 10:13:16.31	5	1	0	0	0	0	0	0	0	0	0	0	0
20	2016-05-08 10:14:54.18	2016-05-08 10:14:55.35	5	1	0	0	0	0	0	0	0	0	0	0	0
20	2016-05-08 10:14:55.43	2016-05-08 10:14:56.29	5	1	0	0	0	0	0	0	0	0	0	0	0
20	2016-05-08 10:14:57.31	2016-05-08 10:14:58.56	5	1	0	0	0	0	0	0	0	0	0	0	0
20	2016-05-08 10:15:08.40	2016-05-08 10:15:10.09	5	1	0	0	0	0	0	0	0	0	0	0	0
21	2016-05-08 10:19:19.81	2016-05-08 10:19:20.43	5	1	0	0	0	0	0	0	0	0	0	0	0
24	2016-05-08 10:20:52.39	2016-05-08 10:20:54.12	5	1	0	0	0	0	0	0	0	0	0	0	0
27	2016-05-08 10:22:12.23	2016-05-08 10:22:12.42	5	1	0	0	0	0	0	0	0	0	0	0	0
