SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102108982	0	2016-05-01 14:54:57.95	2016-05-01 14:54:58.95	1	3	Wrong Time
1	98102108806	1	2016-05-01 14:55:15.65	2016-05-01 14:55:16.65	1	3	Wrong Time
2	98102108806	1	2016-05-01 14:55:16.73	2016-05-01 14:55:17.73	1	3	Wrong Time
3	98102108982	2	2016-05-01 14:55:46.17	2016-05-01 14:55:47.18	1	3	Wrong Time
4	98102108982	2	2016-05-01 14:55:50.20	2016-05-01 14:55:51.20	1	3	Wrong Time
5	98102108982	2	2016-05-01 14:55:53.25	2016-05-01 14:55:53.90	1	3	Wrong Time
6	98102108982	2	2016-05-01 14:55:53.90	2016-05-01 14:55:54.92	1	3	Wrong Time
7	98102109088	3	2016-05-01 14:56:00.65	2016-05-01 14:56:01.65	1	3	Wrong Time
8	98102109088	3	2016-05-01 14:56:01.79	2016-05-01 14:56:02.01	1	3	Wrong Time
9	98102109088	3	2016-05-01 14:56:02.01	2016-05-01 14:56:03.01	1	3	Wrong Time
10	98102109088	3	2016-05-01 14:56:10.76	2016-05-01 14:56:11.76	1	3	Wrong Time
11	98102254571	4	2016-05-01 14:56:29.40	2016-05-01 14:56:30.40	1	3	Wrong Time
12	98102254571	4	2016-05-01 14:56:36.60	2016-05-01 14:56:37.60	1	3	Wrong Time
13	98102108473	5	2016-05-01 14:56:58.35	2016-05-01 14:56:59.35	1	3	Wrong Time
14	98102056406	7	2016-05-01 14:58:27.09	2016-05-01 14:58:28.09	1	3	Wrong Time
15	98102254571	9	2016-05-01 14:58:46.65	2016-05-01 14:58:47.65	1	3	Wrong Time
16	98102254571	9	2016-05-01 14:58:49.34	2016-05-01 14:58:50.34	1	3	Wrong Time
17	98102254571	9	2016-05-01 14:58:57.31	2016-05-01 14:58:58.31	1	3	Wrong Time
18	98102108473	10	2016-05-01 14:59:04.82	2016-05-01 14:59:05.45	1	3	Wrong Time
19	98102108473	10	2016-05-01 14:59:05.45	2016-05-01 14:59:06.45	1	3	Wrong Time
20	98102109088	11	2016-05-01 14:59:10.37	2016-05-01 14:59:11.37	1	3	Wrong Time
21	98102109088	13	2016-05-01 15:00:35.37	2016-05-01 15:00:36.39	1	3	Wrong Time
22	98102108982	14	2016-05-01 15:00:41.29	2016-05-01 15:00:42.29	1	3	Wrong Time
23	98102108982	14	2016-05-01 15:00:56.81	2016-05-01 15:00:57.81	1	3	Wrong Time
24	98102108982	14	2016-05-01 15:01:05.35	2016-05-01 15:01:06.35	1	3	Wrong Time
25	98102108982	15	2016-05-01 15:01:18.51	2016-05-01 15:01:19.51	1	3	Wrong Time
26	98102108982	15	2016-05-01 15:06:43.32	2016-05-01 15:06:44.32	1	3	Wrong Time
27	98102108982	15	2016-05-01 15:06:47.56	2016-05-01 15:06:48.57	1	3	Wrong Time
28	98102108982	15	2016-05-01 15:06:55.39	2016-05-01 15:06:56.39	1	3	Wrong Time
29	98102108473	16	2016-05-01 15:07:28.64	2016-05-01 15:07:29.64	1	3	Wrong Time
30	98102109088	17	2016-05-01 15:07:40.43	2016-05-01 15:07:41.43	1	3	Wrong Time
31	98102109088	18	2016-05-01 15:13:06.45	2016-05-01 15:13:07.45	1	3	Wrong Time
32	98102109088	18	2016-05-01 15:13:36.43	2016-05-01 15:13:37.43	1	3	Wrong Time
33	98102108473	19	2016-05-01 15:17:29.76	2016-05-01 15:17:30.76	1	3	Wrong Time
34	98102108473	19	2016-05-01 15:17:32.15	2016-05-01 15:17:33.15	1	3	Wrong Time
35	98102108806	20	2016-05-01 15:17:51.65	2016-05-01 15:17:52.65	1	3	Wrong Time
36	98102108806	22	2016-05-01 15:27:26.84	2016-05-01 15:27:27.85	1	3	Wrong Time
37	98102108806	22	2016-05-01 15:27:28.07	2016-05-01 15:27:29.09	1	3	Wrong Time
38	98102108806	22	2016-05-01 15:27:38.14	2016-05-01 15:27:39.14	1	3	Wrong Time
39	98102109088	23	2016-05-01 15:48:30.37	2016-05-01 15:48:31.37	1	3	Wrong Time
40	98102108806	26	2016-05-01 15:50:30.03	2016-05-01 15:50:31.03	1	3	Wrong Time
41	98102108473	27	2016-05-01 15:52:09.57	2016-05-01 15:52:10.57	1	3	Wrong Time
42	98102108806	28	2016-05-01 15:55:56.32	2016-05-01 15:55:57.32	1	3	Wrong Time
43	98102108982	29	2016-05-01 15:56:02.45	2016-05-01 15:56:03.45	1	3	Wrong Time
44	98102108806	30	2016-05-01 15:56:17.35	2016-05-01 15:56:18.35	1	3	Wrong Time
45	98102056406	31	2016-05-01 15:57:30.03	2016-05-01 15:57:31.03	1	3	Wrong Time
46	98102108982	32	2016-05-01 16:07:37.34	2016-05-01 16:07:38.34	1	3	Wrong Time
47	98102108982	32	2016-05-01 16:07:43.92	2016-05-01 16:07:44.92	1	3	Wrong Time
48	98102056406	33	2016-05-01 16:08:13.01	2016-05-01 16:08:14.01	1	3	Wrong Time
49	98102056406	34	2016-05-01 16:20:37.81	2016-05-01 16:20:38.81	1	3	Wrong Time
50	98102056406	34	2016-05-01 16:20:40.96	2016-05-01 16:20:41.96	1	3	Wrong Time
51	98102109088	35	2016-05-01 16:27:30.73	2016-05-01 16:27:31.73	1	3	Wrong Time
52	98102108473	36	2016-05-01 16:45:36.73	2016-05-01 16:45:37.73	1	3	Wrong Time
53	98102108806	37	2016-05-01 16:45:42.12	2016-05-01 16:45:43.12	1	3	Wrong Time
54	98102108982	38	2016-05-01 16:46:44.14	2016-05-01 16:46:45.14	1	3	Wrong Time
55	98102254571	39	2016-05-01 16:49:58.68	2016-05-01 16:49:59.68	1	3	Wrong Time
56	98102254571	39	2016-05-01 16:50:01.59	2016-05-01 16:50:02.59	1	3	Wrong Time
57	98102109088	40	2016-05-01 17:00:35.89	2016-05-01 17:00:36.89	1	3	Wrong Time
58	98102108473	41	2016-05-01 17:07:39.85	2016-05-01 17:07:40.85	1	3	Wrong Time
59	98102108473	41	2016-05-01 17:07:42.23	2016-05-01 17:07:43.23	1	3	Wrong Time
60	98102109088	42	2016-05-01 17:19:53.68	2016-05-01 17:19:54.68	1	3	Wrong Time
61	98102056406	43	2016-05-01 17:26:26.79	2016-05-01 17:26:27.79	1	3	Wrong Time
62	98102108806	44	2016-05-01 17:28:08.15	2016-05-01 17:28:09.15	1	3	Wrong Time
63	98102108806	44	2016-05-01 17:28:10.53	2016-05-01 17:28:11.53	1	3	Wrong Time
64	98102108982	45	2016-05-01 17:28:24.82	2016-05-01 17:28:25.82	1	3	Wrong Time
65	98102108806	46	2016-05-01 17:47:44.79	2016-05-01 17:47:45.79	1	3	Wrong Time
66	98102109088	47	2016-05-01 17:55:24.98	2016-05-01 17:55:25.98	1	3	Wrong Time
67	98102109088	47	2016-05-01 17:55:35.26	2016-05-01 17:55:36.26	1	3	Wrong Time
68	98102056406	48	2016-05-01 17:55:41.40	2016-05-01 17:55:42.40	1	3	Wrong Time
69	98102108982	49	2016-05-01 17:59:04.01	2016-05-01 17:59:05.01	1	3	Wrong Time
