SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102108806	0	2016-04-30 10:53:40.31	2016-04-30 10:53:41.31	1	3	Wrong Time
1	98102108806	0	2016-04-30 10:53:55.06	2016-04-30 10:53:55.25	1	3	Wrong Time
2	98102108806	0	2016-04-30 10:53:55.25	2016-04-30 10:53:56.26	1	3	Wrong Time
3	98102108806	0	2016-04-30 10:54:02.31	2016-04-30 10:54:03.31	1	3	Wrong Time
4	98102108982	1	2016-04-30 10:54:10.25	2016-04-30 10:54:11.18	1	3	Wrong Time
5	98102108982	1	2016-04-30 10:54:11.18	2016-04-30 10:54:12.18	1	3	Wrong Time
6	98102108982	1	2016-04-30 10:54:22.18	2016-04-30 10:54:23.20	1	3	Wrong Time
7	98102108982	1	2016-04-30 10:54:28.48	2016-04-30 10:54:29.48	1	3	Wrong Time
8	98102108982	1	2016-04-30 10:54:34.04	2016-04-30 10:54:35.04	1	3	Wrong Time
9	98102108982	1	2016-04-30 10:54:40.64	2016-04-30 10:54:41.64	1	3	Wrong Time
10	98102108982	1	2016-04-30 10:54:42.79	2016-04-30 10:54:43.79	1	3	Wrong Time
11	98102108982	1	2016-04-30 10:54:45.98	2016-04-30 10:54:46.98	1	3	Wrong Time
12	98102108982	1	2016-04-30 10:54:48.76	2016-04-30 10:54:49.76	1	3	Wrong Time
13	98102108982	1	2016-04-30 10:54:51.14	2016-04-30 10:54:52.14	1	3	Wrong Time
14	98102108982	3	2016-04-30 10:55:00.17	2016-04-30 10:55:01.17	1	3	Wrong Time
15	98102108982	3	2016-04-30 10:55:01.50	2016-04-30 10:55:02.50	1	3	Wrong Time
16	98102108982	3	2016-04-30 10:55:05.68	2016-04-30 10:55:06.68	1	3	Wrong Time
17	98102108806	4	2016-04-30 10:55:11.78	2016-04-30 10:55:12.78	1	3	Wrong Time
18	98102109088	10	2016-04-30 10:55:30.56	2016-04-30 10:55:31.56	1	3	Wrong Time
19	98102109088	10	2016-04-30 10:55:41.00	2016-04-30 10:55:42.00	1	3	Wrong Time
20	98102108806	11	2016-04-30 10:55:51.73	2016-04-30 10:55:52.06	1	3	Wrong Time
21	98102108806	11	2016-04-30 10:55:52.06	2016-04-30 10:55:53.06	1	3	Wrong Time
22	98102108806	11	2016-04-30 10:56:05.90	2016-04-30 10:56:06.90	1	3	Wrong Time
23	98102108806	11	2016-04-30 10:56:08.87	2016-04-30 10:56:09.87	1	3	Wrong Time
24	98102108806	11	2016-04-30 10:56:19.21	2016-04-30 10:56:19.56	1	3	Wrong Time
