Time	MessageType	Destination	Source	SendCounter	ReceiveCounter	Data...
2016-06-05 10:40:56.82	0	SetAir	1	1	0
2016-06-05 10:40:56.82	0	SetAir	1	2	0
2016-06-05 10:40:56.82	0	SetAir	1	3	0
2016-06-05 10:40:56.82	0	SetAir	1	4	0
2016-06-05 10:40:56.82	0	SetDoor	1	1	1	0
2016-06-05 10:40:56.82	0	SetLed	1	1	None	None	None
2016-06-05 10:40:56.84	0	SetDoor	1	5	1	0
2016-06-05 10:40:56.84	0	SetLed	1	2	None	None	None
2016-06-05 10:40:56.84	0	SetDoor	1	2	1	0
2016-06-05 10:40:56.84	0	SetLed	1	3	None	None	None
2016-06-05 10:40:56.84	0	SetDoor	1	6	1	0
2016-06-05 10:40:56.84	0	SetLed	1	4	None	None	None
2016-06-05 10:40:56.84	0	SetDoor	1	3	1	0
2016-06-05 10:40:56.84	0	SetLed	1	5	None	None	None
2016-06-05 10:40:56.84	0	SetDoor	1	7	1	0
2016-06-05 10:40:56.84	0	SetLed	1	6	None	None	None
2016-06-05 10:40:56.84	0	SetDoor	1	4	1	0
2016-06-05 10:40:56.84	0	SetLed	1	7	None	None	None
2016-06-05 10:40:56.84	0	SetDoor	1	8	1	0
2016-06-05 10:40:56.84	0	SetLed	1	8	None	None	None
2016-06-05 10:40:56.84	0	SetTime	1	0
2016-06-05 10:40:56.85	0	SetAutosend	1	255
2016-06-05 10:40:56.85	0	GetRFIDType	1	1	DataMars
2016-06-05 10:40:56.85	0	GetRFIDType	1	2	DataMars
2016-06-05 10:40:56.85	0	GetRFIDType	1	3	DataMars
2016-06-05 10:40:56.85	0	GetRFIDType	1	4	DataMars
2016-06-05 10:40:56.90	0	GetState	1
2016-06-05 10:41:56.85	0	GetState	1
2016-06-05 10:42:56.85	0	GetState	1
2016-06-05 10:43:56.85	0	GetState	1
2016-06-05 10:44:56.85	0	GetState	1
2016-06-05 10:45:56.85	0	GetState	1
2016-06-05 10:46:56.85	0	GetState	1
2016-06-05 10:47:56.85	0	GetState	1
2016-06-05 10:48:56.85	0	GetState	1
2016-06-05 10:49:56.85	0	GetState	1
2016-06-05 10:50:56.85	0	GetState	1
2016-06-05 10:51:56.85	0	GetState	1
2016-06-05 10:52:56.85	0	GetState	1
2016-06-05 10:53:56.85	0	GetState	1
2016-06-05 10:54:56.85	0	GetState	1
2016-06-05 10:55:56.85	0	GetState	1
2016-06-05 10:56:56.87	0	GetState	1
2016-06-05 10:57:56.85	0	GetState	1
2016-06-05 10:58:56.85	0	GetState	1
2016-06-05 10:59:56.85	0	GetState	1
2016-06-05 11:00:56.85	0	GetState	1
2016-06-05 11:01:56.85	0	GetState	1
2016-06-05 11:02:56.85	0	GetState	1
2016-06-05 11:03:56.85	0	GetState	1
2016-06-05 11:04:56.85	0	GetState	1
2016-06-05 11:05:56.85	0	GetState	1
2016-06-05 11:06:56.85	0	GetState	1
2016-06-05 11:07:56.85	0	GetState	1
2016-06-05 11:08:56.85	0	GetState	1
2016-06-05 11:09:56.85	0	GetState	1
2016-06-05 11:10:56.85	0	GetState	1
2016-06-05 11:11:56.85	0	GetState	1
2016-06-05 11:12:56.85	0	GetState	1
2016-06-05 11:13:56.85	0	GetState	1
2016-06-05 11:14:56.85	0	GetState	1
2016-06-05 11:15:56.85	0	GetState	1
2016-06-05 11:16:56.85	0	GetState	1
2016-06-05 11:17:56.85	0	GetState	1
2016-06-05 11:18:56.85	0	GetState	1
2016-06-05 11:19:56.85	0	GetState	1
2016-06-05 11:20:56.85	0	GetState	1
2016-06-05 11:21:56.85	0	GetState	1
2016-06-05 11:22:56.85	0	GetState	1
2016-06-05 11:23:56.85	0	GetState	1
2016-06-05 11:24:56.85	0	GetState	1
2016-06-05 11:25:56.85	0	GetState	1
2016-06-05 11:26:56.85	0	GetState	1
2016-06-05 11:27:56.85	0	GetState	1
2016-06-05 11:28:56.85	0	GetState	1
2016-06-05 11:29:56.85	0	GetState	1
2016-06-05 11:30:56.85	0	GetState	1
2016-06-05 11:31:56.85	0	GetState	1
2016-06-05 11:32:56.85	0	GetState	1
