VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102108982	2016-05-16 14:46:32.60	2016-05-16 14:46:37.59	Default	1	3	1	0	1	5.46875	1	3.703125	0
1	98102108982	2016-05-16 14:46:56.28	2016-05-16 14:46:57.81	Default	1	3	1	0	1	1.859375	1	0.140625	0
2	98102108473	2016-05-16 14:47:26.75	2016-05-16 14:47:48.15	Default	1	3	1	0	1	21.40625	1	20.765625	0
3	98102109088	2016-05-16 14:47:49.26	2016-05-16 14:47:54.29	Default	1	3	1	0	1	5.234375	1	4.15625	0
4	98102108982	2016-05-16 14:48:21.12	2016-05-16 14:48:25.26	Default	1	3	1	0	1	4.859375	1	2.890625	0
5	98102108473	2016-05-16 16:24:59.78	2016-05-16 16:25:00.95	Default	1	3	1	0	1	1	1	1.171875	0
6	98102056406	2016-05-16 16:30:48.32	2016-05-16 16:31:02.50	Default	1	3	1	0	1	14.296875	1	13.203125	0
7	98102254571	2016-05-16 16:35:16.50	2016-05-16 16:35:22.78	Default	1	3	1	0	1	6.28125	1	4.578125	0
8	98102108806	2016-05-16 16:38:18.45	2016-05-16 16:38:24.15	Default	1	3	1	0	1	5.90625	2	4.234375	0
9	98102109088	2016-05-16 16:40:56.18	2016-05-16 16:41:01.31	Default	1	3	1	0	1	5.671875	1	4.03125	0
10	98102108982	2016-05-16 16:42:24.81	2016-05-16 16:42:26.48	Default	1	3	1	0	1	2.171875	1	0.609375	0
11	98102254571	2016-05-16 18:04:27.50	2016-05-16 18:05:08.26	Default	1	3	1	0	5	38.40625	1	6.65625	3
12	98102108806	2016-05-16 18:05:08.26	2016-05-16 18:05:25.09	Default	1	3	1	0	2	10.234375	0	0	3
13	98102254571	2016-05-16 18:05:25.09	2016-05-16 18:05:56.15	Default	1	3	1	0	1	31.0625	1	70.015625	0
14	98102254571	2016-05-16 18:06:40.62	2016-05-16 18:06:45.60	Default	1	3	1	0	1	4.984375	1	2.8125	0
15	98102254571	2016-05-16 18:07:44.53	2016-05-16 18:07:49.42	Default	1	3	1	0	1	5.03125	1	3.859375	0
