VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State
4	2016-05-15 18:07:32.65	2016-05-15 18:07:33.50	5	1	0	0	0	0	0	0	0	0	0	0	0
5	2016-05-15 18:07:39.39	2016-05-15 18:07:40.95	5	1	0	0	0	0	0	0	0	0	0	0	0
10	2016-05-15 18:09:41.37	2016-05-15 18:09:41.92	5	1	0	0	0	0	0	0	0	0	0	0	0
10	2016-05-15 18:09:47.21	2016-05-15 18:09:47.34	6	-1	1	0	0	0	0	0	0	0	0	0	0
11	2016-05-15 18:10:26.04	2016-05-15 18:10:26.78	5	1	0	0	0	0	0	0	0	0	0	0	0
12	2016-05-15 18:10:34.59	2016-05-15 18:10:35.28	6	-1	1	0	0	0	0	0	0	0	0	0	0
12	2016-05-15 18:10:35.06	2016-05-15 18:10:35.93	5	1	0	0	0	0	0	0	0	0	0	0	0
12	2016-05-15 18:10:48.75	2016-05-15 18:10:49.92	5	1	0	0	0	0	0	0	0	0	0	0	0
12	2016-05-15 18:10:50.98	2016-05-15 18:10:51.21	5	1	0	0	0	0	0	0	0	0	0	0	0
12	2016-05-15 18:10:51.60	2016-05-15 18:10:51.98	5	1	0	0	0	0	0	0	0	0	0	0	0
18	2016-05-15 18:12:38.17	2016-05-15 18:12:39.37	6	-1	1	0	0	0	0	0	0	0	0	0	0
18	2016-05-15 18:12:39.45	2016-05-15 18:12:39.85	5	1	0	0	0	0	0	0	0	0	0	0	0
18	2016-05-15 18:12:39.89	2016-05-15 18:12:39.96	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-05-15 18:12:57.59	2016-05-15 18:12:57.75	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-05-15 18:12:59.15	2016-05-15 18:12:59.17	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-05-15 18:12:59.20	2016-05-15 18:12:59.25	5	1	0	0	0	0	0	0	0	0	0	0	0
21	2016-05-15 18:13:51.78	2016-05-15 18:13:52.62	5	1	0	0	0	0	0	0	0	0	0	0	0
23	2016-05-15 18:14:24.65	2016-05-15 18:14:25.09	5	1	0	0	0	0	0	0	0	0	0	0	0
23	2016-05-15 18:14:25.12	2016-05-15 18:14:25.23	6	-1	1	0	0	0	0	0	0	0	0	0	0
23	2016-05-15 18:14:25.12	2016-05-15 18:14:25.23	5	1	0	0	0	0	0	0	0	0	0	0	0
23	2016-05-15 18:14:25.39	2016-05-15 18:14:25.73	6	-1	1	0	0	0	0	0	0	0	0	0	0
24	2016-05-15 18:15:08.09	2016-05-15 18:15:08.67	5	1	0	0	0	0	0	0	0	0	0	0	0
24	2016-05-15 18:15:11.84	2016-05-15 18:15:11.87	6	-1	1	0	0	0	0	0	0	0	0	0	0
27	2016-05-15 18:16:09.00	2016-05-15 18:16:09.40	5	1	0	0	0	0	0	0	0	0	0	0	0
29	2016-05-15 18:18:27.45	2016-05-15 18:18:27.46	5	1	0	0	0	0	0	0	0	0	0	0	0
29	2016-05-15 18:18:31.84	2016-05-15 18:18:31.95	6	-1	1	0	0	0	0	0	0	0	0	0	0
29	2016-05-15 18:18:33.67	2016-05-15 18:18:34.29	5	1	0	0	0	0	0	0	0	0	0	0	0
29	2016-05-15 18:18:38.84	2016-05-15 18:18:38.87	6	-1	1	0	0	0	0	0	0	0	0	0	0
30	2016-05-15 18:19:24.70	2016-05-15 18:19:25.25	5	1	0	0	0	0	0	0	0	0	0	0	0
32	2016-05-15 18:20:09.70	2016-05-15 18:20:09.73	6	-1	1	0	0	0	0	0	0	0	0	0	0
32	2016-05-15 18:20:10.65	2016-05-15 18:20:11.34	5	1	0	0	0	0	0	0	0	0	0	0	0
34	2016-05-15 18:20:40.01	2016-05-15 18:20:41.34	5	1	0	0	0	0	0	0	0	0	0	0	0
35	2016-05-15 18:22:42.21	2016-05-15 18:22:43.21	5	1	0	0	0	0	0	0	0	0	0	0	0
35	2016-05-15 18:22:43.29	2016-05-15 18:22:43.39	5	1	0	0	0	0	0	0	0	0	0	0	0
37	2016-05-15 18:22:59.73	2016-05-15 18:23:00.25	5	1	0	0	0	0	0	0	0	0	0	0	0
44	2016-05-15 18:29:07.53	2016-05-15 18:29:08.18	5	1	0	0	0	0	0	0	0	0	0	0	0
44	2016-05-15 18:29:13.76	2016-05-15 18:29:13.85	6	-1	1	0	0	0	0	0	0	0	0	0	0
45	2016-05-15 18:29:51.75	2016-05-15 18:29:53.39	5	1	0	0	0	0	0	0	0	0	0	0	0
45	2016-05-15 18:29:54.90	2016-05-15 18:29:55.53	6	-1	1	0	0	0	0	0	0	0	0	0	0
46	2016-05-15 18:30:26.17	2016-05-15 18:30:27.01	5	1	0	0	0	0	0	0	0	0	0	0	0
47	2016-05-15 18:30:44.37	2016-05-15 18:30:47.03	5	1	0	0	0	0	0	0	0	0	0	0	0
48	2016-05-15 18:36:32.51	2016-05-15 18:36:32.98	5	1	0	0	0	0	0	0	0	0	0	0	0
50	2016-05-15 18:37:56.40	2016-05-15 18:37:57.46	5	1	0	0	0	0	0	0	0	0	0	0	0
55	2016-05-15 18:41:25.40	2016-05-15 18:41:26.62	5	1	0	0	0	0	0	0	0	0	0	0	0
55	2016-05-15 18:41:27.85	2016-05-15 18:41:28.65	6	-1	1	0	0	0	0	0	0	0	0	0	0
57	2016-05-15 18:42:14.54	2016-05-15 18:42:16.40	5	1	0	0	0	0	0	0	0	0	0	0	0
57	2016-05-15 18:42:17.17	2016-05-15 18:42:17.87	6	-1	1	0	0	0	0	0	0	0	0	0	0
58	2016-05-15 18:44:14.84	2016-05-15 18:44:14.98	6	-1	1	0	0	0	0	0	0	0	0	0	0
58	2016-05-15 18:44:18.35	2016-05-15 18:44:20.18	5	1	0	0	0	0	0	0	0	0	0	0	0
58	2016-05-15 18:44:25.70	2016-05-15 18:44:26.10	5	1	0	0	0	0	0	0	0	0	0	0	0
59	2016-05-15 18:44:56.85	2016-05-15 18:44:57.54	5	1	0	0	0	0	0	0	0	0	0	0	0
59	2016-05-15 18:44:59.56	2016-05-15 18:44:59.73	6	-1	1	0	0	0	0	0	0	0	0	0	0
59	2016-05-15 18:45:00.00	2016-05-15 18:45:00.04	6	-1	1	0	0	0	0	0	0	0	0	0	0
59	2016-05-15 18:45:02.54	2016-05-15 18:45:02.57	6	-1	1	0	0	0	0	0	0	0	0	0	0
59	2016-05-15 18:45:04.28	2016-05-15 18:45:04.29	6	-1	1	0	0	0	0	0	0	0	0	0	0
59	2016-05-15 18:45:50.07	2016-05-15 18:45:51.37	5	1	0	0	0	0	0	0	0	0	0	0	0
59	2016-05-15 18:46:08.84	2016-05-15 18:46:08.95	5	1	0	0	0	0	0	0	0	0	0	0	0
62	2016-05-15 18:49:07.10	2016-05-15 18:49:09.04	5	1	0	0	0	0	0	0	0	0	0	0	0
63	2016-05-15 18:49:59.98	2016-05-15 18:50:00.34	5	1	0	0	0	0	0	0	0	0	0	0	0
64	2016-05-15 18:50:19.21	2016-05-15 18:50:19.95	5	1	0	0	0	0	0	0	0	0	0	0	0
65	2016-05-15 18:54:08.75	2016-05-15 18:54:08.90	5	1	0	0	0	0	0	0	0	0	0	0	0
68	2016-05-15 19:00:45.28	2016-05-15 19:00:45.51	5	1	0	1	0	0	0	0	0	0	0	0	0
69	2016-05-15 19:05:29.93	2016-05-15 19:05:31.21	5	1	0	0	0	0	0	0	0	0	0	0	0
69	2016-05-15 19:05:33.17	2016-05-15 19:05:41.01	5	1	0	1	0	0	0	0	0	0	0	0	0
69	2016-05-15 19:05:42.21	2016-05-15 19:05:44.15	5	1	0	1	0	0	0	0	0	0	0	0	0
69	2016-05-15 19:05:44.48	2016-05-15 19:05:44.95	5	1	0	1	0	0	0	0	0	0	0	0	0
70	2016-05-15 19:05:49.26	2016-05-15 19:06:13.82	5	1	0	0	0	6	0.145	0.578125	0	0	0	0	0
71	2016-05-15 19:07:25.68	2016-05-15 19:07:26.40	5	1	0	1	0	0	0	0	0	0	0	0	0
71	2016-05-15 19:07:27.34	2016-05-15 19:07:27.85	5	1	0	1	0	0	0	0	0	0	0	0	0
72	2016-05-15 19:14:09.85	2016-05-15 19:14:27.93	5	1	0	0	0	5	0.201	0.59375	0	0	0	0	0
73	2016-05-15 19:14:35.56	2016-05-15 19:14:55.20	5	1	0	0	0	10	0.344	1	0	0	0	0	0
74	2016-05-15 19:15:02.98	2016-05-15 19:15:19.54	5	1	0	0	0	11	0.33	1.0625	0	0	0	0	0
75	2016-05-15 19:48:03.53	2016-05-15 19:48:04.34	5	1	0	0	0	0	0	0	0	0	0	0	0
75	2016-05-15 19:48:04.37	2016-05-15 19:48:05.67	5	1	0	1	0	1	0.057	0.140625	0	0	0	0	0
75	2016-05-15 19:48:13.01	2016-05-15 19:48:14.46	5	1	0	1	0	0	0	0	0	0	0	0	0
76	2016-05-15 19:48:22.17	2016-05-15 19:48:30.09	5	1	0	0	0	25	1.188	2.703125	0	0	0	0	0
77	2016-05-15 19:49:11.00	2016-05-15 19:49:18.46	5	1	0	0	0	7	0.175	0.703125	0	0	0	0	0
78	2016-05-15 19:49:22.76	2016-05-15 19:49:34.06	5	1	0	0	0	18	0.519	1.65625	0	0	0	0	0
79	2016-05-15 19:49:48.04	2016-05-15 19:50:02.40	5	1	0	0	0	14	0.417	1.359375	0	0	0	0	0
81	2016-05-15 20:01:05.73	2016-05-15 20:01:18.68	5	1	0	0	0	8	0.397	0.875	0	0	0	0	0
82	2016-05-15 20:01:26.82	2016-05-15 20:01:27.31	5	1	0	1	0	0	0	0	0	0	0	0	0
82	2016-05-15 20:01:27.37	2016-05-15 20:01:27.75	5	1	0	1	0	0	0	0	0	0	0	0	0
83	2016-05-15 20:01:52.87	2016-05-15 20:01:53.45	5	1	0	1	0	0	0	0	0	0	0	0	0
83	2016-05-15 20:01:53.85	2016-05-15 20:01:54.43	5	1	0	1	0	0	0	0	0	0	0	0	0
