DateTime	Temperature	Illumination	Cage
2016-05-23 18:29:13	22.6	0	1
2016-05-23 18:30:13	22.6	10	1
2016-05-23 18:31:13	22.6	3	1
2016-05-23 18:32:13	22.6	10	1
2016-05-23 18:33:13	22.6	10	1
2016-05-23 18:34:13	22.6	10	1
2016-05-23 18:35:13	22.6	10	1
2016-05-23 18:36:13	22.6	10	1
2016-05-23 18:37:13	22.6	10	1
2016-05-23 18:38:13	22	10	1
2016-05-23 18:39:13	22.6	10	1
2016-05-23 18:40:13	22.6	10	1
2016-05-23 18:41:13	22.6	10	1
2016-05-23 18:42:13	22.6	10	1
2016-05-23 18:43:13	22.6	10	1
2016-05-23 18:44:13	22.6	10	1
2016-05-23 18:45:13	22.6	10	1
2016-05-23 18:46:13	22.6	10	1
2016-05-23 18:47:13	22.6	10	1
2016-05-23 18:48:13	22.6	10	1
2016-05-23 18:49:13	22.6	10	1
2016-05-23 18:50:13	22.6	10	1
2016-05-23 18:51:13	22.6	10	1
2016-05-23 18:52:13	22.6	10	1
2016-05-23 18:53:13	22.6	10	1
2016-05-23 18:54:13	22.6	10	1
2016-05-23 18:55:13	22.6	10	1
2016-05-23 18:56:13	22	10	1
2016-05-23 18:57:13	22.6	10	1
2016-05-23 18:58:13	22.6	10	1
2016-05-23 18:59:13	22.6	10	1
2016-05-23 19:00:13	22.6	10	1
2016-05-23 19:01:13	22.6	0	1
2016-05-23 19:02:13	22.6	0	1
2016-05-23 19:03:13	22.6	0	1
2016-05-23 19:04:13	22.6	0	1
2016-05-23 19:05:13	22.6	0	1
2016-05-23 19:06:13	22	0	1
2016-05-23 19:07:13	22	0	1
2016-05-23 19:08:13	22	0	1
2016-05-23 19:09:13	22	0	1
2016-05-23 19:10:13	22.6	0	1
2016-05-23 19:11:13	22.6	0	1
2016-05-23 19:12:13	22.6	0	1
2016-05-23 19:13:13	22.6	0	1
2016-05-23 19:14:13	22	0	1
2016-05-23 19:15:13	22.6	0	1
2016-05-23 19:16:13	22	0	1
2016-05-23 19:17:13	22.6	0	1
2016-05-23 19:18:13	22	0	1
2016-05-23 19:19:13	22	0	1
2016-05-23 19:20:13	22	0	1
2016-05-23 19:21:13	22	0	1
2016-05-23 19:22:13	22	0	1
2016-05-23 19:23:13	22	0	1
2016-05-23 19:24:13	22	0	1
2016-05-23 19:25:13	22.6	0	1
2016-05-23 19:26:13	22	0	1
2016-05-23 19:27:13	22.6	0	1
2016-05-23 19:28:13	22	0	1
2016-05-23 19:29:13	22.6	0	1
2016-05-23 19:30:13	22.6	0	1
2016-05-23 19:31:13	22	0	1
2016-05-23 19:32:13	22.6	0	1
2016-05-23 19:33:13	22	0	1
2016-05-23 19:34:13	22	0	1
2016-05-23 19:35:13	22	0	1
2016-05-23 19:36:13	22	0	1
2016-05-23 19:37:13	22	0	1
2016-05-23 19:38:13	22	0	1
2016-05-23 19:39:13	22	0	1
2016-05-23 19:40:13	22	0	1
2016-05-23 19:41:13	22	0	1
2016-05-23 19:42:13	22	0	1
2016-05-23 19:43:13	22	0	1
2016-05-23 19:44:13	22	0	1
2016-05-23 19:45:13	22	0	1
2016-05-23 19:46:13	22	0	1
2016-05-23 19:47:13	22	0	1
2016-05-23 19:48:13	22	0	1
2016-05-23 19:49:13	22	0	1
2016-05-23 19:50:13	22	0	1
2016-05-23 19:51:13	22	0	1
2016-05-23 19:52:13	22	0	1
2016-05-23 19:53:13	22	0	1
2016-05-23 19:54:13	22	0	1
2016-05-23 19:55:13	22	0	1
2016-05-23 19:56:13	22	0	1
2016-05-23 19:57:13	22	0	1
2016-05-23 19:58:13	22.6	0	1
2016-05-23 19:59:13	22	0	1
2016-05-23 20:00:13	22	0	1
2016-05-23 20:01:13	22	0	1
2016-05-23 20:02:13	22	0	1
2016-05-23 20:03:13	22	0	1
2016-05-23 20:04:13	22	0	1
2016-05-23 20:05:13	22	0	1
2016-05-23 20:06:13	22	0	1
2016-05-23 20:07:13	22	0	1
2016-05-23 20:08:13	22	0	1
2016-05-23 20:09:13	22	0	1
2016-05-23 20:10:13	22	0	1
2016-05-23 20:11:13	22	0	1
2016-05-23 20:12:13	22	0	1
2016-05-23 20:13:13	22	0	1
2016-05-23 20:14:13	22	0	1
2016-05-23 20:15:13	22	0	1
2016-05-23 20:16:13	22	0	1
2016-05-23 20:17:13	22	0	1
2016-05-23 20:18:13	22	0	1
2016-05-23 20:19:13	22	0	1
2016-05-23 20:20:13	22	0	1
2016-05-23 20:21:13	22	0	1
2016-05-23 20:22:13	22	0	1
2016-05-23 20:23:13	22	0	1
2016-05-23 20:24:13	22	0	1
2016-05-23 20:25:13	22	0	1
2016-05-23 20:26:13	22	0	1
2016-05-23 20:27:13	22	0	1
2016-05-23 20:28:13	22	0	1
2016-05-23 20:29:13	22	0	1
2016-05-23 20:30:13	22	0	1
2016-05-23 20:31:13	22	0	1
2016-05-23 20:32:13	22	0	1
2016-05-23 20:33:13	22	0	1
2016-05-23 20:34:13	22	0	1
2016-05-23 20:35:13	22	0	1
2016-05-23 20:36:13	22	0	1
2016-05-23 20:37:13	22	0	1
2016-05-23 20:38:13	22	0	1
2016-05-23 20:39:13	22	0	1
2016-05-23 20:40:13	22	0	1
2016-05-23 20:41:13	22	0	1
2016-05-23 20:42:13	22	0	1
2016-05-23 20:43:13	22	0	1
2016-05-23 20:44:13	22	0	1
2016-05-23 20:45:13	22	0	1
2016-05-23 20:46:13	22	0	1
2016-05-23 20:47:13	22	0	1
2016-05-23 20:48:13	22	0	1
2016-05-23 20:49:13	22	0	1
2016-05-23 20:50:13	22	0	1
2016-05-23 20:51:13	22	0	1
2016-05-23 20:52:13	22	0	1
2016-05-23 20:53:13	22	0	1
2016-05-23 20:54:13	22	0	1
2016-05-23 20:55:13	22	0	1
2016-05-23 20:56:13	22	0	1
2016-05-23 20:57:13	22	0	1
2016-05-23 20:58:13	22	0	1
2016-05-23 20:59:13	22	0	1
2016-05-23 21:00:13	22	0	1
2016-05-23 21:01:13	22	0	1
2016-05-23 21:02:13	22	0	1
2016-05-23 21:03:13	22	0	1
2016-05-23 21:04:13	22	0	1
2016-05-23 21:05:13	22	0	1
2016-05-23 21:06:13	22	0	1
2016-05-23 21:07:13	22	0	1
2016-05-23 21:08:13	22	0	1
2016-05-23 21:09:13	22	0	1
2016-05-23 21:10:13	22	0	1
2016-05-23 21:11:13	22	0	1
2016-05-23 21:12:13	22	0	1
2016-05-23 21:13:13	22	0	1
2016-05-23 21:14:13	22	0	1
2016-05-23 21:15:13	22	0	1
2016-05-23 21:16:13	22	0	1
2016-05-23 21:17:13	22	0	1
2016-05-23 21:18:13	22	0	1
2016-05-23 21:19:13	22	0	1
2016-05-23 21:20:13	22	0	1
2016-05-23 21:21:13	22	0	1
2016-05-23 21:22:13	22	0	1
2016-05-23 21:23:13	22	0	1
2016-05-23 21:24:13	22	0	1
2016-05-23 21:25:13	22	0	1
2016-05-23 21:26:13	22	0	1
2016-05-23 21:27:13	22	0	1
2016-05-23 21:28:13	22	0	1
2016-05-23 21:29:13	22	0	1
2016-05-23 21:30:13	22	0	1
2016-05-23 21:31:13	22	0	1
2016-05-23 21:32:13	22	0	1
2016-05-23 21:33:13	22	0	1
2016-05-23 21:34:13	22	0	1
2016-05-23 21:35:13	22	0	1
2016-05-23 21:36:13	22	0	1
2016-05-23 21:37:13	22	0	1
2016-05-23 21:38:13	22	0	1
2016-05-23 21:39:13	22	0	1
2016-05-23 21:40:13	22	0	1
2016-05-23 21:41:13	22	0	1
2016-05-23 21:42:13	22	0	1
2016-05-23 21:43:13	22	0	1
2016-05-23 21:44:13	22	0	1
2016-05-23 21:45:13	22	0	1
2016-05-23 21:46:13	22	0	1
2016-05-23 21:47:13	22	0	1
2016-05-23 21:48:13	22	0	1
2016-05-23 21:49:13	22	0	1
2016-05-23 21:50:13	22	0	1
2016-05-23 21:51:13	22	0	1
2016-05-23 21:52:13	22	0	1
2016-05-23 21:53:13	22	0	1
2016-05-23 21:54:13	22	0	1
2016-05-23 21:55:13	22	0	1
2016-05-23 21:56:13	22	0	1
2016-05-23 21:57:13	22	0	1
2016-05-23 21:58:13	22	0	1
2016-05-23 21:59:13	22	0	1
2016-05-23 22:00:13	22	0	1
2016-05-23 22:01:13	22	0	1
2016-05-23 22:02:13	22	0	1
2016-05-23 22:03:13	22	0	1
2016-05-23 22:04:13	22	0	1
2016-05-23 22:05:13	22	0	1
2016-05-23 22:06:13	22	0	1
2016-05-23 22:07:13	22	0	1
2016-05-23 22:08:13	22	0	1
2016-05-23 22:09:13	22	0	1
2016-05-23 22:10:13	22	0	1
2016-05-23 22:11:13	22	0	1
2016-05-23 22:12:13	22	0	1
2016-05-23 22:13:13	22	0	1
2016-05-23 22:14:13	22	0	1
2016-05-23 22:15:13	22	0	1
2016-05-23 22:16:13	22	0	1
2016-05-23 22:17:13	22	0	1
2016-05-23 22:18:13	22	0	1
2016-05-23 22:19:13	22	0	1
2016-05-23 22:20:13	22	0	1
2016-05-23 22:21:13	22	0	1
2016-05-23 22:22:13	22	0	1
2016-05-23 22:23:13	22	0	1
2016-05-23 22:24:13	22	0	1
2016-05-23 22:25:13	22	0	1
2016-05-23 22:26:13	22	0	1
2016-05-23 22:27:13	22	0	1
2016-05-23 22:28:13	22	0	1
2016-05-23 22:29:13	22	0	1
2016-05-23 22:30:13	22	0	1
2016-05-23 22:31:13	22	0	1
2016-05-23 22:32:13	22	0	1
2016-05-23 22:33:13	22	0	1
2016-05-23 22:34:13	22	0	1
2016-05-23 22:35:13	22	0	1
2016-05-23 22:36:13	22	0	1
2016-05-23 22:37:13	22	0	1
2016-05-23 22:38:13	22	0	1
2016-05-23 22:39:13	22	0	1
2016-05-23 22:40:13	22	0	1
2016-05-23 22:41:13	22	0	1
2016-05-23 22:42:13	22	0	1
2016-05-23 22:43:13	22	0	1
2016-05-23 22:44:13	22	0	1
2016-05-23 22:45:13	22	0	1
2016-05-23 22:46:13	22	0	1
2016-05-23 22:47:13	22	0	1
2016-05-23 22:48:13	22	0	1
2016-05-23 22:49:13	22	0	1
2016-05-23 22:50:13	22	0	1
2016-05-23 22:51:13	22	0	1
2016-05-23 22:52:13	22	0	1
2016-05-23 22:53:13	22	0	1
2016-05-23 22:54:13	22	0	1
2016-05-23 22:55:13	22	0	1
2016-05-23 22:56:13	22	0	1
2016-05-23 22:57:13	22	0	1
2016-05-23 22:58:13	22	0	1
2016-05-23 22:59:13	22	0	1
2016-05-23 23:00:13	22	0	1
2016-05-23 23:01:13	22	0	1
2016-05-23 23:02:13	22	0	1
2016-05-23 23:03:13	22	0	1
2016-05-23 23:04:13	22	0	1
2016-05-23 23:05:13	22	0	1
2016-05-23 23:06:13	22	0	1
2016-05-23 23:07:13	22	0	1
2016-05-23 23:08:13	22	0	1
2016-05-23 23:09:13	22	0	1
2016-05-23 23:10:13	22	0	1
2016-05-23 23:11:13	22	0	1
2016-05-23 23:12:13	22	0	1
2016-05-23 23:13:13	22	0	1
2016-05-23 23:14:13	22	0	1
2016-05-23 23:15:13	22	0	1
2016-05-23 23:16:13	22	0	1
2016-05-23 23:17:13	22	0	1
2016-05-23 23:18:13	22	0	1
2016-05-23 23:19:13	22	0	1
2016-05-23 23:20:13	22	0	1
2016-05-23 23:21:13	22	0	1
