VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102108806	2016-05-23 18:31:50.89	2016-05-23 18:31:59.68	Default	1	3	1	0	1	8.9375	1	8.796875	0
1	98102108806	2016-05-23 18:32:10.12	2016-05-23 18:32:39.71	Default	1	3	1	0	1	26.59375	0	0	3
2	98102254571	2016-05-23 18:32:39.71	2016-05-23 18:33:04.40	Default	1	3	1	0	1	24.609375	0	0	3
3	98102108806	2016-05-23 18:33:04.40	2016-05-23 18:33:07.46	Default	1	3	1	0	1	2.71875	1	57.34375	0
4	98102108806	2016-05-23 18:37:42.42	2016-05-23 18:37:43.82	Default	1	3	1	0	1	1.46875	1	0.3125	0
5	98102108806	2016-05-23 18:37:53.60	2016-05-23 18:37:58.23	Default	1	3	1	0	1	4.765625	2	2.875	0
6	98102056406	2016-05-23 18:37:58.51	2016-05-23 18:38:15.70	Default	1	3	1	0	1	17.1875	1	16.359375	0
7	98102254571	2016-05-23 18:40:55.07	2016-05-23 18:41:01.04	Default	1	3	1	0	1	5.96875	1	4.5625	0
8	98102108806	2016-05-23 18:41:09.75	2016-05-23 18:41:19.31	Default	1	3	1	0	1	9.65625	1	8.578125	0
9	98102108806	2016-05-23 18:41:19.54	2016-05-23 18:41:26.78	Default	1	3	1	0	1	7.40625	1	6.25	0
10	98102108806	2016-05-23 18:41:30.45	2016-05-23 18:41:32.21	Default	1	3	1	0	1	2.375	1	0.84375	0
11	98102109088	2016-05-23 18:41:36.17	2016-05-23 18:41:47.34	Default	1	3	1	0	1	11.265625	1	10.28125	0
12	98102056406	2016-05-23 18:42:05.29	2016-05-23 18:42:09.57	Default	1	3	1	0	1	4.6875	1	3.296875	0
13	98102108473	2016-05-23 19:34:10.34	2016-05-23 19:34:16.31	Module 3	1	3	1	0	1	5.96875	1	5.4375	0
14	98102109088	2016-05-23 19:35:29.14	2016-05-23 19:35:49.85	Module 4	1	3	1	0	1	20.765625	2	19.046875	0
15	98102109088	2016-05-23 19:35:49.93	2016-05-23 19:36:07.40	Module 3	1	3	1	0	1	17.484375	1	16.609375	0
16	98102109088	2016-05-23 19:36:09.60	2016-05-23 19:36:34.90	Module 5	1	3	1	0	1	25.3125	1	24.96875	0
17	98102109088	2016-05-23 19:36:35.17	2016-05-23 19:37:05.84	Module 3	1	3	1	0	1	30.671875	1	30.546875	0
18	98102109088	2016-05-23 19:37:05.92	2016-05-23 19:37:37.10	Module 6	1	3	1	0	1	31.1875	1	31.046875	0
19	98102109088	2016-05-23 19:37:37.53	2016-05-23 19:37:49.84	Module 2	1	3	1	0	1	12.3125	1	11.96875	0
20	98102109088	2016-05-23 19:37:50.65	2016-05-23 19:38:17.93	Module 6	1	3	1	0	1	27.375	1	27.1875	0
21	98102109088	2016-05-23 19:38:20.78	2016-05-23 19:38:36.78	Module 2	1	3	1	0	1	15.984375	1	16	0
22	98102056406	2016-05-23 19:38:37.62	2016-05-23 19:38:48.25	Module 2	1	3	1	0	1	10.625	1	10.78125	0
23	98102056406	2016-05-23 19:38:48.76	2016-05-23 19:39:00.40	Module 3	1	3	1	0	1	11.90625	1	11.53125	0
24	98102056406	2016-05-23 19:39:00.98	2016-05-23 19:39:16.31	Module 3	1	3	1	0	1	15.109375	1	15.421875	0
25	98102056406	2016-05-23 19:39:17.54	2016-05-23 19:39:31.25	Module 1	1	3	1	0	1	13.09375	1	13.703125	0
26	98102056406	2016-05-23 19:39:37.50	2016-05-23 19:39:57.51	Module 5	1	3	1	0	2	19.734375	1	19.53125	0
27	98102108982	2016-05-23 19:40:31.10	2016-05-23 19:40:39.07	Module 3	1	3	1	0	1	8.296875	1	6.234375	0
28	98102056406	2016-05-23 19:41:33.15	2016-05-23 19:41:47.01	Module 6	1	3	1	0	1	13.875	1	13.421875	0
29	98102108806	2016-05-23 19:41:52.53	2016-05-23 19:42:05.85	Module 5	1	3	1	0	1	12.8125	1	13.328125	0
30	98102254571	2016-05-23 19:42:07.98	2016-05-23 19:42:15.84	Module 3	1	3	1	0	1	7.859375	1	7.890625	0
31	98102056406	2016-05-23 19:42:51.48	2016-05-23 19:43:05.82	Module 3	1	3	1	0	1	14.390625	1	13.96875	0
32	98102056406	2016-05-23 19:43:06.51	2016-05-23 19:43:21.78	Module 5	1	3	1	0	1	14.125	1	15.3125	0
33	98102108473	2016-05-23 19:43:43.46	2016-05-23 19:43:55.40	Module 4	1	3	1	0	1	10.84375	0	0	3
34	98102108806	2016-05-23 19:43:55.40	2016-05-23 19:44:03.90	Module 3	1	3	1	0	1	8.5	1	20.453125	0
35	98102056406	2016-05-23 19:44:14.84	2016-05-23 19:44:27.07	Module 6	1	3	1	0	1	11.984375	1	12.28125	0
36	98102254571	2016-05-23 19:44:29.73	2016-05-23 19:44:44.60	Module 5	1	3	1	0	2	14.203125	1	14.328125	0
37	98102056406	2016-05-23 19:44:44.89	2016-05-23 19:45:09.26	Module 5	1	3	1	0	2	23.5625	1	24.390625	0
38	98102108473	2016-05-23 19:45:19.23	2016-05-23 19:45:40.67	Module 5	1	3	1	0	2	20.578125	0	0	3
39	98102108982	2016-05-23 19:45:40.67	2016-05-23 19:45:50.70	Module 1	1	3	1	0	1	10.03125	0	0	3
40	98102108806	2016-05-23 19:45:50.70	2016-05-23 19:46:14.56	Module 2	1	3	1	0	2	23.71875	1	54.75	0
41	98102108806	2016-05-23 19:46:16.50	2016-05-23 19:46:40.43	Module 6	1	3	1	0	2	23.765625	1	23.25	0
42	98102108806	2016-05-23 19:46:44.96	2016-05-23 19:47:02.87	Module 4	1	3	1	0	1	17.78125	1	17.90625	0
43	98102108806	2016-05-23 19:47:03.28	2016-05-23 19:47:24.23	Module 4	1	3	1	0	1	20.125	1	20.953125	0
44	98102108806	2016-05-23 19:47:24.73	2016-05-23 19:47:40.68	Module 1	1	3	1	0	1	15.25	1	15.953125	0
45	98102108806	2016-05-23 19:47:43.54	2016-05-23 19:47:50.87	Module 1	1	3	1	0	1	7.421875	1	7.046875	0
46	98102254571	2016-05-23 19:48:15.34	2016-05-23 19:48:49.31	Module 2	1	3	1	0	2	32.453125	1	33.890625	0
47	98102254571	2016-05-23 19:48:50.68	2016-05-23 19:49:17.09	Module 2	1	3	1	0	1	26.171875	0	0	3
48	98102109088	2016-05-23 19:49:17.09	2016-05-23 19:49:44.62	Module 5	1	3	1	0	1	27.1875	1	54.03125	0
49	98102109088	2016-05-23 19:49:55.20	2016-05-23 19:50:18.09	Module 5	1	3	1	0	1	22.796875	1	22.890625	0
50	98102108982	2016-05-23 19:50:26.54	2016-05-23 19:50:49.81	Module 5	1	3	1	0	1	23.484375	1	23.0625	0
51	98102056406	2016-05-23 19:51:23.37	2016-05-23 19:51:36.01	Module 2	1	3	1	0	1	12.703125	1	12.59375	0
52	98102056406	2016-05-23 19:51:36.28	2016-05-23 19:51:58.03	Module 1	1	3	1	0	2	21.328125	1	21.796875	0
53	98102254571	2016-05-23 19:52:20.59	2016-05-23 19:53:00.29	Module 2	1	3	1	0	3	37.140625	1	39.75	0
54	98102109088	2016-05-23 19:53:03.34	2016-05-23 19:53:38.76	Module 1	1	3	1	0	2	34.921875	1	35.453125	0
55	98102109088	2016-05-23 19:53:40.90	2016-05-23 19:54:09.53	Module 1	1	3	1	0	2	27.609375	1	28.34375	0
56	98102109088	2016-05-23 19:54:17.76	2016-05-23 19:54:29.81	Module 6	1	3	1	0	1	11.953125	1	12.046875	0
57	98102109088	2016-05-23 19:54:30.64	2016-05-23 19:54:40.10	Module 4	1	3	1	0	1	9.328125	1	9.46875	0
58	98102109088	2016-05-23 19:54:41.56	2016-05-23 19:54:59.53	Module 5	1	3	1	0	1	18	1	17.90625	0
59	98102108473	2016-05-23 19:57:39.03	2016-05-23 19:57:54.62	Module 4	1	3	1	0	1	14.96875	1	15.9375	0
60	98102108473	2016-05-23 19:57:56.53	2016-05-23 19:58:23.25	Module 1	1	3	1	0	2	25.359375	1	27.03125	0
61	98102108473	2016-05-23 19:58:25.68	2016-05-23 19:58:33.98	Module 5	1	3	1	0	2	7.96875	1	8.15625	0
62	98102108473	2016-05-23 19:58:35.89	2016-05-23 19:58:42.31	Module 6	1	3	1	0	1	6.421875	1	5.875	0
63	98102108473	2016-05-23 20:00:28.40	2016-05-23 20:00:45.40	Module 3	1	3	1	0	1	17	1	16.96875	0
64	98102108473	2016-05-23 20:00:45.90	2016-05-23 20:01:13.26	Module 6	1	3	1	0	2	26.796875	1	27.28125	0
65	98102108473	2016-05-23 20:01:15.20	2016-05-23 20:01:56.90	Module 3	1	3	1	0	2	40.828125	1	41.734375	0
66	98102108473	2016-05-23 20:02:22.87	2016-05-23 20:02:40.37	Module 2	1	3	1	0	1	17.390625	1	17.796875	0
67	98102108473	2016-05-23 20:02:40.90	2016-05-23 20:03:01.43	Module 5	1	3	1	0	1	20.140625	1	20.609375	0
68	98102108473	2016-05-23 20:03:03.93	2016-05-23 20:03:31.01	Module 6	1	3	1	0	1	26.390625	1	27.546875	0
