VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102108982	2016-05-09 18:22:20.70	2016-05-09 18:22:32.32	Default	1	3	1	0	1	11.765625	1	11.625	0
1	98102056406	2016-05-09 18:22:34.00	2016-05-09 18:22:45.39	Default	1	3	1	0	1	10.953125	1	11.390625	0
2	98102254571	2016-05-09 18:23:05.89	2016-05-09 18:23:12.51	Default	1	3	1	0	1	6.703125	1	5.34375	0
3	98102108473	2016-05-09 18:23:13.57	2016-05-09 18:23:31.40	Default	1	3	1	0	1	17.765625	1	18.03125	0
4	98102108982	2016-05-09 18:23:45.70	2016-05-09 18:23:51.34	Default	1	3	1	0	1	5.953125	1	4.6875	0
5	98102056406	2016-05-09 18:28:48.06	2016-05-09 18:28:54.75	Default	1	3	1	0	1	7	1	5.390625	0
6	98102108473	2016-05-09 18:28:59.54	2016-05-09 18:29:04.14	Default	1	3	1	0	1	4.59375	1	3.453125	0
7	98102254571	2016-05-09 18:31:13.57	2016-05-09 18:31:15.96	Default	1	3	1	0	1	2.390625	1	1.484375	0
8	98102108806	2016-05-09 18:31:56.56	2016-05-09 18:31:59.25	Default	1	3	1	0	1	3.0625	1	1.515625	0
9	98102108806	2016-05-09 18:32:05.62	2016-05-09 18:32:11.82	Default	1	3	1	0	1	7.515625	1	5.125	0
10	98102056406	2016-05-09 18:35:32.56	2016-05-09 18:35:43.59	Default	1	3	1	0	1	14.109375	1	11.03125	0
11	98102108982	2016-05-09 18:36:11.68	2016-05-09 18:36:13.90	Default	1	3	1	0	1	4.125	1	0.296875	0
12	98102108982	2016-05-09 18:44:09.07	2016-05-09 18:44:18.62	Default	1	3	1	0	1	10.125	1	8.515625	0
13	98102254571	2016-05-09 19:06:13.48	2016-05-09 19:06:32.28	Module 4	1	3	1	0	1	18.90625	2	16.203125	0
14	98102254571	2016-05-09 19:06:33.34	2016-05-09 19:06:56.01	Module 2	1	3	1	0	1	22.703125	1	21.734375	0
15	98102254571	2016-05-09 19:06:56.78	2016-05-09 19:07:22.07	Module 2	1	3	1	0	1	25.3125	1	25.140625	0
16	98102108806	2016-05-09 19:11:54.71	2016-05-09 19:12:07.87	Module 1	1	3	1	0	1	13.390625	1	10.9375	0
17	98102109088	2016-05-09 19:12:39.37	2016-05-09 19:12:51.65	Module 2	1	3	1	0	1	12.765625	1	10.703125	0
18	98102109088	2016-05-09 19:14:11.29	2016-05-09 19:14:19.12	Module 3	1	3	1	0	1	7.9375	1	6.84375	0
19	98102056406	2016-05-09 19:15:14.70	2016-05-09 19:15:19.90	Module 4	1	3	1	0	1	6.46875	1	4.1875	0
20	98102254571	2016-05-09 19:15:35.09	2016-05-09 19:15:41.28	Module 3	1	3	1	0	1	6.28125	1	4.1875	0
21	98102109088	2016-05-09 19:19:32.92	2016-05-09 19:19:41.70	Module 4	1	3	1	0	1	8.96875	1	7.84375	0
22	98102108806	2016-05-09 19:40:32.95	2016-05-09 19:40:50.65	Module 5	1	3	1	0	1	18	1	16.234375	0
23	98102108806	2016-05-09 19:40:53.18	2016-05-09 19:41:10.09	Module 3	1	3	1	0	1	17.25	1	15.75	0
24	98102108473	2016-05-09 19:46:20.46	2016-05-09 19:46:28.89	Module 1	1	3	1	0	1	8.4375	1	7.578125	0
25	98102108473	2016-05-09 19:49:05.81	2016-05-09 19:49:17.84	Module 6	1	3	1	0	1	12.03125	1	11.609375	0
26	98102108473	2016-05-09 19:49:20.14	2016-05-09 19:49:26.04	Module 4	1	3	1	0	1	5.90625	1	6.078125	0
27	98102108982	2016-05-09 19:49:26.82	2016-05-09 19:49:42.85	Module 1	1	3	1	0	1	16.28125	2	13.9375	0
28	98102108982	2016-05-09 19:50:44.51	2016-05-09 19:50:58.18	Module 2	1	3	1	0	1	13.984375	1	12.25	0
29	98102108982	2016-05-09 19:51:01.09	2016-05-09 19:51:17.32	Module 1	1	3	1	0	1	16.359375	1	15.4375	0
30	98102108473	2016-05-09 19:51:56.89	2016-05-09 19:52:08.14	Module 3	1	3	1	0	1	11.25	1	11.15625	0
31	98102108473	2016-05-09 19:52:12.35	2016-05-09 19:52:25.03	Module 6	1	3	1	0	1	12.671875	1	12.578125	0
32	98102109088	2016-05-09 19:52:25.62	2016-05-09 19:52:35.67	Module 1	1	3	1	0	1	10.125	1	9.6875	0
33	98102109088	2016-05-09 19:52:36.14	2016-05-09 19:52:55.90	Module 2	1	3	1	0	1	19.984375	1	19.765625	0
34	98102109088	2016-05-09 19:52:56.18	2016-05-09 19:53:20.40	Module 2	1	3	1	0	2	24.28125	1	23.21875	0
