DateTime	Temperature	Illumination	Cage
2016-05-22 11:14:27	21.6	0	1
2016-05-22 11:15:27	21.6	0	1
2016-05-22 11:16:27	21.6	10	1
2016-05-22 11:17:27	21.6	10	1
2016-05-22 11:18:27	21.6	10	1
2016-05-22 11:19:27	21.6	10	1
2016-05-22 11:20:27	21.6	10	1
2016-05-22 11:21:27	21.6	10	1
2016-05-22 11:22:27	21.6	10	1
2016-05-22 11:23:27	21.6	10	1
2016-05-22 11:24:27	21.6	10	1
2016-05-22 11:25:27	21.6	10	1
2016-05-22 11:26:27	21.6	10	1
2016-05-22 11:27:27	21.6	10	1
2016-05-22 11:28:27	21.6	10	1
2016-05-22 11:29:27	21.6	10	1
2016-05-22 11:30:27	21.6	10	1
2016-05-22 11:31:27	21.6	10	1
2016-05-22 11:32:27	21.6	10	1
2016-05-22 11:33:27	21.6	10	1
2016-05-22 11:34:27	21.6	10	1
2016-05-22 11:35:27	21.6	10	1
2016-05-22 11:36:27	21.6	10	1
2016-05-22 11:37:27	21.6	10	1
2016-05-22 11:38:27	21.6	10	1
2016-05-22 11:39:27	21.6	10	1
2016-05-22 11:40:27	21.2	10	1
2016-05-22 11:41:27	21.6	10	1
2016-05-22 11:42:27	21.6	10	1
2016-05-22 11:43:27	21.6	10	1
2016-05-22 11:44:27	21.6	10	1
2016-05-22 11:45:27	21.6	10	1
2016-05-22 11:46:27	21.6	10	1
2016-05-22 11:47:27	21.6	10	1
2016-05-22 11:48:27	21.6	10	1
2016-05-22 11:49:27	21.6	10	1
2016-05-22 11:50:27	21.6	10	1
2016-05-22 11:51:27	21.6	10	1
2016-05-22 11:52:27	21.6	10	1
2016-05-22 11:53:27	21.6	10	1
2016-05-22 11:54:27	21.6	10	1
2016-05-22 11:55:27	21.6	10	1
2016-05-22 11:56:27	21.6	10	1
2016-05-22 11:57:27	21.6	10	1
2016-05-22 11:58:27	21.6	10	1
2016-05-22 11:59:27	21.6	10	1
2016-05-22 12:00:27	21.6	10	1
2016-05-22 12:01:27	21.6	10	1
2016-05-22 12:02:27	21.6	10	1
2016-05-22 12:03:27	21.6	10	1
2016-05-22 12:04:27	21.6	10	1
2016-05-22 12:05:27	21.6	6	1
2016-05-22 12:06:27	21.6	10	1
2016-05-22 12:07:27	21.6	10	1
2016-05-22 12:08:27	21.6	10	1
2016-05-22 12:09:27	21.6	10	1
2016-05-22 12:10:27	21.6	10	1
2016-05-22 12:11:27	21.6	10	1
2016-05-22 12:12:27	21.6	10	1
2016-05-22 12:13:27	21.2	10	1
2016-05-22 12:14:27	21.6	10	1
2016-05-22 12:15:27	21.6	10	1
2016-05-22 12:16:27	21.6	10	1
2016-05-22 12:17:27	21.6	10	1
2016-05-22 12:18:27	21.6	10	1
2016-05-22 12:19:27	21.6	10	1
2016-05-22 12:20:27	21.6	10	1
2016-05-22 12:21:27	21.6	10	1
2016-05-22 12:22:27	21.6	10	1
2016-05-22 12:23:27	21.6	10	1
2016-05-22 12:24:27	21.6	10	1
2016-05-22 12:25:27	21.6	10	1
2016-05-22 12:26:27	21.6	10	1
2016-05-22 12:27:27	21.6	10	1
2016-05-22 12:28:27	21.6	10	1
2016-05-22 12:29:27	21.6	10	1
2016-05-22 12:30:27	21.6	10	1
2016-05-22 12:31:27	21.6	10	1
2016-05-22 12:32:27	21.6	10	1
2016-05-22 12:33:27	21.6	10	1
2016-05-22 12:34:27	21.6	10	1
2016-05-22 12:35:27	21.6	10	1
2016-05-22 12:36:27	21.6	10	1
2016-05-22 12:37:27	21.6	10	1
2016-05-22 12:38:27	21.6	10	1
2016-05-22 12:39:27	21.6	10	1
2016-05-22 12:40:27	21.6	10	1
2016-05-22 12:41:27	21.6	10	1
2016-05-22 12:42:27	21.6	10	1
2016-05-22 12:43:27	21.6	10	1
2016-05-22 12:44:27	21.6	10	1
2016-05-22 12:45:27	21.6	10	1
2016-05-22 12:46:27	21.6	10	1
2016-05-22 12:47:27	21.6	10	1
2016-05-22 12:48:27	21.6	10	1
2016-05-22 12:49:27	21.6	10	1
2016-05-22 12:50:27	21.6	10	1
2016-05-22 12:51:27	21.6	10	1
2016-05-22 12:52:27	21.6	10	1
2016-05-22 12:53:27	21.6	10	1
2016-05-22 12:54:27	21.6	10	1
2016-05-22 12:55:27	21.6	10	1
2016-05-22 12:56:27	21.6	10	1
2016-05-22 12:57:27	21.6	10	1
2016-05-22 12:58:27	21.6	10	1
2016-05-22 12:59:27	21.6	10	1
2016-05-22 13:00:27	21.6	10	1
2016-05-22 13:01:27	21.6	10	1
2016-05-22 13:02:27	21.6	10	1
2016-05-22 13:03:27	21.6	10	1
2016-05-22 13:04:27	21.6	10	1
2016-05-22 13:05:27	21.6	10	1
2016-05-22 13:06:27	21.6	10	1
2016-05-22 13:07:27	21.6	10	1
2016-05-22 13:08:27	21.6	10	1
2016-05-22 13:09:27	21.6	10	1
2016-05-22 13:10:27	21.6	10	1
2016-05-22 13:11:27	21.6	10	1
2016-05-22 13:12:27	21.6	10	1
2016-05-22 13:13:27	21.6	10	1
2016-05-22 13:14:27	21.6	10	1
2016-05-22 13:15:27	21.6	10	1
2016-05-22 13:16:27	21.6	10	1
2016-05-22 13:17:27	21.6	10	1
2016-05-22 13:18:27	21.6	10	1
2016-05-22 13:19:27	21.6	10	1
2016-05-22 13:20:27	21.6	10	1
2016-05-22 13:21:27	21.6	10	1
2016-05-22 13:22:27	21.6	10	1
2016-05-22 13:23:27	21.6	10	1
2016-05-22 13:24:27	21.6	10	1
2016-05-22 13:25:27	21.6	10	1
2016-05-22 13:26:27	21.6	10	1
2016-05-22 13:27:27	21.6	10	1
2016-05-22 13:28:27	21.6	10	1
2016-05-22 13:29:27	21.6	10	1
2016-05-22 13:30:27	21.6	10	1
2016-05-22 13:31:27	21.6	10	1
2016-05-22 13:32:27	21.6	10	1
2016-05-22 13:33:27	21.6	10	1
2016-05-22 13:34:27	21.6	10	1
2016-05-22 13:35:27	21.6	10	1
2016-05-22 13:36:27	21.6	10	1
2016-05-22 13:37:27	21.6	10	1
2016-05-22 13:38:27	21.6	10	1
2016-05-22 13:39:27	21.6	10	1
2016-05-22 13:40:27	21.6	10	1
2016-05-22 13:41:27	21.6	10	1
2016-05-22 13:42:27	21.6	10	1
2016-05-22 13:43:27	21.6	10	1
2016-05-22 13:44:27	21.6	10	1
2016-05-22 13:45:27	21.6	10	1
2016-05-22 13:46:27	21.6	10	1
2016-05-22 13:47:27	21.6	10	1
2016-05-22 13:48:27	21.6	10	1
2016-05-22 13:49:27	21.6	10	1
2016-05-22 13:50:27	21.6	10	1
2016-05-22 13:51:27	21.6	10	1
2016-05-22 13:52:27	21.6	10	1
2016-05-22 13:53:27	21.6	10	1
2016-05-22 13:54:27	21.6	10	1
2016-05-22 13:55:27	21.6	10	1
2016-05-22 13:56:27	21.6	10	1
2016-05-22 13:57:27	21.6	10	1
2016-05-22 13:58:27	21.6	10	1
2016-05-22 13:59:27	21.6	10	1
2016-05-22 14:00:27	21.6	10	1
2016-05-22 14:01:27	21.6	10	1
2016-05-22 14:02:27	21.6	10	1
2016-05-22 14:03:27	21.6	10	1
2016-05-22 14:04:27	21.6	10	1
2016-05-22 14:05:27	21.6	10	1
2016-05-22 14:06:27	21.6	10	1
2016-05-22 14:07:27	21.6	10	1
2016-05-22 14:08:27	21.6	10	1
2016-05-22 14:09:27	21.6	10	1
2016-05-22 14:10:27	21.6	10	1
2016-05-22 14:11:27	21.6	10	1
2016-05-22 14:12:27	21.6	10	1
2016-05-22 14:13:27	21.6	10	1
2016-05-22 14:14:27	21.6	10	1
2016-05-22 14:15:27	21.6	10	1
2016-05-22 14:16:27	21.6	10	1
2016-05-22 14:17:27	21.6	10	1
2016-05-22 14:18:27	21.6	10	1
2016-05-22 14:19:27	21.6	10	1
2016-05-22 14:20:27	21.6	10	1
2016-05-22 14:21:27	21.6	10	1
2016-05-22 14:22:27	21.6	10	1
2016-05-22 14:23:27	21.6	10	1
2016-05-22 14:24:27	21.6	10	1
2016-05-22 14:25:27	21.6	10	1
2016-05-22 14:26:27	21.6	10	1
2016-05-22 14:27:27	21.6	10	1
2016-05-22 14:28:27	21.6	10	1
2016-05-22 14:29:27	21.6	10	1
2016-05-22 14:30:27	21.6	10	1
2016-05-22 14:31:27	21.6	10	1
2016-05-22 14:32:27	21.6	10	1
2016-05-22 14:33:27	21.6	10	1
2016-05-22 14:34:27	21.6	10	1
2016-05-22 14:35:27	21.6	10	1
2016-05-22 14:36:27	21.6	10	1
2016-05-22 14:37:27	21.6	10	1
2016-05-22 14:38:27	21.6	10	1
2016-05-22 14:39:27	21.6	10	1
2016-05-22 14:40:27	21.6	10	1
2016-05-22 14:41:27	21.6	10	1
2016-05-22 14:42:27	21.6	10	1
2016-05-22 14:43:27	21.6	10	1
2016-05-22 14:44:27	21.6	10	1
2016-05-22 14:45:27	21.6	10	1
2016-05-22 14:46:27	21.6	10	1
2016-05-22 14:47:27	21.6	10	1
2016-05-22 14:48:27	21.6	10	1
2016-05-22 14:49:27	21.6	10	1
2016-05-22 14:50:27	21.6	10	1
2016-05-22 14:51:27	21.6	10	1
2016-05-22 14:52:27	21.6	10	1
2016-05-22 14:53:27	21.6	10	1
2016-05-22 14:54:27	21.6	10	1
2016-05-22 14:55:27	21.6	10	1
2016-05-22 14:56:27	21.6	10	1
2016-05-22 14:57:27	21.6	10	1
2016-05-22 14:58:27	21.6	10	1
2016-05-22 14:59:27	21.6	10	1
2016-05-22 15:00:27	21.6	10	1
2016-05-22 15:01:27	21.6	10	1
2016-05-22 15:02:27	21.6	10	1
2016-05-22 15:03:27	21.6	10	1
2016-05-22 15:04:27	21.6	10	1
2016-05-22 15:05:27	21.6	10	1
2016-05-22 15:06:27	21.6	10	1
2016-05-22 15:07:27	21.6	10	1
2016-05-22 15:08:27	21.6	10	1
2016-05-22 15:09:27	21.6	10	1
2016-05-22 15:10:27	21.6	10	1
2016-05-22 15:11:27	21.6	10	1
2016-05-22 15:12:27	21.6	10	1
2016-05-22 15:13:27	21.6	10	1
2016-05-22 15:14:27	21.6	10	1
2016-05-22 15:15:27	21.6	10	1
2016-05-22 15:16:27	21.6	10	1
2016-05-22 15:17:27	21.6	10	1
2016-05-22 15:18:27	21.6	10	1
2016-05-22 15:19:27	21.6	10	1
2016-05-22 15:20:27	21.6	10	1
2016-05-22 15:21:27	21.6	10	1
2016-05-22 15:22:27	21.6	10	1
2016-05-22 15:23:27	21.6	10	1
2016-05-22 15:24:27	21.6	10	1
2016-05-22 15:25:27	21.6	10	1
2016-05-22 15:26:27	21.6	10	1
2016-05-22 15:27:27	21.6	10	1
2016-05-22 15:28:27	21.6	10	1
