SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102108473	2	2016-05-16 14:47:39.78	2016-05-16 14:47:40.96	1	3	Wrong Time
1	98102109088	3	2016-05-16 14:47:50.65	2016-05-16 14:47:51.65	1	3	Wrong Time
2	98102108982	4	2016-05-16 14:48:23.09	2016-05-16 14:48:24.09	1	3	Wrong Time
3	98102056406	6	2016-05-16 16:30:50.50	2016-05-16 16:30:51.50	1	3	Wrong Time
4	98102109088	9	2016-05-16 16:40:58.85	2016-05-16 16:40:59.85	1	3	Wrong Time
5	98102254571	11	2016-05-16 18:05:00.31	2016-05-16 18:05:01.31	1	3	Wrong Time
6	98102254571	15	2016-05-16 18:07:47.12	2016-05-16 18:07:48.14	1	3	Wrong Time
7	98102109088	20	2016-05-16 18:14:28.07	2016-05-16 18:14:29.07	1	3	Wrong Time
8	98102109088	20	2016-05-16 18:14:30.18	2016-05-16 18:14:30.84	1	3	Wrong Time
9	98102109088	20	2016-05-16 18:14:30.84	2016-05-16 18:14:31.84	1	3	Wrong Time
10	98102109088	20	2016-05-16 18:15:01.34	2016-05-16 18:15:02.34	1	3	Wrong Time
11	98102109088	20	2016-05-16 18:15:04.09	2016-05-16 18:15:05.09	1	3	Wrong Time
12	98102109088	20	2016-05-16 18:15:05.75	2016-05-16 18:15:06.07	1	3	Wrong Time
13	98102109088	20	2016-05-16 18:15:06.07	2016-05-16 18:15:07.07	1	3	Wrong Time
14	98102109088	20	2016-05-16 18:15:07.71	2016-05-16 18:15:08.71	1	3	Wrong Time
15	98102109088	20	2016-05-16 18:15:10.26	2016-05-16 18:15:11.28	1	3	Wrong Time
16	98102109088	21	2016-05-16 18:15:58.67	2016-05-16 18:15:59.03	1	3	Wrong Time
17	98102109088	21	2016-05-16 18:15:59.03	2016-05-16 18:16:00.03	1	3	Wrong Time
18	98102109088	23	2016-05-16 18:17:00.04	2016-05-16 18:17:00.57	1	3	Wrong Time
19	98102109088	23	2016-05-16 18:17:00.57	2016-05-16 18:17:01.57	1	3	Wrong Time
20	98102109088	25	2016-05-16 18:17:17.78	2016-05-16 18:17:17.92	1	3	Wrong Time
21	98102109088	25	2016-05-16 18:17:17.92	2016-05-16 18:17:18.09	1	3	Wrong Time
22	98102109088	25	2016-05-16 18:17:18.09	2016-05-16 18:17:18.21	1	3	Wrong Time
