SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102109088	4	2016-05-11 12:50:21.79	2016-05-11 12:50:22.79	1	3	Wrong Time
1	98102108473	5	2016-05-11 12:53:18.12	2016-05-11 12:53:19.12	1	3	Wrong Time
2	98102056406	7	2016-05-11 12:57:36.40	2016-05-11 12:57:37.15	1	3	Wrong Time
3	98102056406	7	2016-05-11 12:57:37.15	2016-05-11 12:57:38.15	1	3	Wrong Time
4	98102254571	8	2016-05-11 12:58:45.56	2016-05-11 12:58:46.56	1	3	Wrong Time
5	98102254571	10	2016-05-11 13:00:19.59	2016-05-11 13:00:20.60	1	3	Wrong Time
6	98102254571	11	2016-05-11 13:00:44.51	2016-05-11 13:00:45.51	1	3	Wrong Time
7	98102108806	12	2016-05-11 13:01:40.81	2016-05-11 13:01:41.81	1	3	Wrong Time
8	98102108982	15	2016-05-11 13:06:19.25	2016-05-11 13:06:20.25	1	3	Wrong Time
9	98102108982	16	2016-05-11 14:27:30.82	2016-05-11 14:27:31.82	1	3	Wrong Time
10	98102108473	17	2016-05-11 14:27:59.25	2016-05-11 14:28:00.25	1	3	Wrong Time
11	98102109088	19	2016-05-11 14:52:04.60	2016-05-11 14:52:05.60	1	3	Wrong Time
12	98102108982	22	2016-05-11 15:09:33.42	2016-05-11 15:09:34.42	1	3	Wrong Time
13	98102056406	23	2016-05-11 15:14:01.32	2016-05-11 15:14:02.32	1	3	Wrong Time
14	98102108806	24	2016-05-11 15:56:17.68	2016-05-11 15:56:18.68	1	3	Wrong Time
15	98102109088	25	2016-05-11 16:20:10.78	2016-05-11 16:20:11.78	1	3	Wrong Time
16	98102109088	26	2016-05-11 16:30:31.89	2016-05-11 16:30:32.89	1	3	Wrong Time
17	98102109088	27	2016-05-11 16:31:27.40	2016-05-11 16:31:28.40	1	3	Wrong Time
18	98102109088	28	2016-05-11 16:31:56.15	2016-05-11 16:31:57.17	1	3	Wrong Time
19	98102109088	28	2016-05-11 16:31:57.60	2016-05-11 16:31:58.35	1	3	Wrong Time
