SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102108982	4	2016-05-15 18:07:32.65	2016-05-15 18:07:33.76	1	3	Wrong Time
1	98102056406	5	2016-05-15 18:07:39.39	2016-05-15 18:07:40.40	1	3	Wrong Time
2	98102056406	10	2016-05-15 18:09:41.37	2016-05-15 18:09:42.37	1	3	Wrong Time
3	98102108982	11	2016-05-15 18:10:26.04	2016-05-15 18:10:27.04	1	3	Wrong Time
4	98102109088	12	2016-05-15 18:10:35.06	2016-05-15 18:10:36.06	1	3	Wrong Time
5	98102109088	12	2016-05-15 18:10:48.75	2016-05-15 18:10:49.75	1	3	Wrong Time
6	98102109088	12	2016-05-15 18:10:50.98	2016-05-15 18:10:51.60	1	3	Wrong Time
7	98102109088	12	2016-05-15 18:10:51.60	2016-05-15 18:10:52.60	1	3	Wrong Time
8	98102109088	18	2016-05-15 18:12:39.45	2016-05-15 18:12:39.89	1	3	Wrong Time
9	98102109088	18	2016-05-15 18:12:39.89	2016-05-15 18:12:40.89	1	3	Wrong Time
10	98102254571	19	2016-05-15 18:12:57.59	2016-05-15 18:12:58.59	1	3	Wrong Time
11	98102254571	19	2016-05-15 18:12:59.15	2016-05-15 18:12:59.20	1	3	Wrong Time
12	98102254571	19	2016-05-15 18:12:59.20	2016-05-15 18:13:00.20	1	3	Wrong Time
13	98102108982	21	2016-05-15 18:13:51.78	2016-05-15 18:13:52.78	1	3	Wrong Time
14	98102109088	23	2016-05-15 18:14:24.65	2016-05-15 18:14:25.12	1	3	Wrong Time
15	98102109088	23	2016-05-15 18:14:25.12	2016-05-15 18:14:26.12	1	3	Wrong Time
16	98102108806	24	2016-05-15 18:15:08.09	2016-05-15 18:15:09.09	1	3	Wrong Time
17	98102108806	27	2016-05-15 18:16:09.00	2016-05-15 18:16:10.00	1	3	Wrong Time
18	98102254571	29	2016-05-15 18:18:27.45	2016-05-15 18:18:28.45	1	3	Wrong Time
19	98102254571	29	2016-05-15 18:18:33.67	2016-05-15 18:18:34.67	1	3	Wrong Time
20	98102056406	30	2016-05-15 18:19:24.70	2016-05-15 18:19:25.70	1	3	Wrong Time
21	98102108806	32	2016-05-15 18:20:10.65	2016-05-15 18:20:11.65	1	3	Wrong Time
22	98102254571	34	2016-05-15 18:20:40.01	2016-05-15 18:20:41.01	1	3	Wrong Time
23	98102056406	35	2016-05-15 18:22:42.21	2016-05-15 18:22:43.21	1	3	Wrong Time
24	98102056406	35	2016-05-15 18:22:43.29	2016-05-15 18:22:44.29	1	3	Wrong Time
25	98102254571	37	2016-05-15 18:22:59.73	2016-05-15 18:23:00.73	1	3	Wrong Time
26	98102108982	44	2016-05-15 18:29:07.53	2016-05-15 18:29:08.53	1	3	Wrong Time
27	98102056406	45	2016-05-15 18:29:51.75	2016-05-15 18:29:52.76	1	3	Wrong Time
28	98102108806	46	2016-05-15 18:30:26.17	2016-05-15 18:30:27.17	1	3	Wrong Time
29	98102109088	47	2016-05-15 18:30:44.37	2016-05-15 18:30:45.37	1	3	Wrong Time
30	98102056406	48	2016-05-15 18:36:32.51	2016-05-15 18:36:33.53	1	3	Wrong Time
31	98102108982	50	2016-05-15 18:37:56.40	2016-05-15 18:37:57.40	1	3	Wrong Time
32	98102109088	55	2016-05-15 18:41:25.40	2016-05-15 18:41:26.40	1	3	Wrong Time
33	98102108806	57	2016-05-15 18:42:14.54	2016-05-15 18:42:15.54	1	3	Wrong Time
34	98102254571	58	2016-05-15 18:44:18.35	2016-05-15 18:44:19.35	1	3	Wrong Time
35	98102254571	58	2016-05-15 18:44:25.70	2016-05-15 18:44:26.71	1	3	Wrong Time
36	98102056406	59	2016-05-15 18:44:56.85	2016-05-15 18:44:57.85	1	3	Wrong Time
37	98102056406	59	2016-05-15 18:45:50.07	2016-05-15 18:45:51.07	1	3	Wrong Time
38	98102056406	59	2016-05-15 18:46:08.84	2016-05-15 18:46:09.84	1	3	Wrong Time
39	98102108982	62	2016-05-15 18:49:07.10	2016-05-15 18:49:08.10	1	3	Wrong Time
40	98102056406	63	2016-05-15 18:49:59.98	2016-05-15 18:50:00.98	1	3	Wrong Time
41	98102109088	64	2016-05-15 18:50:19.21	2016-05-15 18:50:20.21	1	3	Wrong Time
42	98102108806	65	2016-05-15 18:54:08.75	2016-05-15 18:54:09.75	1	3	Wrong Time
43	98102254571	69	2016-05-15 19:05:27.18	2016-05-15 19:05:28.18	1	3	scrambled bjork
44	98102254571	70	2016-05-15 19:05:48.60	2016-05-15 19:05:52.10	1	3	scrambled bjork
45	98102254571	71	2016-05-15 19:07:25.48	2016-05-15 19:07:28.98	1	3	scrambled bjork
46	98102254571	73	2016-05-15 19:14:33.90	2016-05-15 19:14:37.40	1	3	scrambled bjork
47	98102254571	74	2016-05-15 19:15:00.34	2016-05-15 19:15:01.34	1	3	scrambled bjork
48	98102254571	77	2016-05-15 19:49:10.28	2016-05-15 19:49:13.78	1	3	scrambled bjork
49	98102109088	78	2016-05-15 19:49:21.89	2016-05-15 19:49:25.39	1	3	scrambled bjork
50	98102056406	80	2016-05-15 20:01:01.59	2016-05-15 20:01:05.59	1	3	scrambled bjork
51	98102108982	82	2016-05-15 20:01:26.53	2016-05-15 20:01:27.53	1	3	scrambled bjork
52	98102108982	85	2016-05-15 20:05:21.75	2016-05-15 20:05:25.25	1	3	scrambled bjork
53	98102056406	88	2016-05-15 20:06:50.06	2016-05-15 20:06:53.56	1	3	scrambled bjork
54	98102056406	89	2016-05-15 20:07:33.68	2016-05-15 20:07:34.68	1	3	scrambled bjork
55	98102056406	90	2016-05-15 20:07:43.07	2016-05-15 20:07:46.57	1	3	scrambled bjork
56	98102109088	91	2016-05-15 20:10:40.79	2016-05-15 20:10:44.29	1	3	scrambled bjork
57	98102109088	92	2016-05-15 20:10:48.07	2016-05-15 20:10:49.09	1	3	scrambled bjork
58	98102056406	93	2016-05-15 20:10:53.17	2016-05-15 20:10:54.17	1	3	scrambled bjork
59	98102056406	94	2016-05-15 20:11:27.45	2016-05-15 20:11:30.95	1	3	scrambled bjork
60	98102109088	96	2016-05-15 20:12:00.67	2016-05-15 20:12:04.17	1	3	scrambled bjork
61	98102254571	99	2016-05-15 20:12:43.75	2016-05-15 20:12:47.25	1	3	scrambled bjork
62	98102108982	101	2016-05-15 20:13:25.89	2016-05-15 20:13:29.39	1	3	scrambled bjork
63	98102108806	106	2016-05-15 20:15:17.85	2016-05-15 20:15:21.35	1	3	scrambled bjork
64	98102108982	108	2016-05-15 20:16:53.68	2016-05-15 20:16:54.68	1	3	scrambled bjork
65	98102108806	112	2016-05-15 20:18:42.21	2016-05-15 20:18:45.71	1	3	scrambled bjork
66	98102056406	113	2016-05-15 20:18:52.37	2016-05-15 20:18:53.37	1	3	scrambled bjork
67	98102108806	114	2016-05-15 20:18:58.48	2016-05-15 20:19:01.98	1	3	scrambled bjork
68	98102056406	115	2016-05-15 20:19:12.31	2016-05-15 20:19:15.81	1	3	scrambled bjork
69	98102108806	116	2016-05-15 20:19:22.01	2016-05-15 20:19:25.51	1	3	scrambled bjork
70	98102109088	118	2016-05-15 20:19:44.62	2016-05-15 20:19:48.12	1	3	scrambled bjork
71	98102254571	119	2016-05-15 20:19:51.12	2016-05-15 20:19:55.12	1	3	scrambled bjork
72	98102056406	120	2016-05-15 20:20:05.93	2016-05-15 20:20:06.93	1	3	scrambled bjork
73	98102254571	121	2016-05-15 20:21:23.85	2016-05-15 20:21:27.35	1	3	scrambled bjork
74	98102254571	122	2016-05-15 20:21:33.82	2016-05-15 20:21:37.32	1	3	scrambled bjork
75	98102056406	124	2016-05-15 20:22:14.76	2016-05-15 20:22:15.76	1	3	scrambled bjork
76	98102056406	125	2016-05-15 20:24:02.46	2016-05-15 20:24:05.96	1	3	scrambled bjork
77	98102056406	126	2016-05-15 20:24:16.57	2016-05-15 20:24:20.57	1	3	scrambled bjork
78	98102056406	129	2016-05-15 20:28:26.78	2016-05-15 20:28:27.79	1	3	scrambled bjork
79	98102254571	131	2016-05-15 20:29:03.18	2016-05-15 20:29:06.68	1	3	scrambled bjork
80	98102056406	132	2016-05-15 20:29:10.78	2016-05-15 20:29:14.28	1	3	scrambled bjork
81	98102108982	133	2016-05-15 20:29:24.89	2016-05-15 20:29:28.39	1	3	scrambled bjork
82	98102254571	135	2016-05-15 20:30:04.25	2016-05-15 20:30:07.75	1	3	scrambled bjork
83	98102254571	136	2016-05-15 20:30:40.64	2016-05-15 20:30:41.64	1	3	scrambled bjork
84	98102108806	137	2016-05-15 20:31:01.54	2016-05-15 20:31:02.54	1	3	scrambled bjork
85	98102109088	138	2016-05-15 20:32:08.60	2016-05-15 20:32:09.60	1	3	scrambled bjork
86	98102056406	141	2016-05-15 20:33:27.54	2016-05-15 20:33:28.54	1	3	scrambled bjork
87	98102108982	143	2016-05-15 20:34:05.70	2016-05-15 20:34:09.20	1	3	scrambled bjork
88	98102254571	147	2016-05-15 20:35:27.29	2016-05-15 20:35:28.29	1	3	scrambled bjork
89	98102056406	149	2016-05-15 20:36:03.56	2016-05-15 20:36:07.06	1	3	scrambled bjork
90	98102056406	150	2016-05-15 20:37:15.90	2016-05-15 20:37:19.90	1	3	scrambled bjork
91	98102056406	151	2016-05-15 20:37:22.40	2016-05-15 20:37:23.40	1	3	scrambled bjork
92	98102056406	153	2016-05-15 20:37:57.79	2016-05-15 20:37:58.79	1	3	scrambled bjork
93	98102056406	155	2016-05-15 20:38:52.62	2016-05-15 20:38:56.12	1	3	scrambled bjork
94	98102109088	156	2016-05-15 20:39:06.00	2016-05-15 20:39:07.00	1	3	scrambled bjork
95	98102056406	157	2016-05-15 20:39:17.87	2016-05-15 20:39:21.37	1	3	scrambled bjork
96	98102254571	158	2016-05-15 20:39:29.28	2016-05-15 20:39:30.28	1	3	scrambled bjork
97	98102108982	161	2016-05-15 20:42:21.10	2016-05-15 20:42:24.60	1	3	scrambled bjork
98	98102109088	163	2016-05-15 20:42:56.34	2016-05-15 20:42:57.34	1	3	scrambled bjork
99	98102108806	164	2016-05-15 20:46:05.75	2016-05-15 20:46:06.75	1	3	scrambled bjork
100	98102108806	165	2016-05-15 20:54:51.92	2016-05-15 20:54:52.92	1	3	scrambled bjork
101	98102108806	167	2016-05-15 20:55:12.07	2016-05-15 20:55:13.07	1	3	scrambled bjork
102	98102108806	169	2016-05-15 20:55:42.78	2016-05-15 20:55:43.78	1	3	scrambled bjork
103	98102254571	175	2016-05-15 20:58:16.54	2016-05-15 20:58:20.04	1	3	scrambled bjork
104	98102254571	178	2016-05-15 20:59:49.09	2016-05-15 20:59:52.59	1	3	scrambled bjork
105	98102056406	179	2016-05-15 21:00:23.60	2016-05-15 21:00:27.10	1	3	scrambled bjork
106	98102056406	180	2016-05-15 21:01:28.34	2016-05-15 21:01:31.84	1	3	scrambled bjork
107	98102056406	181	2016-05-15 21:02:40.06	2016-05-15 21:02:41.07	1	3	scrambled bjork
108	98102056406	182	2016-05-15 21:03:05.17	2016-05-15 21:03:06.17	1	3	scrambled bjork
109	98102056406	184	2016-05-15 21:12:08.68	2016-05-15 21:12:12.18	1	3	scrambled bjork
110	98102056406	185	2016-05-15 21:12:21.57	2016-05-15 21:12:22.57	1	3	scrambled bjork
111	98102109088	189	2016-05-15 21:29:15.68	2016-05-15 21:29:19.18	1	3	scrambled bjork
112	98102109088	190	2016-05-15 21:29:23.48	2016-05-15 21:29:24.48	1	3	scrambled bjork
113	98102108806	193	2016-05-15 21:41:54.79	2016-05-15 21:41:58.29	1	3	scrambled bjork
