VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State
1	2016-06-05 10:41:55.65	2016-06-05 10:41:56.18	6	-1	1	0	0	0	0	0	0	0	0	0	0
1	2016-06-05 10:41:56.62	2016-06-05 10:42:01.35	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-06-05 10:42:01.45	2016-06-05 10:42:01.51	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-06-05 10:42:03.43	2016-06-05 10:42:03.64	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-06-05 10:42:04.37	2016-06-05 10:42:04.45	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-06-05 10:42:04.51	2016-06-05 10:42:08.31	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-06-05 10:42:09.06	2016-06-05 10:42:09.43	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-06-05 10:42:09.81	2016-06-05 10:42:10.26	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-06-05 10:42:10.67	2016-06-05 10:42:10.90	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-06-05 10:42:19.57	2016-06-05 10:42:20.00	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-06-05 10:42:30.85	2016-06-05 10:42:30.95	6	-1	1	0	0	0	0	0	0	0	0	0	0
3	2016-06-05 10:43:12.87	2016-06-05 10:43:13.35	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-06-05 10:43:16.28	2016-06-05 10:43:16.50	6	-1	1	0	0	0	0	0	0	0	0	0	0
4	2016-06-05 10:44:34.31	2016-06-05 10:44:34.50	6	-1	1	0	0	0	0	0	0	0	0	0	0
4	2016-06-05 10:44:35.93	2016-06-05 10:44:36.40	5	1	0	0	0	0	0	0	0	0	0	0	0
8	2016-06-05 11:01:51.37	2016-06-05 11:01:51.62	6	-1	1	0	0	0	0	0	0	0	0	0	0
8	2016-06-05 11:01:51.67	2016-06-05 11:01:51.70	6	-1	1	0	0	0	0	0	0	0	0	0	0
9	2016-06-05 11:04:33.95	2016-06-05 11:04:34.64	6	-1	1	0	0	0	0	0	0	0	0	0	0
10	2016-06-05 11:41:20.98	2016-06-05 11:41:21.57	6	-1	1	0	0	0	0	0	0	0	0	0	0
11	2016-06-05 13:23:31.45	2016-06-05 13:23:32.87	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-06-05 13:23:33.46	2016-06-05 13:23:33.82	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-06-05 13:23:33.85	2016-06-05 13:23:35.15	5	1	0	0	0	0	0	0	0	0	0	0	0
14	2016-06-05 13:47:39.62	2016-06-05 13:47:39.75	6	-1	1	0	0	0	0	0	0	0	0	0	0
14	2016-06-05 13:47:41.54	2016-06-05 13:47:42.65	5	1	0	0	0	0	0	0	0	0	0	0	0
14	2016-06-05 13:47:44.10	2016-06-05 13:47:44.60	5	1	0	0	0	0	0	0	0	0	0	0	0
14	2016-06-05 13:47:45.89	2016-06-05 13:47:46.12	5	1	0	0	0	0	0	0	0	0	0	0	0
15	2016-06-05 14:09:47.29	2016-06-05 14:09:47.60	5	1	0	0	0	0	0	0	0	0	0	0	0
15	2016-06-05 14:09:47.68	2016-06-05 14:09:48.70	5	1	0	0	0	0	0	0	0	0	0	0	0
15	2016-06-05 14:09:53.21	2016-06-05 14:09:53.81	6	-1	1	0	0	0	0	0	0	0	0	0	0
15	2016-06-05 14:09:57.34	2016-06-05 14:09:57.40	6	-1	1	0	0	0	0	0	0	0	0	0	0
15	2016-06-05 14:11:10.37	2016-06-05 14:11:11.25	6	-1	1	0	0	0	0	0	0	0	0	0	0
15	2016-06-05 14:11:18.10	2016-06-05 14:11:18.32	6	-1	1	0	0	0	0	0	0	0	0	0	0
17	2016-06-05 14:13:32.28	2016-06-05 14:13:33.56	5	1	0	0	0	0	0	0	0	0	0	0	0
17	2016-06-05 14:13:36.06	2016-06-05 14:13:36.67	6	-1	1	0	0	0	0	0	0	0	0	0	0
17	2016-06-05 14:13:36.82	2016-06-05 14:13:38.09	6	-1	1	0	0	0	0	0	0	0	0	0	0
18	2016-06-05 14:14:59.03	2016-06-05 14:14:59.95	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-06-05 14:15:35.68	2016-06-05 14:15:36.82	5	1	0	0	0	0	0	0	0	0	0	0	0
20	2016-06-05 14:15:42.67	2016-06-05 14:15:44.32	6	-1	1	0	0	0	0	0	0	0	0	0	0
20	2016-06-05 14:15:47.14	2016-06-05 14:15:47.90	5	1	0	0	0	0	0	0	0	0	0	0	0
20	2016-06-05 14:15:48.32	2016-06-05 14:15:48.56	5	1	0	0	0	0	0	0	0	0	0	0	0
20	2016-06-05 14:15:51.81	2016-06-05 14:15:51.87	6	-1	1	0	0	0	0	0	0	0	0	0	0
22	2016-06-05 14:16:36.54	2016-06-05 14:16:36.70	5	1	0	0	0	0	0	0	0	0	0	0	0
22	2016-06-05 14:16:47.48	2016-06-05 14:16:47.51	6	-1	1	0	0	0	0	0	0	0	0	0	0
22	2016-06-05 14:16:47.85	2016-06-05 14:16:48.04	6	-1	1	0	0	0	0	0	0	0	0	0	0
22	2016-06-05 14:16:48.89	2016-06-05 14:16:49.23	5	1	0	0	0	0	0	0	0	0	0	0	0
22	2016-06-05 14:16:49.28	2016-06-05 14:16:49.46	5	1	0	0	0	0	0	0	0	0	0	0	0
23	2016-06-05 14:17:46.96	2016-06-05 14:17:47.03	6	-1	1	0	0	0	0	0	0	0	0	0	0
23	2016-06-05 14:17:48.01	2016-06-05 14:17:49.59	5	1	0	0	0	0	0	0	0	0	0	0	0
24	2016-06-05 14:18:32.73	2016-06-05 14:18:34.07	5	1	0	0	0	0	0	0	0	0	0	0	0
24	2016-06-05 14:18:34.92	2016-06-05 14:18:35.53	5	1	0	0	0	0	0	0	0	0	0	0	0
24	2016-06-05 14:18:37.48	2016-06-05 14:18:39.37	6	-1	1	0	0	0	0	0	0	0	0	0	0
25	2016-06-05 14:18:59.62	2016-06-05 14:18:59.67	6	-1	1	0	0	0	0	0	0	0	0	0	0
25	2016-06-05 14:18:59.68	2016-06-05 14:18:59.73	6	-1	1	0	0	0	0	0	0	0	0	0	0
25	2016-06-05 14:18:59.62	2016-06-05 14:18:59.73	5	1	0	0	0	0	0	0	0	0	0	0	0
25	2016-06-05 14:18:59.82	2016-06-05 14:19:00.56	6	-1	1	0	0	0	0	0	0	0	0	0	0
25	2016-06-05 14:19:00.43	2016-06-05 14:19:01.03	5	1	0	0	0	0	0	0	0	0	0	0	0
26	2016-06-05 14:19:53.26	2016-06-05 14:19:54.34	5	1	0	0	0	0	0	0	0	0	0	0	0
26	2016-06-05 14:20:18.71	2016-06-05 14:20:18.95	5	1	0	0	0	0	0	0	0	0	0	0	0
