DateTime	Temperature	Illumination	Cage
2016-05-01 14:53:31	21.6	0	1
2016-05-01 14:54:30	21.6	0	1
2016-05-01 14:55:30	21.6	0	1
2016-05-01 14:56:30	21.6	0	1
2016-05-01 14:57:30	21.6	0	1
2016-05-01 14:58:30	21.6	0	1
2016-05-01 14:59:30	21.6	0	1
2016-05-01 15:00:30	21.6	0	1
2016-05-01 15:01:30	21.6	0	1
2016-05-01 15:02:30	21.6	0	1
2016-05-01 15:03:30	21.6	0	1
2016-05-01 15:04:30	21.2	0	1
2016-05-01 15:05:30	21.2	0	1
2016-05-01 15:06:30	21.2	0	1
2016-05-01 15:07:30	21.6	0	1
2016-05-01 15:08:30	21.2	0	1
2016-05-01 15:09:30	21.2	0	1
2016-05-01 15:10:30	21.2	0	1
2016-05-01 15:11:30	21.6	0	1
2016-05-01 15:12:30	21.2	0	1
2016-05-01 15:13:30	21.6	0	1
2016-05-01 15:14:30	21.6	0	1
2016-05-01 15:15:30	21.2	0	1
2016-05-01 15:16:30	21.6	0	1
2016-05-01 15:17:30	21.2	0	1
2016-05-01 15:18:30	21.6	0	1
2016-05-01 15:19:30	21.2	0	1
2016-05-01 15:20:30	21.2	0	1
2016-05-01 15:21:30	21.2	0	1
2016-05-01 15:22:30	21.2	0	1
2016-05-01 15:23:30	21.2	0	1
2016-05-01 15:24:30	21.2	0	1
2016-05-01 15:25:30	21.2	0	1
2016-05-01 15:26:30	21.2	0	1
2016-05-01 15:27:30	21.2	0	1
2016-05-01 15:28:30	21.2	0	1
2016-05-01 15:29:30	21.2	0	1
2016-05-01 15:30:30	21.2	0	1
2016-05-01 15:31:30	21.2	0	1
2016-05-01 15:32:30	21.2	0	1
2016-05-01 15:33:30	21.2	0	1
2016-05-01 15:34:30	21.2	0	1
2016-05-01 15:35:30	21.2	0	1
2016-05-01 15:36:30	21.2	0	1
2016-05-01 15:37:30	21.2	0	1
2016-05-01 15:38:30	21.2	0	1
2016-05-01 15:39:30	21.2	0	1
2016-05-01 15:40:30	21.2	0	1
2016-05-01 15:41:30	21.2	0	1
2016-05-01 15:42:30	21.2	0	1
2016-05-01 15:43:30	21.2	0	1
2016-05-01 15:44:30	21.2	0	1
2016-05-01 15:45:30	21.2	0	1
2016-05-01 15:46:30	21.2	0	1
2016-05-01 15:47:30	21.2	0	1
2016-05-01 15:48:30	21.2	0	1
2016-05-01 15:49:30	21.2	0	1
2016-05-01 15:50:30	21.2	0	1
2016-05-01 15:51:30	21.2	0	1
2016-05-01 15:52:30	21.2	0	1
2016-05-01 15:53:30	21.2	0	1
2016-05-01 15:54:30	21.2	0	1
2016-05-01 15:55:30	21.2	0	1
2016-05-01 15:56:30	21.2	0	1
2016-05-01 15:57:30	21.2	0	1
2016-05-01 15:58:30	21.2	0	1
2016-05-01 15:59:30	21.2	0	1
2016-05-01 16:00:30	21.2	0	1
2016-05-01 16:01:30	21.2	0	1
2016-05-01 16:02:30	21.2	0	1
2016-05-01 16:03:30	21.2	0	1
2016-05-01 16:04:30	21.2	0	1
2016-05-01 16:05:30	21.2	0	1
2016-05-01 16:06:30	21.2	0	1
2016-05-01 16:07:30	21.2	0	1
2016-05-01 16:08:30	21.2	0	1
2016-05-01 16:09:30	21.2	0	1
2016-05-01 16:10:30	21.2	0	1
2016-05-01 16:11:30	21.2	0	1
2016-05-01 16:12:30	21.2	0	1
2016-05-01 16:13:30	21.2	0	1
2016-05-01 16:14:30	21.2	0	1
2016-05-01 16:15:30	21.2	0	1
2016-05-01 16:16:30	21.2	0	1
2016-05-01 16:17:30	21.2	0	1
2016-05-01 16:18:30	21.2	0	1
2016-05-01 16:19:30	21.2	0	1
2016-05-01 16:20:30	21.2	0	1
2016-05-01 16:21:30	21.2	0	1
2016-05-01 16:22:30	21.2	0	1
2016-05-01 16:23:30	21.2	0	1
2016-05-01 16:24:30	21.2	0	1
2016-05-01 16:25:30	21.2	0	1
2016-05-01 16:26:30	21.2	0	1
2016-05-01 16:27:30	21.2	0	1
2016-05-01 16:28:30	21.2	0	1
2016-05-01 16:29:30	21.2	0	1
2016-05-01 16:30:30	21.2	0	1
2016-05-01 16:31:30	21.2	0	1
2016-05-01 16:32:30	21.2	0	1
2016-05-01 16:33:30	21.2	0	1
2016-05-01 16:34:30	21.2	0	1
2016-05-01 16:35:30	21.2	0	1
2016-05-01 16:36:30	21.2	0	1
2016-05-01 16:37:30	21.2	0	1
2016-05-01 16:38:30	21.2	0	1
2016-05-01 16:39:30	21.2	0	1
2016-05-01 16:40:30	21.2	0	1
2016-05-01 16:41:30	21.2	0	1
2016-05-01 16:42:30	21.2	0	1
2016-05-01 16:43:30	21.2	0	1
2016-05-01 16:44:30	21.2	0	1
2016-05-01 16:45:30	21.2	0	1
2016-05-01 16:46:30	21.2	0	1
2016-05-01 16:47:30	21.2	0	1
2016-05-01 16:48:30	21.2	0	1
2016-05-01 16:49:30	21.2	0	1
2016-05-01 16:50:30	21.2	0	1
2016-05-01 16:51:30	21.2	0	1
2016-05-01 16:52:30	21.2	0	1
2016-05-01 16:53:30	21.2	0	1
2016-05-01 16:54:30	21.2	0	1
2016-05-01 16:55:30	21.2	0	1
2016-05-01 16:56:30	21.2	0	1
2016-05-01 16:57:30	21.2	0	1
2016-05-01 16:58:30	21.2	0	1
2016-05-01 16:59:30	21.2	0	1
2016-05-01 17:00:30	21.2	0	1
2016-05-01 17:01:30	21.2	0	1
2016-05-01 17:02:30	21.2	0	1
2016-05-01 17:03:30	21.2	0	1
2016-05-01 17:04:30	21.2	0	1
2016-05-01 17:05:30	21.2	0	1
2016-05-01 17:06:30	21.2	0	1
2016-05-01 17:07:30	21.2	0	1
2016-05-01 17:08:30	21.2	0	1
