VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State
0	2016-05-01 14:54:57.95	2016-05-01 14:55:01.00	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-05-01 14:55:15.65	2016-05-01 14:55:16.42	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-05-01 14:55:16.73	2016-05-01 14:55:23.50	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-05-01 14:55:46.17	2016-05-01 14:55:47.98	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-05-01 14:55:50.20	2016-05-01 14:55:51.03	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-05-01 14:55:52.40	2016-05-01 14:55:53.04	6	-1	1	0	0	0	0	0	0	0	0	0	0
2	2016-05-01 14:55:53.25	2016-05-01 14:55:53.87	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-05-01 14:55:53.90	2016-05-01 14:55:54.32	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-05-01 14:56:00.65	2016-05-01 14:56:01.75	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-05-01 14:56:01.79	2016-05-01 14:56:01.95	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-05-01 14:56:02.00	2016-05-01 14:56:04.95	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-05-01 14:56:07.78	2016-05-01 14:56:07.92	6	-1	1	0	0	0	0	0	0	0	0	0	0
3	2016-05-01 14:56:08.18	2016-05-01 14:56:08.26	6	-1	1	0	0	0	0	0	0	0	0	0	0
3	2016-05-01 14:56:10.76	2016-05-01 14:56:12.17	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-05-01 14:56:29.40	2016-05-01 14:56:30.39	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-05-01 14:56:36.60	2016-05-01 14:56:37.28	5	1	0	0	0	0	0	0	0	0	0	0	0
