VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102108982	2016-05-01 14:54:54.67	2016-05-01 14:55:05.45	Default	1	3	1	0	1	11.109375	1	10.40625	0
1	98102108806	2016-05-01 14:55:13.40	2016-05-01 14:55:32.06	Default	1	3	1	0	2	15.765625	1	18.65625	0
2	98102108982	2016-05-01 14:55:43.89	2016-05-01 14:55:59.10	Default	1	3	1	0	1	15.28125	2	14.5	3
3	98102109088	2016-05-01 14:55:59.10	2016-05-01 14:56:26.51	Default	1	3	1	0	1	27.109375	0	0	3
4	98102254571	2016-05-01 14:56:26.51	2016-05-01 14:56:54.59	Default	1	3	1	0	1	26.953125	0	0	3
5	98102108473	2016-05-01 14:56:54.59	2016-05-01 14:57:04.90	Default	1	3	1	0	2	8.8125	1	65.921875	0
6	98102108473	2016-05-01 14:57:08.20	2016-05-01 14:57:12.57	Default	1	3	1	0	2	2.40625	1	5.25	0
7	98102056406	2016-05-01 14:58:18.23	2016-05-01 14:58:35.85	Default	1	3	1	0	1	18.28125	1	17.25	0
8	98102056406	2016-05-01 14:58:36.79	2016-05-01 14:58:40.73	Default	1	3	1	0	1	4.34375	1	3.25	0
9	98102254571	2016-05-01 14:58:43.75	2016-05-01 14:59:01.75	Default	1	3	1	0	1	18	0	0	3
10	98102108473	2016-05-01 14:59:01.75	2016-05-01 14:59:07.87	Default	1	3	1	0	1	6.0625	0	0	3
11	98102109088	2016-05-01 14:59:07.87	2016-05-01 14:59:21.12	Default	1	3	1	0	1	13.234375	1	37.484375	0
12	98102109088	2016-05-01 14:59:21.71	2016-05-01 14:59:29.40	Default	1	3	1	0	1	8.15625	1	6.34375	0
13	98102109088	2016-05-01 15:00:32.67	2016-05-01 15:00:38.57	Default	1	3	1	0	1	6.453125	1	4.671875	0
14	98102108982	2016-05-01 15:00:39.07	2016-05-01 15:01:08.09	Default	1	3	1	0	1	29.1875	1	28.53125	0
15	98102108982	2016-05-01 15:01:11.15	2016-05-01 15:07:00.65	Default	1	3	1	0	1	349.453125	1	349.5	0
16	98102108473	2016-05-01 15:07:25.09	2016-05-01 15:07:34.76	Default	1	3	1	0	1	8.453125	0	0	3
17	98102109088	2016-05-01 15:07:34.76	2016-05-01 15:08:04.25	Default	1	3	1	0	1	29.484375	1	38.921875	0
18	98102109088	2016-05-01 15:08:06.57	2016-05-01 15:13:40.90	Default	1	3	1	0	1	334.390625	1	334.328125	0
19	98102108473	2016-05-01 15:17:26.85	2016-05-01 15:17:44.59	Default	1	3	1	0	2	15.96875	1	18.953125	0
20	98102108806	2016-05-01 15:17:49.20	2016-05-01 15:18:03.46	Default	1	3	1	0	1	14.4375	1	13.359375	0
21	98102108473	2016-05-01 15:18:48.25	2016-05-01 15:18:52.60	Default	1	3	1	0	1	4.359375	1	5.0625	0
22	98102108806	2016-05-01 15:27:23.29	2016-05-01 15:27:41.84	Default	1	3	1	0	1	18.765625	1	16.296875	0
23	98102109088	2016-05-01 15:48:24.17	2016-05-01 15:48:43.73	Default	1	3	1	0	1	19.890625	1	18.59375	0
24	98102109088	2016-05-01 15:48:44.10	2016-05-01 15:48:56.32	Default	1	3	1	0	1	12.359375	1	11.09375	0
25	98102109088	2016-05-01 15:48:57.00	2016-05-01 15:49:07.18	Default	1	3	1	0	1	10.53125	1	8.40625	0
26	98102108806	2016-05-01 15:50:28.03	2016-05-01 15:50:35.82	Default	1	3	1	0	1	7.828125	1	6.609375	0
27	98102108473	2016-05-01 15:52:07.53	2016-05-01 15:52:12.42	Default	1	3	1	0	1	4.890625	1	3.765625	0
28	98102108806	2016-05-01 15:55:47.48	2016-05-01 15:56:00.68	Default	1	3	1	0	1	13.3125	1	12.125	0
29	98102108982	2016-05-01 15:56:00.75	2016-05-01 15:56:08.95	Default	1	3	1	0	1	8.265625	1	6.90625	0
30	98102108806	2016-05-01 15:56:11.25	2016-05-01 15:56:23.78	Default	1	3	1	0	1	13.328125	1	11.5	0
31	98102056406	2016-05-01 15:57:25.00	2016-05-01 15:57:35.37	Default	1	3	1	0	1	10.546875	1	9.375	0
32	98102108982	2016-05-01 16:07:34.87	2016-05-01 16:07:48.00	Default	1	3	1	0	1	13.46875	1	11.796875	0
33	98102056406	2016-05-01 16:08:09.81	2016-05-01 16:08:17.07	Default	1	3	1	0	1	7.484375	1	6.296875	0
34	98102056406	2016-05-01 16:20:26.28	2016-05-01 16:20:51.40	Default	1	3	1	0	2	25.0625	1	24.078125	0
35	98102109088	2016-05-01 16:27:29.62	2016-05-01 16:27:35.21	Default	1	3	1	0	1	5.84375	1	4.578125	0
36	98102108473	2016-05-01 16:45:34.90	2016-05-01 16:45:39.57	Default	1	3	1	0	1	4.671875	1	3.1875	0
37	98102108806	2016-05-01 16:45:40.23	2016-05-01 16:45:48.67	Default	1	3	1	0	1	8.796875	1	7.328125	0
38	98102108982	2016-05-01 16:46:40.98	2016-05-01 16:46:49.29	Default	1	3	1	0	1	8.59375	1	6.140625	0
39	98102254571	2016-05-01 16:49:57.32	2016-05-01 16:50:04.98	Default	1	3	1	0	1	7.65625	1	6.6875	0
40	98102109088	2016-05-01 17:00:34.43	2016-05-01 17:00:39.20	Default	1	3	1	0	1	4.84375	1	3.75	0
41	98102108473	2016-05-01 17:07:38.32	2016-05-01 17:07:45.04	Default	1	3	1	0	1	6.71875	1	6.46875	0
42	98102109088	2016-05-01 17:19:53.14	2016-05-01 17:19:57.12	Default	1	3	1	0	1	4.078125	1	3	0
43	98102056406	2016-05-01 17:26:25.79	2016-05-01 17:26:30.10	Default	1	3	1	0	1	4.40625	1	3.25	0
44	98102108806	2016-05-01 17:28:07.15	2016-05-01 17:28:12.84	Default	1	3	1	0	1	5.875	1	4.578125	0
45	98102108982	2016-05-01 17:28:24.25	2016-05-01 17:28:29.12	Default	1	3	1	0	1	5.078125	1	3.5	0
46	98102108806	2016-05-01 17:47:41.71	2016-05-01 17:47:55.14	Default	1	3	1	0	1	13.546875	1	11.640625	0
47	98102109088	2016-05-01 17:55:21.40	2016-05-01 17:55:38.67	Default	1	3	1	0	1	17.359375	1	16.265625	0
48	98102056406	2016-05-01 17:55:39.25	2016-05-01 17:55:44.31	Default	1	3	1	0	1	5.109375	1	4.125	0
49	98102108982	2016-05-01 17:59:00.82	2016-05-01 17:59:13.10	Default	1	3	1	0	1	12.453125	1	11.171875	0
50	98102108982	2016-05-01 17:59:13.95	2016-05-01 17:59:22.96	Default	1	3	1	0	1	9.140625	1	8.015625	0
51	98102108806	2016-05-01 18:01:59.12	2016-05-01 18:02:04.70	Default	1	3	1	0	1	5.734375	1	4.140625	0
52	98102108473	2016-05-01 18:03:04.98	2016-05-01 18:03:14.21	Default	1	3	1	0	1	9.234375	1	9.015625	0
53	98102109088	2016-05-01 18:03:49.37	2016-05-01 18:03:55.84	Default	1	3	1	0	1	6.53125	1	5.484375	0
54	98102108806	2016-05-01 18:08:19.79	2016-05-01 18:08:35.96	Default	1	3	1	0	1	16.328125	1	14.25	0
55	98102254571	2016-05-01 18:14:38.28	2016-05-01 18:14:47.75	Default	1	3	1	0	1	9.5625	1	7.109375	0
56	98102109088	2016-05-01 18:20:09.39	2016-05-01 18:20:17.09	Default	1	3	1	0	1	7.890625	1	6.734375	0
57	98102254571	2016-05-01 18:23:49.50	2016-05-01 18:23:58.26	Default	1	3	1	0	1	8.765625	1	7.046875	0
58	98102108473	2016-05-01 18:25:00.29	2016-05-01 18:25:08.39	Default	1	3	1	0	2	8.078125	1	7.625	0
59	98102108982	2016-05-01 18:25:22.60	2016-05-01 18:25:28.93	Default	1	3	1	0	1	6.5	1	4.875	0
60	98102056406	2016-05-01 18:25:32.51	2016-05-01 18:25:37.75	Default	1	3	1	0	1	5.234375	1	3.890625	0
61	98102108473	2016-05-01 18:29:23.51	2016-05-01 18:29:39.79	Default	1	3	1	0	2	16.109375	1	16.03125	0
62	98102056406	2016-05-01 18:32:57.70	2016-05-01 18:33:22.42	Default	1	3	1	0	1	24.828125	1	23.765625	0
63	98102108982	2016-05-01 18:46:50.85	2016-05-01 18:47:10.96	Default	1	3	1	0	1	20.265625	2	18.078125	0
64	98102108982	2016-05-01 18:47:14.64	2016-05-01 18:47:24.73	Default	1	3	1	0	1	10.296875	1	8.09375	0
65	98102108982	2016-05-01 18:49:51.71	2016-05-01 18:50:07.46	Default	1	3	1	0	1	16.015625	1	14.046875	0
66	98102109088	2016-05-01 18:53:32.40	2016-05-01 18:53:43.18	Default	1	3	1	0	1	11.453125	1	9.796875	0
67	98102109088	2016-05-01 18:53:44.12	2016-05-01 18:53:51.82	Default	1	3	1	0	1	8.109375	1	6.71875	0
68	98102108806	2016-05-01 19:07:06.43	2016-05-01 19:07:11.26	Module 2	1	3	1	0	1	5.03125	1	3.1875	0
