DateTime	Temperature	Illumination	Cage
2016-04-26 18:20:56	22.6	0	1
2016-04-26 18:21:56	22.6	0	1
2016-04-26 18:22:56	22.6	0	1
2016-04-26 18:23:56	22.6	0	1
2016-04-26 18:24:56	22.6	0	1
2016-04-26 18:25:56	22.6	0	1
2016-04-26 18:26:56	22.6	0	1
2016-04-26 18:27:56	22.6	0	1
2016-04-26 18:28:56	22.6	0	1
2016-04-26 18:29:56	22.6	0	1
2016-04-26 18:30:56	22.6	0	1
2016-04-26 18:31:56	22.6	0	1
2016-04-26 18:32:56	22.6	0	1
2016-04-26 18:33:56	22.6	0	1
2016-04-26 18:34:56	22.6	0	1
2016-04-26 18:35:56	22.6	0	1
2016-04-26 18:36:56	22.6	0	1
2016-04-26 18:37:56	22.6	0	1
2016-04-26 18:38:56	22.6	0	1
2016-04-26 18:39:56	22.6	0	1
2016-04-26 18:40:56	22	0	1
2016-04-26 18:41:56	22.6	0	1
2016-04-26 18:42:56	22.6	0	1
2016-04-26 18:43:56	22.6	0	1
2016-04-26 18:44:56	22.6	0	1
2016-04-26 18:45:56	22.6	0	1
2016-04-26 18:46:56	22	0	1
2016-04-26 18:47:56	22.6	0	1
2016-04-26 18:48:56	22.6	0	1
2016-04-26 18:49:56	22	0	1
2016-04-26 18:50:56	22	0	1
2016-04-26 18:51:56	22	0	1
2016-04-26 18:52:56	22.6	0	1
2016-04-26 18:53:56	22	0	1
2016-04-26 18:54:56	22	0	1
2016-04-26 18:55:56	22	0	1
2016-04-26 18:56:56	22	0	1
2016-04-26 18:57:56	22	0	1
2016-04-26 18:58:56	22	0	1
2016-04-26 18:59:56	22	0	1
2016-04-26 19:00:56	22	0	1
2016-04-26 19:01:56	22	0	1
2016-04-26 19:02:56	22	0	1
2016-04-26 19:03:56	22	0	1
2016-04-26 19:04:56	22	0	1
2016-04-26 19:05:56	22	0	1
2016-04-26 19:06:56	22	0	1
2016-04-26 19:07:56	22	0	1
2016-04-26 19:08:56	22	0	1
2016-04-26 19:09:56	22	0	1
2016-04-26 19:10:56	22	0	1
2016-04-26 19:11:56	22	0	1
2016-04-26 19:12:56	22	0	1
2016-04-26 19:13:56	22	0	1
2016-04-26 19:14:56	22	0	1
2016-04-26 19:15:56	22	0	1
2016-04-26 19:16:56	22	0	1
2016-04-26 19:17:56	22	0	1
2016-04-26 19:18:56	22	0	1
2016-04-26 19:19:56	22	0	1
2016-04-26 19:20:56	22	0	1
2016-04-26 19:21:56	22	0	1
2016-04-26 19:22:56	22	0	1
2016-04-26 19:23:56	22	0	1
2016-04-26 19:24:56	22	0	1
2016-04-26 19:25:56	22	0	1
2016-04-26 19:26:56	22	0	1
2016-04-26 19:27:56	22	0	1
2016-04-26 19:28:56	22	0	1
2016-04-26 19:29:56	22	0	1
2016-04-26 19:30:56	22	0	1
2016-04-26 19:31:56	22	0	1
2016-04-26 19:32:56	22	0	1
2016-04-26 19:33:56	22	0	1
2016-04-26 19:34:56	22	0	1
2016-04-26 19:35:56	22	0	1
2016-04-26 19:36:56	22	0	1
2016-04-26 19:37:56	22	0	1
2016-04-26 19:38:56	22	0	1
2016-04-26 19:39:56	22	0	1
2016-04-26 19:40:56	22	0	1
2016-04-26 19:41:56	22	0	1
2016-04-26 19:42:56	22	0	1
2016-04-26 19:43:56	22	0	1
2016-04-26 19:44:56	22	0	1
2016-04-26 19:45:56	22	0	1
2016-04-26 19:46:56	22	0	1
2016-04-26 19:47:56	22	0	1
2016-04-26 19:48:56	22	0	1
2016-04-26 19:49:56	22	0	1
2016-04-26 19:50:56	22	0	1
2016-04-26 19:51:56	22	0	1
2016-04-26 19:52:56	22	0	1
2016-04-26 19:53:56	22	0	1
2016-04-26 19:54:56	22	0	1
2016-04-26 19:55:56	22	0	1
2016-04-26 19:56:56	22	0	1
2016-04-26 19:57:56	22	0	1
2016-04-26 19:58:56	22	0	1
2016-04-26 19:59:56	22	0	1
2016-04-26 20:00:56	22	0	1
2016-04-26 20:01:56	22	0	1
2016-04-26 20:02:56	22	0	1
2016-04-26 20:03:56	22	0	1
2016-04-26 20:04:56	22	0	1
2016-04-26 20:05:56	21.6	0	1
2016-04-26 20:06:56	22	0	1
2016-04-26 20:07:56	22	0	1
2016-04-26 20:08:56	22	0	1
2016-04-26 20:09:56	22	0	1
2016-04-26 20:10:56	22	0	1
2016-04-26 20:11:56	22	0	1
2016-04-26 20:12:56	22	0	1
2016-04-26 20:13:56	22	0	1
2016-04-26 20:14:56	22	0	1
2016-04-26 20:15:56	22	0	1
2016-04-26 20:16:56	22	0	1
2016-04-26 20:17:56	22	0	1
2016-04-26 20:18:56	22	0	1
2016-04-26 20:19:56	22	0	1
2016-04-26 20:20:56	22	0	1
2016-04-26 20:21:56	21.6	0	1
2016-04-26 20:22:56	22	0	1
2016-04-26 20:23:56	22	0	1
2016-04-26 20:24:56	22	0	1
2016-04-26 20:25:56	22	0	1
2016-04-26 20:26:56	22	0	1
2016-04-26 20:27:56	22	0	1
2016-04-26 20:28:56	22	0	1
2016-04-26 20:29:56	22	0	1
2016-04-26 20:30:56	21.6	0	1
2016-04-26 20:31:56	22	0	1
