VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102108473	2016-04-26 18:23:08.98	2016-04-26 18:23:19.29	Default	1	3	1	0	1	10.046875	1	10.421875	0
1	98102108982	2016-04-26 18:24:07.29	2016-04-26 18:24:19.67	Default	1	3	1	0	1	13.34375	1	11.203125	0
2	98102056406	2016-04-26 18:24:21.09	2016-04-26 18:24:28.84	Default	1	3	1	0	1	7.8125	1	6.9375	0
3	98102056406	2016-04-26 18:24:32.67	2016-04-26 18:24:46.65	Default	1	3	1	0	1	14.53125	3	11.9375	0
4	98102254571	2016-04-26 18:25:09.75	2016-04-26 18:25:17.85	Default	1	3	1	0	1	8.234375	2	6.796875	0
5	98102254571	2016-04-26 18:25:25.67	2016-04-26 18:25:38.45	Default	1	3	1	0	1	12.78125	2	11.84375	0
6	98102108473	2016-04-26 18:26:31.79	2016-04-26 18:26:49.04	Default	1	3	1	0	1	17.25	1	17.046875	0
7	98102108473	2016-04-26 18:26:50.75	2016-04-26 18:26:57.06	Default	1	3	1	0	1	6.3125	1	6.375	0
8	98102108473	2016-04-26 18:27:02.25	2016-04-26 18:27:08.56	Default	1	3	1	0	1	6.3125	1	5.59375	0
9	98102108473	2016-04-26 18:27:19.51	2016-04-26 18:27:23.64	Default	1	3	1	0	1	4.125	1	2.90625	0
10	98102108473	2016-04-26 18:28:37.60	2016-04-26 18:28:44.50	Default	1	3	1	0	1	6.890625	1	6.171875	0
11	98102109088	2016-04-26 18:28:44.82	2016-04-26 18:29:02.03	Default	1	3	1	0	1	17.25	1	15.5	0
12	98102109088	2016-04-26 18:29:07.60	2016-04-26 18:29:10.75	Default	1	3	1	0	1	4.15625	1	1.578125	0
13	98102108982	2016-04-26 18:29:13.51	2016-04-26 18:29:22.01	Default	1	3	1	0	1	9.546875	2	6.71875	0
14	98102108982	2016-04-26 18:29:28.53	2016-04-26 18:29:34.46	Default	1	3	1	0	1	7.3125	1	4.59375	0
15	98102108982	2016-04-26 18:29:37.64	2016-04-26 18:29:43.34	Default	1	3	1	0	1	5.984375	1	2.84375	0
16	98102109088	2016-04-26 18:29:50.03	2016-04-26 18:30:07.35	Default	1	3	1	0	1	17.65625	1	16.25	0
17	98102109088	2016-04-26 18:30:07.73	2016-04-26 18:30:19.90	Default	1	3	1	0	1	12.421875	1	10.328125	0
18	98102056406	2016-04-26 18:30:58.54	2016-04-26 18:31:15.03	Default	1	3	1	0	1	17.75	3	12.4375	0
19	98102254571	2016-04-26 18:31:53.03	2016-04-26 18:32:12.95	Default	1	3	1	0	1	20.21875	1	19.25	0
20	98102254571	2016-04-26 18:32:19.79	2016-04-26 18:32:20.79	Default	1	3	1	0	1	1	1	0.359375	0
21	98102056406	2016-04-26 18:32:27.53	2016-04-26 18:32:32.00	Default	1	3	1	0	1	4.84375	1	3.375	0
22	98102056406	2016-04-26 18:32:54.21	2016-04-26 18:32:56.62	Default	1	3	1	0	1	2.984375	1	1.203125	0
23	98102108806	2016-04-26 18:33:03.10	2016-04-26 18:33:29.43	Default	1	3	1	0	1	27.515625	3	25.265625	0
24	98102108473	2016-04-26 18:33:34.31	2016-04-26 18:33:41.50	Default	1	3	1	0	1	7.1875	1	8.03125	0
25	98102108473	2016-04-26 18:33:44.82	2016-04-26 18:33:50.15	Default	1	3	1	0	1	5.328125	1	4.75	0
26	98102108806	2016-04-26 18:35:07.34	2016-04-26 18:35:11.10	Default	1	3	1	0	1	4.34375	1	2.3125	0
27	98102108982	2016-04-26 18:35:13.56	2016-04-26 18:35:26.73	Default	1	3	1	0	1	13.5625	2	10.390625	0
28	98102056406	2016-04-26 18:39:42.57	2016-04-26 18:39:51.56	Default	1	3	1	0	1	9.40625	1	7.984375	0
29	98102108473	2016-04-26 18:41:45.28	2016-04-26 18:41:56.14	Default	1	3	1	0	1	10.90625	1	10.125	0
30	98102108982	2016-04-26 18:45:24.09	2016-04-26 18:45:31.46	Default	1	3	1	0	1	7.703125	1	6.09375	0
31	98102254571	2016-04-26 18:47:25.21	2016-04-26 18:47:35.03	Default	1	3	1	0	1	10.078125	1	8.875	0
32	98102109088	2016-04-26 19:34:59.82	2016-04-26 19:35:21.06	Module 1	1	3	1	0	1	21.4375	5	15.046875	0
33	98102109088	2016-04-26 19:39:40.89	2016-04-26 19:40:20.09	Module 1	1	3	1	0	1	39.421875	5	34.71875	0
34	98102109088	2016-04-26 19:40:24.87	2016-04-26 19:40:41.96	Module 1	1	3	1	0	1	17.40625	2	15.234375	0
35	98102109088	2016-04-26 19:40:42.23	2016-04-26 19:40:56.14	Module 1	1	3	1	0	1	14.0625	1	12.5	0
36	98102109088	2016-04-26 19:41:01.82	2016-04-26 19:41:13.01	Module 1	1	3	1	0	1	11.828125	3	8.40625	0
37	98102109088	2016-04-26 19:41:15.90	2016-04-26 19:42:02.64	Module 1	1	3	1	0	1	47.3125	5	42.421875	0
38	98102109088	2016-04-26 19:42:03.87	2016-04-26 19:42:13.54	Module 1	1	3	1	0	1	9.984375	3	6.8125	0
39	98102109088	2016-04-26 19:42:17.29	2016-04-26 19:42:53.79	Module 1	1	3	1	0	1	36.984375	4	33.0625	0
40	98102109088	2016-04-26 19:42:58.57	2016-04-26 19:43:11.82	Module 1	1	3	1	0	1	13.515625	4	10.0625	0
41	98102109088	2016-04-26 19:43:19.34	2016-04-26 19:43:27.95	Module 1	1	3	1	0	1	8.8125	2	6.1875	0
42	98102109088	2016-04-26 19:44:17.90	2016-04-26 19:44:47.09	Module 1	1	3	1	0	1	29.4375	3	26.3125	0
43	98102056406	2016-04-26 19:45:34.60	2016-04-26 19:45:40.67	Module 1	1	3	1	0	1	6.578125	1	4.9375	0
44	98102108982	2016-04-26 19:54:37.04	2016-04-26 19:54:42.90	Module 1	1	3	1	0	1	6.015625	1	4.390625	0
45	98102108982	2016-04-26 19:56:29.37	2016-04-26 19:56:47.01	Module 1	1	3	1	0	1	18.359375	2	15.515625	0
46	98102108982	2016-04-26 19:56:48.21	2016-04-26 19:56:54.87	Module 1	1	3	1	0	1	6.796875	1	5.40625	0
47	98102056406	2016-04-26 20:02:05.60	2016-04-26 20:02:11.32	Module 1	1	3	1	0	1	6.171875	1	3.6875	0
48	98102108982	2016-04-26 20:04:30.07	2016-04-26 20:04:42.06	Module 1	1	3	1	0	1	12.1875	1	9.28125	0
49	98102108982	2016-04-26 20:04:42.79	2016-04-26 20:04:56.70	Module 1	1	3	1	0	1	14.0625	2	11.28125	0
50	98102108982	2016-04-26 20:04:57.51	2016-04-26 20:05:04.56	Module 1	1	3	1	0	1	7.140625	2	4.671875	0
51	98102056406	2016-04-26 20:05:47.25	2016-04-26 20:06:07.26	Module 1	1	3	1	0	3	20.234375	1	19.5625	0
52	98102108982	2016-04-26 20:06:07.34	2016-04-26 20:06:20.34	Module 1	1	3	1	0	1	13.078125	2	10.75	0
53	98102108982	2016-04-26 20:06:21.12	2016-04-26 20:06:26.26	Module 1	1	3	1	0	1	5.296875	1	3.078125	0
54	98102108982	2016-04-26 20:11:38.42	2016-04-26 20:11:50.12	Module 1	1	3	1	0	1	12.046875	1	10.171875	0
55	98102108982	2016-04-26 20:11:51.75	2016-04-26 20:12:02.70	Module 1	1	3	1	0	1	11.21875	1	9.515625	0
56	98102108982	2016-04-26 20:12:04.54	2016-04-26 20:12:08.67	Module 1	1	3	1	0	1	4.34375	1	2.96875	0
57	98102056406	2016-04-26 20:12:09.10	2016-04-26 20:12:15.68	Module 1	1	3	1	0	1	6.609375	1	5.65625	0
58	98102056406	2016-04-26 20:12:18.90	2016-04-26 20:12:50.32	Module 1	1	3	1	0	1	31.875	5	27.484375	0
59	98102056406	2016-04-26 20:12:52.57	2016-04-26 20:13:02.87	Module 1	1	3	1	0	1	10.4375	2	8.203125	0
60	98102056406	2016-04-26 20:13:09.12	2016-04-26 20:13:18.62	Module 1	1	3	1	0	1	9.65625	2	7.90625	0
61	98102056406	2016-04-26 20:13:20.45	2016-04-26 20:13:26.32	Module 1	1	3	1	0	1	6.03125	2	4.3125	0
62	98102109088	2016-04-26 20:13:53.79	2016-04-26 20:14:00.43	Module 1	1	3	1	0	1	6.84375	1	5.078125	0
63	98102056406	2016-04-26 20:14:02.28	2016-04-26 20:14:05.65	Module 1	1	3	1	0	1	4.109375	1	2.40625	0
64	98102056406	2016-04-26 20:14:06.70	2016-04-26 20:14:09.20	Module 1	1	3	1	0	1	3.109375	1	1.421875	0
65	98102056406	2016-04-26 20:14:11.09	2016-04-26 20:14:14.15	Module 1	1	3	1	0	1	3.375	1	2.078125	0
66	98102109088	2016-04-26 20:14:20.75	2016-04-26 20:14:37.87	Module 1	1	3	1	0	1	17.71875	1	15.65625	0
67	98102108473	2016-04-26 20:15:58.89	2016-04-26 20:16:10.56	Module 1	1	3	1	0	1	11.671875	1	10.96875	0
68	98102254571	2016-04-26 20:16:13.00	2016-04-26 20:16:33.43	Module 1	1	3	1	0	1	20.515625	2	19.234375	0
69	98102109088	2016-04-26 20:18:33.28	2016-04-26 20:18:46.65	Module 1	1	3	1	0	1	13.640625	1	12.34375	0
