VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State
0	2016-04-26 18:23:12.26	2016-04-26 18:23:13.20	5	1	0	0	0	0	0	0	0	0	0	0	0
0	2016-04-26 18:23:13.87	2016-04-26 18:23:15.09	5	1	0	0	0	0	0	0	0	0	0	0	0
0	2016-04-26 18:23:15.14	2016-04-26 18:23:15.34	5	1	0	0	0	0	0	0	0	0	0	0	0
0	2016-04-26 18:23:15.45	2016-04-26 18:23:15.90	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-04-26 18:24:08.71	2016-04-26 18:24:09.07	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-04-26 18:24:09.54	2016-04-26 18:24:10.31	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-04-26 18:24:10.78	2016-04-26 18:24:15.20	5	1	0	0	0	0	0	0	0	0	0	0	0
1	2016-04-26 18:24:15.93	2016-04-26 18:24:16.68	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-04-26 18:24:22.06	2016-04-26 18:24:22.39	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-04-26 18:24:22.54	2016-04-26 18:24:22.81	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-04-26 18:24:23.00	2016-04-26 18:24:24.29	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-04-26 18:24:24.60	2016-04-26 18:24:25.43	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-04-26 18:24:25.51	2016-04-26 18:24:25.62	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-26 18:24:35.40	2016-04-26 18:24:35.90	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-26 18:24:36.01	2016-04-26 18:24:36.53	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-26 18:24:43.20	2016-04-26 18:24:43.65	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-26 18:24:43.79	2016-04-26 18:24:44.60	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-26 18:24:44.71	2016-04-26 18:24:45.12	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-04-26 18:25:13.79	2016-04-26 18:25:14.50	5	1	0	0	0	0	0	0	0	0	0	0	0
6	2016-04-26 18:26:46.98	2016-04-26 18:26:47.62	5	1	0	0	0	0	0	0	0	0	0	0	0
8	2016-04-26 18:27:04.57	2016-04-26 18:27:04.90	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-04-26 18:28:46.10	2016-04-26 18:28:46.68	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-04-26 18:28:46.73	2016-04-26 18:28:47.12	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-04-26 18:28:47.14	2016-04-26 18:28:47.26	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-04-26 18:28:47.28	2016-04-26 18:28:47.37	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-04-26 18:28:51.07	2016-04-26 18:28:51.59	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-04-26 18:28:51.64	2016-04-26 18:28:53.42	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-04-26 18:28:59.12	2016-04-26 18:28:59.75	5	1	0	0	0	0	0	0	0	0	0	0	0
13	2016-04-26 18:29:18.68	2016-04-26 18:29:19.34	5	1	0	0	0	0	0	0	0	0	0	0	0
14	2016-04-26 18:29:31.59	2016-04-26 18:29:32.03	5	1	0	0	0	0	0	0	0	0	0	0	0
15	2016-04-26 18:29:38.75	2016-04-26 18:29:39.12	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-26 18:29:52.48	2016-04-26 18:29:53.42	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-26 18:29:55.35	2016-04-26 18:29:55.70	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-26 18:29:55.84	2016-04-26 18:29:55.98	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-26 18:29:56.10	2016-04-26 18:29:57.31	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-26 18:30:05.00	2016-04-26 18:30:05.84	5	1	0	0	0	0	0	0	0	0	0	0	0
18	2016-04-26 18:31:12.09	2016-04-26 18:31:12.67	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-04-26 18:31:57.28	2016-04-26 18:31:57.92	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-04-26 18:31:57.98	2016-04-26 18:31:58.00	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-04-26 18:31:59.00	2016-04-26 18:32:00.34	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-04-26 18:32:02.42	2016-04-26 18:32:04.95	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-04-26 18:32:05.01	2016-04-26 18:32:05.73	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-04-26 18:32:05.87	2016-04-26 18:32:06.35	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-04-26 18:32:06.51	2016-04-26 18:32:07.50	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-04-26 18:32:09.84	2016-04-26 18:32:10.56	5	1	0	0	0	0	0	0	0	0	0	0	0
21	2016-04-26 18:32:28.34	2016-04-26 18:32:28.46	5	1	0	0	0	0	0	0	0	0	0	0	0
21	2016-04-26 18:32:28.64	2016-04-26 18:32:29.14	5	1	0	0	0	0	0	0	0	0	0	0	0
21	2016-04-26 18:32:29.23	2016-04-26 18:32:29.51	5	1	0	0	0	0	0	0	0	0	0	0	0
21	2016-04-26 18:32:30.03	2016-04-26 18:32:30.42	5	1	0	0	0	0	0	0	0	0	0	0	0
23	2016-04-26 18:33:04.92	2016-04-26 18:33:05.75	5	1	0	0	0	0	0	0	0	0	0	0	0
23	2016-04-26 18:33:16.23	2016-04-26 18:33:17.03	5	1	0	0	0	0	0	0	0	0	0	0	0
23	2016-04-26 18:33:20.34	2016-04-26 18:33:20.64	6	-1	1	0	0	0	0	0	0	0	0	0	0
23	2016-04-26 18:33:20.73	2016-04-26 18:33:20.85	6	-1	1	0	0	0	0	0	0	0	0	0	0
23	2016-04-26 18:33:20.48	2016-04-26 18:33:20.89	5	1	0	0	0	0	0	0	0	0	0	0	0
23	2016-04-26 18:33:20.87	2016-04-26 18:33:20.90	6	-1	1	0	0	0	0	0	0	0	0	0	0
23	2016-04-26 18:33:21.31	2016-04-26 18:33:21.34	6	-1	1	0	0	0	0	0	0	0	0	0	0
23	2016-04-26 18:33:21.48	2016-04-26 18:33:21.64	6	-1	1	0	0	0	0	0	0	0	0	0	0
23	2016-04-26 18:33:21.93	2016-04-26 18:33:22.70	5	1	0	0	0	0	0	0	0	0	0	0	0
25	2016-04-26 18:33:44.98	2016-04-26 18:33:45.00	5	1	0	0	0	0	0	0	0	0	0	0	0
25	2016-04-26 18:33:45.07	2016-04-26 18:33:45.95	5	1	0	0	0	0	0	0	0	0	0	0	0
26	2016-04-26 18:35:08.34	2016-04-26 18:35:08.56	5	1	0	0	0	0	0	0	0	0	0	0	0
28	2016-04-26 18:39:43.89	2016-04-26 18:39:49.18	5	1	0	0	0	0	0	0	0	0	0	0	0
29	2016-04-26 18:41:47.92	2016-04-26 18:41:48.45	5	1	0	0	0	0	0	0	0	0	0	0	0
29	2016-04-26 18:41:48.62	2016-04-26 18:41:49.48	5	1	0	0	0	0	0	0	0	0	0	0	0
29	2016-04-26 18:41:52.01	2016-04-26 18:41:53.84	5	1	0	0	0	0	0	0	0	0	0	0	0
30	2016-04-26 18:45:25.89	2016-04-26 18:45:26.95	5	1	0	0	0	0	0	0	0	0	0	0	0
31	2016-04-26 18:47:27.45	2016-04-26 18:47:28.29	5	1	0	0	0	0	0	0	0	0	0	0	0
31	2016-04-26 18:47:29.14	2016-04-26 18:47:29.64	5	1	0	0	0	0	0	0	0	0	0	0	0
32	2016-04-26 19:35:01.10	2016-04-26 19:35:02.37	5	1	0	1	0	0	0	0	0	0	0	0	0
32	2016-04-26 19:35:14.59	2016-04-26 19:35:15.82	5	1	0	1	0	0	0	0	0	0	0	0	0
32	2016-04-26 19:35:18.54	2016-04-26 19:35:19.34	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:39:42.71	2016-04-26 19:39:48.92	5	1	0	1	0	1	0.281	0.359375	0	0	0	0	0
33	2016-04-26 19:39:49.03	2016-04-26 19:39:49.73	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:39:49.82	2016-04-26 19:39:49.84	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:39:49.85	2016-04-26 19:39:50.32	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:39:50.95	2016-04-26 19:39:52.93	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:39:53.03	2016-04-26 19:39:53.21	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:39:53.46	2016-04-26 19:39:54.04	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:39:55.53	2016-04-26 19:39:56.00	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:40:02.73	2016-04-26 19:40:03.17	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:40:03.25	2016-04-26 19:40:04.87	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:40:05.32	2016-04-26 19:40:05.95	5	1	0	1	0	0	0	0	0	0	0	0	0
33	2016-04-26 19:40:08.42	2016-04-26 19:40:08.56	5	1	0	1	0	0	0	0	0	0	0	0	0
34	2016-04-26 19:40:25.43	2016-04-26 19:40:25.93	5	1	0	1	0	0	0	0	0	0	0	0	0
34	2016-04-26 19:40:26.03	2016-04-26 19:40:26.81	5	1	0	1	0	0	0	0	0	0	0	0	0
34	2016-04-26 19:40:26.87	2016-04-26 19:40:26.95	5	1	0	1	0	0	0	0	0	0	0	0	0
34	2016-04-26 19:40:27.14	2016-04-26 19:40:29.56	5	1	0	1	0	0	0	0	0	0	0	0	0
34	2016-04-26 19:40:29.64	2016-04-26 19:40:30.64	5	1	0	1	0	0	0	0	0	0	0	0	0
34	2016-04-26 19:40:30.95	2016-04-26 19:40:31.68	5	1	0	1	0	0	0	0	0	0	0	0	0
34	2016-04-26 19:40:32.43	2016-04-26 19:40:33.18	5	1	0	1	0	0	0	0	0	0	0	0	0
34	2016-04-26 19:40:38.20	2016-04-26 19:40:39.56	5	1	0	1	0	0	0	0	0	0	0	0	0
35	2016-04-26 19:40:47.87	2016-04-26 19:40:49.73	5	1	0	1	0	0	0	0	0	0	0	0	0
35	2016-04-26 19:40:51.32	2016-04-26 19:40:51.92	5	1	0	1	0	0	0	0	0	0	0	0	0
