VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102108806	2016-05-05 10:41:13.50	2016-05-05 10:41:19.29	Default	1	3	1	0	1	6.140625	1	4.46875	0
1	98102109088	2016-05-05 10:42:33.90	2016-05-05 10:42:41.53	Default	1	3	1	0	1	7.859375	1	6.5625	0
2	98102108473	2016-05-05 10:43:15.37	2016-05-05 10:43:16.37	Default	1	3	1	0	1	1	1	0.484375	0
3	98102108982	2016-05-05 10:45:02.06	2016-05-05 10:45:07.18	Default	1	3	1	0	1	6.53125	1	3.171875	0
4	98102056406	2016-05-05 10:45:16.48	2016-05-05 10:45:22.62	Default	1	3	1	0	1	7.46875	1	4.203125	0
5	98102108982	2016-05-05 10:53:26.95	2016-05-05 10:53:36.14	Default	1	3	1	0	1	9.296875	1	7.078125	0
6	98102108982	2016-05-05 10:57:48.34	2016-05-05 10:57:49.96	Default	1	3	1	0	1	2.09375	1	0.609375	0
7	98102109088	2016-05-05 11:01:31.09	2016-05-05 11:01:42.76	Default	1	3	1	0	1	11.796875	1	10.671875	0
8	98102108806	2016-05-05 11:01:43.48	2016-05-05 11:01:49.37	Default	1	3	1	0	1	6.25	1	4.921875	0
9	98102254571	2016-05-05 11:01:59.98	2016-05-05 11:02:46.84	Default	1	3	1	0	1	46.859375	1	46.84375	0
10	98102056406	2016-05-05 11:03:08.68	2016-05-05 11:03:17.95	Default	1	3	1	0	1	9.3125	1	8.3125	0
11	98102108982	2016-05-05 11:03:56.40	2016-05-05 11:03:58.82	Default	1	3	1	0	1	2.59375	1	1.015625	0
12	98102254571	2016-05-05 11:03:59.64	2016-05-05 11:06:14.18	Default	1	3	1	0	1	131.703125	1	134.546875	0
13	98102254571	2016-05-05 11:06:47.03	2016-05-05 11:08:21.01	Default	1	3	1	0	1	91.796875	0	0	3
