SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102108982	0	2016-05-22 11:14:58.53	2016-05-22 11:14:59.54	1	3	Wrong Time
1	98102108982	3	2016-05-22 11:17:01.76	2016-05-22 11:17:02.07	1	3	Wrong Time
2	98102108982	3	2016-05-22 11:17:02.07	2016-05-22 11:17:03.09	1	3	Wrong Time
3	98102056406	4	2016-05-22 11:17:18.32	2016-05-22 11:17:19.34	1	3	Wrong Time
4	98102056406	4	2016-05-22 11:17:21.45	2016-05-22 11:17:22.45	1	3	Wrong Time
5	98102108806	6	2016-05-22 11:19:13.73	2016-05-22 11:19:14.75	1	3	Wrong Time
6	98102108473	8	2016-05-22 11:20:04.53	2016-05-22 11:20:05.53	1	3	Wrong Time
7	98102108473	8	2016-05-22 11:20:26.68	2016-05-22 11:20:27.68	1	3	Wrong Time
8	98102108473	8	2016-05-22 11:20:54.54	2016-05-22 11:20:55.56	1	3	Wrong Time
9	98102108473	8	2016-05-22 11:20:58.60	2016-05-22 11:20:58.71	1	3	Wrong Time
10	98102108473	8	2016-05-22 11:20:58.71	2016-05-22 11:20:59.71	1	3	Wrong Time
11	98102108473	8	2016-05-22 11:21:04.42	2016-05-22 11:21:05.43	1	3	Wrong Time
12	98102108806	9	2016-05-22 11:29:34.84	2016-05-22 11:29:34.92	1	3	Wrong Time
13	98102108806	9	2016-05-22 11:29:34.92	2016-05-22 11:29:35.29	1	3	Wrong Time
14	98102108806	9	2016-05-22 11:29:35.29	2016-05-22 11:29:36.29	1	3	Wrong Time
15	98102108806	10	2016-05-22 11:30:07.06	2016-05-22 11:30:08.06	1	3	Wrong Time
16	98102108982	11	2016-05-22 11:35:05.31	2016-05-22 11:35:06.03	1	3	Wrong Time
17	98102108982	11	2016-05-22 11:35:06.03	2016-05-22 11:35:07.03	1	3	Wrong Time
18	98102108982	11	2016-05-22 11:35:08.18	2016-05-22 11:35:08.57	1	3	Wrong Time
19	98102108982	11	2016-05-22 11:35:08.57	2016-05-22 11:35:09.03	1	3	Wrong Time
20	98102108982	11	2016-05-22 11:35:09.03	2016-05-22 11:35:09.43	1	3	Wrong Time
21	98102108982	11	2016-05-22 11:35:09.43	2016-05-22 11:35:10.43	1	3	Wrong Time
22	98102108473	12	2016-05-22 13:40:15.46	2016-05-22 13:40:16.46	1	3	Wrong Time
23	98102108473	12	2016-05-22 13:40:18.78	2016-05-22 13:40:19.78	1	3	Wrong Time
24	98102108473	12	2016-05-22 13:40:19.92	2016-05-22 13:40:20.92	1	3	Wrong Time
25	98102056406	14	2016-05-22 13:44:51.92	2016-05-22 13:44:52.92	1	3	Wrong Time
26	98102109088	15	2016-05-22 13:56:15.15	2016-05-22 13:56:16.15	1	3	Wrong Time
27	98102254571	16	2016-05-22 13:57:52.78	2016-05-22 13:57:53.78	1	3	Wrong Time
28	98102108982	18	2016-05-22 14:00:33.00	2016-05-22 14:00:34.01	1	3	Wrong Time
29	98102254571	19	2016-05-22 14:02:39.81	2016-05-22 14:02:40.81	1	3	Wrong Time
30	98102254571	20	2016-05-22 14:03:02.17	2016-05-22 14:03:03.17	1	3	Wrong Time
31	98102254571	20	2016-05-22 14:03:45.00	2016-05-22 14:03:46.00	1	3	Wrong Time
32	98102254571	20	2016-05-22 14:04:16.28	2016-05-22 14:04:17.28	1	3	Wrong Time
33	98102108982	21	2016-05-22 14:10:43.92	2016-05-22 14:10:44.93	1	3	Wrong Time
34	98102108473	23	2016-05-22 16:21:26.40	2016-05-22 16:21:27.40	1	3	Wrong Time
35	98102056406	24	2016-05-22 16:36:48.17	2016-05-22 16:36:49.18	1	3	Wrong Time
36	98102109088	25	2016-05-22 16:42:17.14	2016-05-22 16:42:18.14	1	3	Wrong Time
37	98102109088	25	2016-05-22 16:42:26.51	2016-05-22 16:42:27.51	1	3	Wrong Time
38	98102056406	26	2016-05-22 16:42:34.84	2016-05-22 16:42:35.84	1	3	Wrong Time
39	98102056406	27	2016-05-22 16:58:19.40	2016-05-22 16:58:20.42	1	3	Wrong Time
40	98102109088	28	2016-05-22 17:00:21.32	2016-05-22 17:00:22.34	1	3	Wrong Time
41	98102108982	29	2016-05-22 17:10:33.25	2016-05-22 17:10:34.25	1	3	Wrong Time
42	98102108806	30	2016-05-22 17:26:39.59	2016-05-22 17:26:40.59	1	3	Wrong Time
43	98102108806	31	2016-05-22 17:28:42.67	2016-05-22 17:28:43.68	1	3	Wrong Time
44	98102254571	33	2016-05-22 17:42:50.65	2016-05-22 17:42:51.65	1	3	Wrong Time
45	98102254571	34	2016-05-22 18:00:54.17	2016-05-22 18:00:55.17	1	3	Wrong Time
46	98102254571	34	2016-05-22 18:01:01.50	2016-05-22 18:01:02.50	1	3	Wrong Time
47	98102109088	35	2016-05-22 18:03:50.82	2016-05-22 18:03:51.82	1	3	Wrong Time
48	98102056406	37	2016-05-22 18:06:04.70	2016-05-22 18:06:04.76	1	3	Wrong Time
49	98102056406	37	2016-05-22 18:06:04.76	2016-05-22 18:06:05.76	1	3	Wrong Time
50	98102108806	38	2016-05-22 18:08:11.18	2016-05-22 18:08:12.18	1	3	Wrong Time
51	98102108982	39	2016-05-22 18:08:24.01	2016-05-22 18:08:25.03	1	3	Wrong Time
52	98102254571	41	2016-05-22 18:11:16.25	2016-05-22 18:11:17.25	1	3	Wrong Time
53	98102109088	42	2016-05-22 18:14:06.87	2016-05-22 18:14:07.87	1	3	Wrong Time
54	98102109088	42	2016-05-22 18:14:16.07	2016-05-22 18:14:17.07	1	3	Wrong Time
55	98102109088	42	2016-05-22 18:14:22.50	2016-05-22 18:14:23.51	1	3	Wrong Time
56	98102109088	42	2016-05-22 18:14:26.23	2016-05-22 18:14:27.23	1	3	Wrong Time
57	98102254571	44	2016-05-22 18:17:52.04	2016-05-22 18:17:53.04	1	3	Wrong Time
58	98102254571	44	2016-05-22 18:18:03.85	2016-05-22 18:18:04.85	1	3	Wrong Time
59	98102254571	44	2016-05-22 18:18:13.21	2016-05-22 18:18:13.62	1	3	Wrong Time
60	98102254571	44	2016-05-22 18:18:13.62	2016-05-22 18:18:14.62	1	3	Wrong Time
61	98102254571	44	2016-05-22 18:18:30.56	2016-05-22 18:18:31.56	1	3	Wrong Time
62	98102254571	45	2016-05-22 18:18:41.93	2016-05-22 18:18:42.93	1	3	Wrong Time
63	98102108982	46	2016-05-22 18:26:35.98	2016-05-22 18:26:36.39	1	3	Wrong Time
64	98102108982	46	2016-05-22 18:26:36.39	2016-05-22 18:26:37.39	1	3	Wrong Time
65	98102108982	46	2016-05-22 18:26:44.37	2016-05-22 18:26:45.37	1	3	Wrong Time
66	98102056406	49	2016-05-22 18:34:36.43	2016-05-22 18:34:37.43	1	3	Wrong Time
67	98102056406	49	2016-05-22 18:34:41.67	2016-05-22 18:34:42.67	1	3	Wrong Time
68	98102056406	49	2016-05-22 18:34:47.04	2016-05-22 18:34:48.04	1	3	Wrong Time
69	98102108806	52	2016-05-22 18:35:46.12	2016-05-22 18:35:47.14	1	3	Wrong Time
70	98102254571	54	2016-05-22 18:36:33.84	2016-05-22 18:36:34.84	1	3	Wrong Time
71	98102254571	54	2016-05-22 18:36:45.31	2016-05-22 18:36:45.34	1	3	Wrong Time
72	98102254571	54	2016-05-22 18:36:45.34	2016-05-22 18:36:46.35	1	3	Wrong Time
73	98102254571	54	2016-05-22 18:36:48.20	2016-05-22 18:36:49.20	1	3	Wrong Time
74	98102254571	54	2016-05-22 18:36:50.50	2016-05-22 18:36:51.50	1	3	Wrong Time
75	98102108806	57	2016-05-22 18:38:44.79	2016-05-22 18:38:45.51	1	3	Wrong Time
76	98102108806	57	2016-05-22 18:38:45.51	2016-05-22 18:38:46.51	1	3	Wrong Time
77	98102254571	58	2016-05-22 18:41:39.04	2016-05-22 18:41:40.04	1	3	Wrong Time
78	98102254571	58	2016-05-22 18:41:40.48	2016-05-22 18:41:41.48	1	3	Wrong Time
79	98102254571	59	2016-05-22 18:45:12.09	2016-05-22 18:45:12.28	1	3	Wrong Time
80	98102254571	59	2016-05-22 18:45:12.28	2016-05-22 18:45:12.39	1	3	Wrong Time
81	98102254571	59	2016-05-22 18:45:12.39	2016-05-22 18:45:13.32	1	3	Wrong Time
82	98102254571	59	2016-05-22 18:45:13.32	2016-05-22 18:45:14.32	1	3	Wrong Time
83	98102108806	62	2016-05-22 18:50:40.81	2016-05-22 18:50:40.85	1	3	Wrong Time
84	98102108806	62	2016-05-22 18:50:40.85	2016-05-22 18:50:41.85	1	3	Wrong Time
85	98102108806	62	2016-05-22 18:50:44.10	2016-05-22 18:50:45.10	1	3	Wrong Time
86	98102108982	64	2016-05-22 18:51:06.06	2016-05-22 18:51:06.26	1	3	Wrong Time
87	98102108982	64	2016-05-22 18:51:06.28	2016-05-22 18:51:07.28	1	3	Wrong Time
88	98102108982	66	2016-05-22 18:51:21.40	2016-05-22 18:51:21.85	1	3	Wrong Time
89	98102108982	66	2016-05-22 18:51:21.85	2016-05-22 18:51:22.85	1	3	Wrong Time
90	98102109088	69	2016-05-22 18:52:54.90	2016-05-22 18:52:55.92	1	3	Wrong Time
91	98102108806	70	2016-05-22 18:52:58.04	2016-05-22 18:52:59.04	1	3	Wrong Time
92	98102109088	71	2016-05-22 18:53:11.56	2016-05-22 18:53:12.56	1	3	Wrong Time
93	98102056406	72	2016-05-22 18:53:13.10	2016-05-22 18:53:13.21	1	3	Wrong Time
94	98102056406	72	2016-05-22 18:53:13.21	2016-05-22 18:53:14.21	1	3	Wrong Time
95	98102108982	73	2016-05-22 18:56:00.25	2016-05-22 18:56:01.25	1	3	Wrong Time
96	98102108806	74	2016-05-22 18:56:12.71	2016-05-22 18:56:13.71	1	3	Wrong Time
97	98102056406	75	2016-05-22 18:56:33.29	2016-05-22 18:56:34.29	1	3	Wrong Time
98	98102254571	76	2016-05-22 18:59:17.60	2016-05-22 18:59:18.60	1	3	Wrong Time
99	98102056406	77	2016-05-22 19:00:29.32	2016-05-22 19:00:33.42	1	3	scrambled bjork
100	98102108473	78	2016-05-22 19:01:04.78	2016-05-22 19:01:08.28	1	3	scrambled bjork
101	98102109088	80	2016-05-22 19:02:18.10	2016-05-22 19:02:21.60	1	3	scrambled bjork
