VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State
2	2016-05-17 10:59:25.89	2016-05-17 10:59:26.09	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-05-17 12:27:15.31	2016-05-17 12:27:15.73	5	1	0	0	0	0	0	0	0	0	0	0	0
6	2016-05-17 14:02:35.10	2016-05-17 14:02:35.45	6	-1	1	0	0	0	0	0	0	0	0	0	0
6	2016-05-17 14:02:39.18	2016-05-17 14:02:39.79	5	1	0	0	0	0	0	0	0	0	0	0	0
8	2016-05-17 16:19:45.48	2016-05-17 16:19:46.37	5	1	0	0	0	0	0	0	0	0	0	0	0
9	2016-05-17 16:32:30.93	2016-05-17 16:32:31.40	5	1	0	0	0	0	0	0	0	0	0	0	0
9	2016-05-17 16:32:34.34	2016-05-17 16:32:34.89	5	1	0	0	0	0	0	0	0	0	0	0	0
9	2016-05-17 16:32:38.17	2016-05-17 16:32:38.81	5	1	0	0	0	0	0	0	0	0	0	0	0
10	2016-05-17 16:46:43.64	2016-05-17 16:46:43.81	6	-1	1	0	0	0	0	0	0	0	0	0	0
11	2016-05-17 16:54:08.21	2016-05-17 16:54:08.29	6	-1	1	0	0	0	0	0	0	0	0	0	0
11	2016-05-17 16:54:18.71	2016-05-17 16:54:20.06	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-05-17 16:54:29.29	2016-05-17 16:54:29.78	5	1	0	0	0	0	0	0	0	0	0	0	0
13	2016-05-17 16:55:16.90	2016-05-17 16:55:17.71	6	-1	1	0	0	0	0	0	0	0	0	0	0
13	2016-05-17 16:56:24.31	2016-05-17 16:56:24.67	5	1	0	0	0	0	0	0	0	0	0	0	0
13	2016-05-17 16:56:25.76	2016-05-17 16:56:26.03	5	1	0	0	0	0	0	0	0	0	0	0	0
15	2016-05-17 16:57:34.10	2016-05-17 16:57:35.10	6	-1	1	0	0	0	0	0	0	0	0	0	0
