SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102108806	1	2016-04-17 16:42:46.95	2016-04-17 16:42:48.25	1	3	Wrong Hour
1	98102108806	1	2016-04-17 16:42:49.78	2016-04-17 16:42:50.78	1	3	Wrong Hour
2	98102254571	2	2016-04-17 16:43:54.76	2016-04-17 16:43:55.76	1	3	Wrong Hour
3	98102254571	2	2016-04-17 16:44:05.53	2016-04-17 16:44:06.53	1	3	Wrong Hour
4	98102108806	3	2016-04-17 16:44:58.35	2016-04-17 16:44:58.82	1	3	Wrong Hour
5	98102108806	3	2016-04-17 16:44:58.82	2016-04-17 16:44:59.82	1	3	Wrong Hour
6	98102108806	3	2016-04-17 16:45:06.34	2016-04-17 16:45:07.34	1	3	Wrong Hour
7	98102109088	4	2016-04-17 17:01:48.62	2016-04-17 17:01:49.62	1	3	Wrong Hour
8	98102109088	6	2016-04-17 17:03:15.98	2016-04-17 17:03:16.98	1	3	Wrong Hour
9	98102109088	6	2016-04-17 17:03:18.39	2016-04-17 17:03:18.56	1	3	Wrong Hour
10	98102109088	6	2016-04-17 17:03:18.56	2016-04-17 17:03:18.62	1	3	Wrong Hour
11	98102109088	6	2016-04-17 17:03:18.62	2016-04-17 17:03:18.64	1	3	Wrong Hour
12	98102109088	6	2016-04-17 17:03:18.64	2016-04-17 17:03:19.64	1	3	Wrong Hour
13	98102109088	6	2016-04-17 17:03:21.67	2016-04-17 17:03:22.67	1	3	Wrong Hour
14	98102109088	7	2016-04-17 17:04:40.06	2016-04-17 17:04:41.06	1	3	Wrong Hour
15	98102109088	7	2016-04-17 17:04:42.82	2016-04-17 17:04:43.82	1	3	Wrong Hour
16	98102109088	7	2016-04-17 17:04:47.25	2016-04-17 17:04:47.59	1	3	Wrong Hour
17	98102109088	7	2016-04-17 17:04:47.59	2016-04-17 17:04:48.59	1	3	Wrong Hour
18	98102109088	7	2016-04-17 17:04:51.26	2016-04-17 17:04:51.67	1	3	Wrong Hour
19	98102109088	7	2016-04-17 17:04:51.67	2016-04-17 17:04:52.65	1	3	Wrong Hour
20	98102109088	7	2016-04-17 17:04:52.65	2016-04-17 17:04:53.67	1	3	Wrong Hour
21	98102109088	7	2016-04-17 17:04:54.28	2016-04-17 17:04:55.28	1	3	Wrong Hour
22	98102109088	7	2016-04-17 17:04:57.84	2016-04-17 17:04:58.35	1	3	Wrong Hour
23	98102109088	7	2016-04-17 17:04:58.35	2016-04-17 17:04:59.35	1	3	Wrong Hour
24	98102109088	7	2016-04-17 17:05:00.70	2016-04-17 17:05:01.70	1	3	Wrong Hour
25	98102109088	7	2016-04-17 17:05:02.18	2016-04-17 17:05:03.20	1	3	Wrong Hour
26	98102109088	7	2016-04-17 17:05:16.34	2016-04-17 17:05:17.34	1	3	Wrong Hour
27	98102109088	8	2016-04-17 17:05:31.53	2016-04-17 17:05:32.53	1	3	Wrong Hour
28	98102109088	9	2016-04-17 17:08:11.54	2016-04-17 17:08:12.56	1	3	Wrong Hour
29	98102109088	9	2016-04-17 17:08:13.82	2016-04-17 17:08:14.82	1	3	Wrong Hour
30	98102109088	9	2016-04-17 17:08:15.93	2016-04-17 17:08:16.95	1	3	Wrong Hour
31	98102109088	11	2016-04-17 17:12:50.82	2016-04-17 17:12:51.82	1	3	Wrong Hour
32	98102109088	11	2016-04-17 17:12:52.06	2016-04-17 17:12:52.42	1	3	Wrong Hour
33	98102109088	11	2016-04-17 17:12:52.42	2016-04-17 17:12:53.42	1	3	Wrong Hour
34	98102109088	11	2016-04-17 17:12:56.21	2016-04-17 17:12:57.04	1	3	Wrong Hour
35	98102109088	11	2016-04-17 17:12:57.04	2016-04-17 17:12:57.46	1	3	Wrong Hour
36	98102109088	11	2016-04-17 17:12:57.46	2016-04-17 17:12:58.46	1	3	Wrong Hour
37	98102109088	12	2016-04-17 17:16:55.42	2016-04-17 17:16:55.67	1	3	Wrong Hour
38	98102109088	12	2016-04-17 17:16:55.67	2016-04-17 17:16:56.40	1	3	Wrong Hour
39	98102109088	12	2016-04-17 17:16:56.40	2016-04-17 17:16:57.40	1	3	Wrong Hour
40	98102109088	12	2016-04-17 17:16:58.17	2016-04-17 17:16:59.17	1	3	Wrong Hour
41	98102108473	13	2016-04-17 17:21:17.14	2016-04-17 17:21:18.15	1	3	Wrong Hour
42	98102108473	13	2016-04-17 17:21:26.12	2016-04-17 17:21:27.12	1	3	Wrong Hour
43	98102108473	13	2016-04-17 17:21:27.96	2016-04-17 17:21:28.96	1	3	Wrong Hour
44	98102108473	13	2016-04-17 17:21:29.67	2016-04-17 17:21:30.67	1	3	Wrong Hour
45	98102254571	15	2016-04-17 17:22:14.42	2016-04-17 17:22:15.42	1	3	Wrong Hour
46	98102109088	16	2016-04-17 17:22:47.43	2016-04-17 17:22:47.65	1	3	Wrong Hour
47	98102109088	16	2016-04-17 17:22:47.65	2016-04-17 17:22:47.90	1	3	Wrong Hour
48	98102109088	16	2016-04-17 17:22:47.90	2016-04-17 17:22:48.90	1	3	Wrong Hour
49	98102109088	16	2016-04-17 17:22:51.10	2016-04-17 17:22:51.28	1	3	Wrong Hour
50	98102109088	16	2016-04-17 17:22:51.28	2016-04-17 17:22:52.28	1	3	Wrong Hour
51	98102108473	17	2016-04-17 17:23:43.43	2016-04-17 17:23:44.43	1	3	Wrong Hour
52	98102108473	17	2016-04-17 17:23:45.95	2016-04-17 17:23:46.56	1	3	Wrong Hour
53	98102108473	17	2016-04-17 17:23:46.56	2016-04-17 17:23:47.56	1	3	Wrong Hour
54	98102108473	17	2016-04-17 17:23:47.71	2016-04-17 17:23:48.71	1	3	Wrong Hour
55	98102108473	17	2016-04-17 17:23:59.67	2016-04-17 17:24:00.67	1	3	Wrong Hour
56	98102108473	17	2016-04-17 17:24:03.00	2016-04-17 17:24:04.00	1	3	Wrong Hour
57	98102108473	17	2016-04-17 17:24:08.42	2016-04-17 17:24:09.42	1	3	Wrong Hour
58	98102108473	17	2016-04-17 17:24:10.00	2016-04-17 17:24:11.00	1	3	Wrong Hour
59	98102109088	19	2016-04-17 17:25:00.46	2016-04-17 17:25:01.10	1	3	Wrong Hour
60	98102109088	19	2016-04-17 17:25:01.10	2016-04-17 17:25:01.45	1	3	Wrong Hour
61	98102109088	19	2016-04-17 17:25:01.45	2016-04-17 17:25:02.45	1	3	Wrong Hour
62	98102109088	19	2016-04-17 17:25:03.70	2016-04-17 17:25:04.00	1	3	Wrong Hour
63	98102109088	19	2016-04-17 17:25:04.00	2016-04-17 17:25:05.00	1	3	Wrong Hour
64	98102109088	19	2016-04-17 17:25:05.23	2016-04-17 17:25:06.23	1	3	Wrong Hour
65	98102109088	19	2016-04-17 17:25:19.07	2016-04-17 17:25:19.62	1	3	Wrong Hour
66	98102109088	19	2016-04-17 17:25:19.62	2016-04-17 17:25:20.62	1	3	Wrong Hour
67	98102109088	19	2016-04-17 17:25:22.03	2016-04-17 17:25:22.09	1	3	Wrong Hour
68	98102109088	19	2016-04-17 17:25:22.09	2016-04-17 17:25:23.09	1	3	Wrong Hour
69	98102109088	19	2016-04-17 17:25:23.51	2016-04-17 17:25:24.51	1	3	Wrong Hour
70	98102109088	19	2016-04-17 17:25:32.93	2016-04-17 17:25:33.93	1	3	Wrong Hour
71	98102109088	19	2016-04-17 17:25:35.04	2016-04-17 17:25:36.04	1	3	Wrong Hour
72	98102109088	19	2016-04-17 17:25:38.81	2016-04-17 17:25:39.82	1	3	Wrong Hour
73	98102109088	19	2016-04-17 17:25:39.92	2016-04-17 17:25:40.37	1	3	Wrong Hour
74	98102109088	19	2016-04-17 17:25:40.37	2016-04-17 17:25:41.37	1	3	Wrong Hour
75	98102108473	20	2016-04-17 17:28:52.20	2016-04-17 17:28:53.20	1	3	Wrong Hour
76	98102108473	20	2016-04-17 17:28:54.40	2016-04-17 17:28:54.82	1	3	Wrong Hour
77	98102108473	20	2016-04-17 17:28:54.82	2016-04-17 17:28:55.82	1	3	Wrong Hour
78	98102108473	20	2016-04-17 17:28:59.07	2016-04-17 17:29:00.07	1	3	Wrong Hour
79	98102108473	20	2016-04-17 17:29:01.60	2016-04-17 17:29:02.60	1	3	Wrong Hour
80	98102108473	21	2016-04-17 17:33:31.53	2016-04-17 17:33:31.89	1	3	Wrong Hour
81	98102108473	21	2016-04-17 17:33:31.89	2016-04-17 17:33:32.79	1	3	Wrong Hour
82	98102108473	21	2016-04-17 17:33:32.79	2016-04-17 17:33:33.01	1	3	Wrong Hour
83	98102108473	21	2016-04-17 17:33:33.01	2016-04-17 17:33:34.03	1	3	Wrong Hour
84	98102108473	21	2016-04-17 17:33:34.12	2016-04-17 17:33:35.14	1	3	Wrong Hour
85	98102108473	21	2016-04-17 17:33:57.03	2016-04-17 17:33:57.32	1	3	Wrong Hour
86	98102108473	21	2016-04-17 17:33:57.32	2016-04-17 17:33:58.28	1	3	Wrong Hour
87	98102108473	21	2016-04-17 17:33:58.28	2016-04-17 17:33:59.28	1	3	Wrong Hour
88	98102108473	21	2016-04-17 17:33:59.32	2016-04-17 17:33:59.42	1	3	Wrong Hour
89	98102108473	21	2016-04-17 17:33:59.42	2016-04-17 17:34:00.42	1	3	Wrong Hour
90	98102108473	21	2016-04-17 17:34:01.95	2016-04-17 17:34:02.53	1	3	Wrong Hour
91	98102108473	21	2016-04-17 17:34:02.53	2016-04-17 17:34:03.53	1	3	Wrong Hour
92	98102108473	21	2016-04-17 17:34:03.65	2016-04-17 17:34:04.06	1	3	Wrong Hour
93	98102108473	21	2016-04-17 17:34:04.06	2016-04-17 17:34:05.06	1	3	Wrong Hour
94	98102108473	21	2016-04-17 17:34:06.10	2016-04-17 17:34:07.10	1	3	Wrong Hour
95	98102108473	21	2016-04-17 17:34:18.90	2016-04-17 17:34:19.90	1	3	Wrong Hour
96	98102108473	473	2016-04-17 23:59:05.89	2016-04-17 23:59:06.89	1	3	Wrong Hour
97	98102056406	475	2016-04-18 00:00:03.34	2016-04-18 00:00:04.35	1	3	Wrong Hour
98	98102056406	475	2016-04-18 00:00:06.34	2016-04-18 00:00:07.34	1	3	Wrong Hour
99	98102108473	477	2016-04-18 00:02:25.62	2016-04-18 00:02:26.21	1	3	Wrong Hour
100	98102108473	477	2016-04-18 00:02:26.21	2016-04-18 00:02:27.23	1	3	Wrong Hour
101	98102056406	478	2016-04-18 00:03:36.98	2016-04-18 00:03:38.00	1	3	Wrong Hour
102	98102254571	479	2016-04-18 00:03:58.25	2016-04-18 00:03:59.01	1	3	Wrong Hour
103	98102254571	479	2016-04-18 00:03:59.01	2016-04-18 00:04:00.01	1	3	Wrong Hour
104	98102254571	479	2016-04-18 00:04:03.35	2016-04-18 00:04:04.35	1	3	Wrong Hour
105	98102254571	479	2016-04-18 00:04:04.70	2016-04-18 00:04:05.70	1	3	Wrong Hour
106	98102109088	480	2016-04-18 00:04:09.64	2016-04-18 00:04:09.90	1	3	Wrong Hour
107	98102109088	480	2016-04-18 00:04:09.90	2016-04-18 00:04:10.90	1	3	Wrong Hour
108	98102109088	480	2016-04-18 00:04:13.37	2016-04-18 00:04:14.37	1	3	Wrong Hour
