DateTime	HardwareType	Cage	Corner	Side	State
2016-04-19 14:30:29.57	0	1	2		0
2016-04-19 14:30:29.67	0	1	3		0
2016-04-19 14:30:29.68	0	1	4		0
2016-04-19 14:30:29.68	1	1	1	1	1
2016-04-19 14:30:29.68	2	1	1	1	0
2016-04-19 14:30:29.68	1	1	1	2	1
2016-04-19 14:30:29.68	2	1	1	2	0
2016-04-19 14:30:29.68	1	1	2	3	1
2016-04-19 14:30:29.68	2	1	2	3	0
2016-04-19 14:30:29.68	1	1	2	4	1
2016-04-19 14:30:29.68	2	1	2	4	0
2016-04-19 14:30:29.68	1	1	3	5	0
2016-04-19 14:30:29.68	2	1	3	5	0
2016-04-19 14:30:29.70	1	1	3	6	0
2016-04-19 14:30:29.70	2	1	3	6	0
2016-04-19 14:30:29.70	1	1	4	7	1
2016-04-19 14:30:29.70	2	1	4	7	0
2016-04-19 14:30:29.70	1	1	4	8	1
2016-04-19 14:30:29.70	2	1	4	8	0
2016-04-19 14:30:29.70	0	1	1		0
2016-04-19 14:30:29.70	0	1	2		0
2016-04-19 14:30:29.71	0	1	3		0
2016-04-19 14:30:29.73	0	1	4		0
2016-04-19 14:30:29.76	1	1	1	1	1
2016-04-19 14:30:29.78	2	1	1	1	0
2016-04-19 14:30:29.81	1	1	1	2	1
2016-04-19 14:30:29.82	2	1	1	2	0
2016-04-19 14:30:29.85	1	1	2	3	1
2016-04-19 14:30:29.87	2	1	2	3	0
2016-04-19 14:30:29.90	1	1	2	4	1
2016-04-19 14:30:29.92	2	1	2	4	0
2016-04-19 14:30:29.95	1	1	3	5	0
2016-04-19 14:30:29.96	2	1	3	5	0
2016-04-19 14:30:30.00	1	1	3	6	0
2016-04-19 14:30:30.01	2	1	3	6	0
2016-04-19 14:30:30.04	1	1	4	7	1
2016-04-19 14:30:30.06	2	1	4	7	0
2016-04-19 14:30:30.09	1	1	4	8	1
2016-04-19 14:30:30.12	2	1	4	8	0
2016-04-19 19:57:37.87	2	1	3	5	96
2016-04-19 19:57:37.98	2	1	3	6	96
2016-04-19 19:57:38.00	1	1	3	5	0
2016-04-19 19:57:39.40	1	1	3	5	1
2016-04-19 19:57:41.01	1	1	3	5	1
2016-04-19 19:57:41.03	2	1	3	5	0
2016-04-19 19:57:42.39	1	1	3	5	0
2016-04-19 19:57:42.82	2	1	3	5	0
2016-04-19 19:57:42.85	2	1	3	6	0
2016-04-19 19:57:43.73	1	1	3	5	0
2016-04-19 19:57:43.75	1	1	3	6	0
2016-04-19 19:57:43.76	2	1	3	5	0
2016-04-19 19:57:43.78	2	1	3	6	0
2016-04-19 19:57:44.62	2	1	3	5	96
2016-04-19 19:57:44.64	2	1	3	6	96
2016-04-19 19:57:49.31	1	1	3	5	0
2016-04-19 19:57:49.62	2	1	3	5	0
2016-04-19 19:57:49.64	2	1	3	6	0
2016-04-19 19:57:49.95	1	1	3	5	1
2016-04-19 19:57:52.31	1	1	3	5	1
2016-04-19 19:57:52.32	2	1	3	5	0
2016-04-19 19:57:55.82	1	1	3	5	0
2016-04-19 19:58:20.50	1	1	3	5	0
2016-04-19 19:58:20.51	1	1	3	6	0
2016-04-19 19:58:20.51	2	1	3	5	0
2016-04-19 19:58:20.54	2	1	3	6	0
2016-04-19 19:58:21.64	2	1	3	5	96
2016-04-19 19:58:21.65	2	1	3	6	96
2016-04-19 19:58:22.51	1	1	3	5	0
2016-04-19 19:58:23.54	1	1	3	5	1
2016-04-19 19:58:25.51	1	1	3	5	1
2016-04-19 19:58:25.53	2	1	3	5	0
2016-04-19 19:58:26.64	2	1	3	5	0
2016-04-19 19:58:26.65	2	1	3	6	0
2016-04-19 19:58:26.89	1	1	3	5	0
2016-04-19 19:58:37.29	1	1	3	5	0
2016-04-19 19:58:37.31	1	1	3	6	0
2016-04-19 19:58:37.32	2	1	3	5	0
2016-04-19 19:58:37.34	2	1	3	6	0
2016-04-19 19:58:38.03	2	1	3	5	96
2016-04-19 19:58:38.04	2	1	3	6	96
2016-04-19 19:58:39.46	1	1	3	5	0
2016-04-19 19:58:39.53	1	1	3	5	0
2016-04-19 19:58:40.34	1	1	3	5	1
2016-04-19 19:58:42.53	1	1	3	5	1
2016-04-19 19:58:42.54	2	1	3	5	0
2016-04-19 19:58:43.01	2	1	3	5	0
2016-04-19 19:58:43.04	2	1	3	6	0
2016-04-19 19:58:43.92	1	1	3	5	0
2016-04-19 19:58:46.81	1	1	3	5	0
2016-04-19 19:58:46.84	1	1	3	6	0
2016-04-19 19:58:46.84	2	1	3	5	0
2016-04-19 19:58:46.87	2	1	3	6	0
2016-04-19 19:58:48.10	2	1	3	5	96
2016-04-19 19:58:48.12	2	1	3	6	96
2016-04-19 19:58:48.95	1	1	3	5	0
2016-04-19 19:58:50.35	1	1	3	5	1
2016-04-19 19:58:51.96	1	1	3	5	1
2016-04-19 19:58:51.98	2	1	3	5	0
2016-04-19 19:58:53.09	2	1	3	5	0
2016-04-19 19:58:53.10	2	1	3	6	0
2016-04-19 19:58:53.35	1	1	3	5	0
2016-04-19 19:59:03.92	1	1	3	5	0
2016-04-19 19:59:03.93	1	1	3	6	0
2016-04-19 19:59:03.93	2	1	3	5	0
2016-04-19 19:59:03.96	2	1	3	6	0
2016-04-19 19:59:05.01	2	1	3	5	96
2016-04-19 19:59:05.03	2	1	3	6	96
2016-04-19 19:59:05.90	1	1	3	5	0
2016-04-19 19:59:07.29	1	1	3	5	1
2016-04-19 19:59:08.92	1	1	3	5	1
2016-04-19 19:59:08.93	2	1	3	5	0
2016-04-19 19:59:10.03	2	1	3	5	0
2016-04-19 19:59:10.04	2	1	3	6	0
2016-04-19 19:59:10.31	1	1	3	5	0
2016-04-19 19:59:12.67	1	1	3	5	0
2016-04-19 19:59:12.68	1	1	3	6	0
2016-04-19 19:59:12.70	2	1	3	5	0
2016-04-19 19:59:12.71	2	1	3	6	0
2016-04-19 19:59:13.26	2	1	3	5	96
2016-04-19 19:59:13.28	2	1	3	6	96
2016-04-19 19:59:13.78	1	1	3	5	0
2016-04-19 19:59:15.17	1	1	3	5	1
2016-04-19 19:59:16.78	1	1	3	5	1
2016-04-19 19:59:16.79	2	1	3	5	0
2016-04-19 19:59:18.15	1	1	3	5	0
2016-04-19 19:59:18.26	2	1	3	5	0
2016-04-19 19:59:18.29	2	1	3	6	0
2016-04-19 19:59:36.89	1	1	3	5	0
2016-04-19 19:59:36.90	1	1	3	6	0
2016-04-19 19:59:36.92	2	1	3	5	0
2016-04-19 19:59:36.93	2	1	3	6	0
2016-04-19 19:59:54.71	2	1	3	5	96
2016-04-19 19:59:54.73	2	1	3	6	96
2016-04-19 19:59:55.59	1	1	3	5	0
2016-04-19 19:59:55.92	1	1	3	5	1
2016-04-19 19:59:58.59	1	1	3	5	1
2016-04-19 19:59:58.60	2	1	3	5	0
2016-04-19 19:59:59.73	2	1	3	5	0
2016-04-19 19:59:59.75	2	1	3	6	0
2016-04-19 19:59:59.96	1	1	3	5	0
2016-04-19 20:00:08.57	1	1	3	5	0
2016-04-19 20:00:08.59	1	1	3	6	0
2016-04-19 20:00:08.60	2	1	3	5	0
2016-04-19 20:00:08.62	2	1	3	6	0
2016-04-19 20:00:10.18	2	1	3	5	96
2016-04-19 20:00:10.20	2	1	3	6	96
2016-04-19 20:00:11.14	1	1	3	5	0
2016-04-19 20:00:12.53	1	1	3	5	1
2016-04-19 20:00:14.14	1	1	3	5	1
2016-04-19 20:00:14.15	2	1	3	5	0
2016-04-19 20:00:15.20	2	1	3	5	0
2016-04-19 20:00:15.21	2	1	3	6	0
2016-04-19 20:00:15.51	1	1	3	5	0
2016-04-19 20:00:29.06	1	1	3	5	0
2016-04-19 20:00:29.07	1	1	3	6	0
2016-04-19 20:00:29.09	2	1	3	5	0
2016-04-19 20:00:29.10	2	1	3	6	0
2016-04-19 20:00:30.37	2	1	3	5	96
2016-04-19 20:00:30.39	2	1	3	6	96
2016-04-19 20:00:31.75	1	1	3	5	0
2016-04-19 20:00:33.12	1	1	3	5	1
2016-04-19 20:00:34.75	1	1	3	5	1
2016-04-19 20:00:34.76	2	1	3	5	0
2016-04-19 20:00:35.35	2	1	3	5	0
2016-04-19 20:00:35.39	2	1	3	6	0
2016-04-19 20:00:36.12	1	1	3	5	0
2016-04-19 20:00:49.20	1	1	3	5	0
2016-04-19 20:00:49.21	1	1	3	6	0
2016-04-19 20:00:49.23	2	1	3	5	0
2016-04-19 20:00:49.25	2	1	3	6	0
2016-04-19 20:01:09.85	2	1	3	5	96
2016-04-19 20:01:09.89	2	1	3	6	96
2016-04-19 20:01:09.96	1	1	3	5	0
2016-04-19 20:01:11.35	1	1	3	5	1
2016-04-19 20:01:12.96	1	1	3	5	1
2016-04-19 20:01:12.98	2	1	3	5	0
2016-04-19 20:01:14.35	1	1	3	5	0
2016-04-19 20:01:14.87	2	1	3	5	0
2016-04-19 20:01:14.90	2	1	3	6	0
2016-04-19 20:01:31.29	1	1	3	5	0
2016-04-19 20:01:31.31	1	1	3	6	0
2016-04-19 20:01:31.31	2	1	3	5	0
2016-04-19 20:01:31.34	2	1	3	6	0
2016-04-19 20:01:45.78	2	1	3	5	96
2016-04-19 20:01:45.79	2	1	3	6	96
2016-04-19 20:01:48.09	1	1	3	5	0
2016-04-19 20:01:48.92	1	1	3	5	0
2016-04-19 20:01:49.29	1	1	3	5	1
2016-04-19 20:01:50.79	2	1	3	5	0
2016-04-19 20:01:50.81	2	1	3	6	0
2016-04-19 20:01:51.92	1	1	3	5	1
2016-04-19 20:01:51.93	2	1	3	5	0
2016-04-19 20:01:53.06	1	1	3	5	1
2016-04-19 20:01:53.07	1	1	3	6	0
2016-04-19 20:01:53.09	2	1	3	5	0
2016-04-19 20:01:53.10	2	1	3	6	0
2016-04-19 20:01:53.29	1	1	3	5	0
2016-04-19 20:01:53.70	2	1	3	5	96
2016-04-19 20:01:53.71	2	1	3	6	96
2016-04-19 20:01:54.00	1	1	3	5	0
2016-04-19 20:01:55.37	1	1	3	5	1
2016-04-19 20:01:57.00	1	1	3	5	1
2016-04-19 20:01:57.01	2	1	3	5	0
2016-04-19 20:01:58.37	1	1	3	5	0
2016-04-19 20:01:58.68	2	1	3	5	0
2016-04-19 20:01:58.70	2	1	3	6	0
2016-04-19 20:02:07.42	1	1	3	5	0
2016-04-19 20:02:07.43	1	1	3	6	0
2016-04-19 20:02:07.45	2	1	3	5	0
2016-04-19 20:02:07.46	2	1	3	6	0
2016-04-19 20:02:10.79	2	1	3	5	96
2016-04-19 20:02:10.82	2	1	3	6	96
2016-04-19 20:02:10.84	1	1	3	5	0
2016-04-19 20:02:12.23	1	1	3	5	1
2016-04-19 20:02:13.84	1	1	3	5	1
2016-04-19 20:02:13.85	2	1	3	5	0
2016-04-19 20:02:15.79	2	1	3	5	0
2016-04-19 20:02:15.81	2	1	3	6	0
2016-04-19 20:02:17.32	1	1	3	5	0
2016-04-19 20:02:24.31	1	1	3	5	0
2016-04-19 20:02:24.32	1	1	3	6	0
2016-04-19 20:02:24.34	2	1	3	5	0
2016-04-19 20:02:24.35	2	1	3	6	0
2016-04-19 20:02:24.90	2	1	3	5	96
2016-04-19 20:02:24.93	2	1	3	6	96
2016-04-19 20:02:25.32	1	1	3	5	0
2016-04-19 20:02:26.70	1	1	3	5	1
