VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State
0	2016-04-19 14:56:47.87	2016-04-19 14:56:49.17	5	1	0	0	0	0	0	0	0	0	0	0	0
2	2016-04-19 15:17:53.59	2016-04-19 15:17:54.25	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-19 15:23:59.87	2016-04-19 15:24:00.95	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-04-19 15:27:43.34	2016-04-19 15:27:43.65	5	1	0	0	0	0	0	0	0	0	0	0	0
5	2016-04-19 15:30:49.21	2016-04-19 15:30:49.37	5	1	0	0	0	0	0	0	0	0	0	0	0
6	2016-04-19 15:32:28.89	2016-04-19 15:32:29.65	5	1	0	0	0	0	0	0	0	0	0	0	0
8	2016-04-19 15:39:23.10	2016-04-19 15:39:23.98	5	1	0	0	0	0	0	0	0	0	0	0	0
9	2016-04-19 15:42:49.54	2016-04-19 15:42:50.37	5	1	0	0	0	0	0	0	0	0	0	0	0
9	2016-04-19 15:42:50.45	2016-04-19 15:42:50.68	5	1	0	0	0	0	0	0	0	0	0	0	0
9	2016-04-19 15:42:54.75	2016-04-19 15:42:54.90	6	-1	1	0	0	0	0	0	0	0	0	0	0
9	2016-04-19 15:42:59.26	2016-04-19 15:42:59.29	6	-1	1	0	0	0	0	0	0	0	0	0	0
9	2016-04-19 15:43:02.03	2016-04-19 15:43:02.46	6	-1	1	0	0	0	0	0	0	0	0	0	0
11	2016-04-19 16:40:14.04	2016-04-19 16:40:14.92	5	1	0	0	0	0	0	0	0	0	0	0	0
12	2016-04-19 16:47:23.00	2016-04-19 16:47:24.43	5	1	0	0	0	0	0	0	0	0	0	0	0
13	2016-04-19 16:52:33.82	2016-04-19 16:52:34.34	5	1	0	0	0	0	0	0	0	0	0	0	0
14	2016-04-19 16:53:14.42	2016-04-19 16:53:15.29	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-19 17:01:19.46	2016-04-19 17:01:19.96	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-19 17:01:28.65	2016-04-19 17:01:28.92	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-19 17:01:28.96	2016-04-19 17:01:29.00	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-19 17:01:29.26	2016-04-19 17:01:29.40	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-19 17:01:29.45	2016-04-19 17:01:29.81	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-19 17:01:31.89	2016-04-19 17:01:33.26	5	1	0	0	0	0	0	0	0	0	0	0	0
16	2016-04-19 17:01:33.81	2016-04-19 17:01:34.50	5	1	0	0	0	0	0	0	0	0	0	0	0
17	2016-04-19 17:43:00.84	2016-04-19 17:43:01.23	5	1	0	0	0	0	0	0	0	0	0	0	0
17	2016-04-19 17:43:02.03	2016-04-19 17:43:02.78	5	1	0	0	0	0	0	0	0	0	0	0	0
19	2016-04-19 18:10:45.46	2016-04-19 18:10:47.68	5	1	0	0	0	0	0	0	0	0	0	0	0
21	2016-04-19 18:16:41.76	2016-04-19 18:16:43.06	5	1	0	0	0	0	0	0	0	0	0	0	0
22	2016-04-19 18:19:40.01	2016-04-19 18:19:42.09	5	1	0	0	0	0	0	0	0	0	0	0	0
22	2016-04-19 18:19:45.65	2016-04-19 18:19:46.37	5	1	0	0	0	0	0	0	0	0	0	0	0
23	2016-04-19 18:30:28.46	2016-04-19 18:30:29.46	5	1	0	0	0	0	0	0	0	0	0	0	0
25	2016-04-19 18:33:11.32	2016-04-19 18:33:12.32	5	1	0	0	0	0	0	0	0	0	0	0	0
25	2016-04-19 18:33:14.25	2016-04-19 18:33:15.34	6	-1	1	0	0	0	0	0	0	0	0	0	0
26	2016-04-19 18:34:57.53	2016-04-19 18:35:00.78	5	1	0	0	0	0	0	0	0	0	0	0	0
27	2016-04-19 18:35:12.95	2016-04-19 18:35:15.18	5	1	0	0	0	0	0	0	0	0	0	0	0
27	2016-04-19 18:35:15.34	2016-04-19 18:35:15.92	5	1	0	0	0	0	0	0	0	0	0	0	0
28	2016-04-19 18:35:45.56	2016-04-19 18:35:46.28	5	1	0	0	0	0	0	0	0	0	0	0	0
28	2016-04-19 18:35:47.84	2016-04-19 18:35:48.84	5	1	0	0	0	0	0	0	0	0	0	0	0
30	2016-04-19 18:43:26.50	2016-04-19 18:43:27.96	5	1	0	0	0	0	0	0	0	0	0	0	0
30	2016-04-19 18:43:31.42	2016-04-19 18:43:31.95	5	1	0	0	0	0	0	0	0	0	0	0	0
31	2016-04-19 18:43:46.17	2016-04-19 18:43:47.67	6	-1	1	0	0	0	0	0	0	0	0	0	0
31	2016-04-19 18:43:48.01	2016-04-19 18:43:48.07	6	-1	1	0	0	0	0	0	0	0	0	0	0
31	2016-04-19 18:43:48.21	2016-04-19 18:43:48.76	6	-1	1	0	0	0	0	0	0	0	0	0	0
31	2016-04-19 18:43:48.84	2016-04-19 18:43:49.20	6	-1	1	0	0	0	0	0	0	0	0	0	0
