VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102056406	2016-05-11 12:42:20.07	2016-05-11 12:42:23.43	Default	1	3	1	0	1	3.765625	1	2.25	0
1	98102108806	2016-05-11 12:42:41.57	2016-05-11 12:42:44.70	Default	1	3	1	0	1	3.515625	1	1.671875	0
2	98102108982	2016-05-11 12:43:33.12	2016-05-11 12:43:34.85	Default	1	3	1	0	1	2.171875	1	0.703125	0
3	98102254571	2016-05-11 12:49:35.15	2016-05-11 12:49:38.43	Default	1	3	1	0	1	3.28125	1	2.921875	0
4	98102109088	2016-05-11 12:50:19.51	2016-05-11 12:50:24.31	Default	1	3	1	0	1	4.859375	1	3.8125	0
5	98102108473	2016-05-11 12:53:11.15	2016-05-11 12:53:21.25	Default	1	3	1	0	2	9.46875	1	9.625	0
6	98102109088	2016-05-11 12:56:46.37	2016-05-11 12:56:48.43	Default	1	3	1	0	1	2.203125	1	1.09375	0
7	98102056406	2016-05-11 12:57:32.81	2016-05-11 12:57:39.03	Default	1	3	1	0	1	6.546875	1	5.25	0
8	98102254571	2016-05-11 12:58:34.87	2016-05-11 12:58:49.70	Default	1	3	1	0	1	14.828125	1	13.9375	0
9	98102056406	2016-05-11 12:59:38.60	2016-05-11 13:00:13.84	Default	1	3	1	0	1	35.890625	3	33.59375	0
10	98102254571	2016-05-11 13:00:17.65	2016-05-11 13:00:35.79	Default	1	3	1	0	1	18.140625	1	17.53125	0
11	98102254571	2016-05-11 13:00:36.15	2016-05-11 13:00:49.87	Default	1	3	1	0	1	13.71875	1	13.34375	0
12	98102108806	2016-05-11 13:01:37.17	2016-05-11 13:01:42.68	Default	1	3	1	0	1	5.84375	1	4.453125	0
13	98102056406	2016-05-11 13:02:55.45	2016-05-11 13:03:02.71	Default	1	3	1	0	1	7.578125	2	5.25	0
14	98102056406	2016-05-11 13:03:30.56	2016-05-11 13:04:36.06	Default	1	3	1	0	2	65.109375	6	58.625	0
15	98102108982	2016-05-11 13:06:10.67	2016-05-11 13:06:28.62	Default	1	3	1	0	1	19.109375	2	15.296875	0
