DateTime	HardwareType	Cage	Corner	Side	State
2016-05-11 12:39:52.90	0	1	2		0
2016-05-11 12:39:52.92	0	1	3		0
2016-05-11 12:39:52.92	0	1	4		0
2016-05-11 12:39:52.92	1	1	1	1	1
2016-05-11 12:39:52.93	2	1	1	1	0
2016-05-11 12:39:52.93	1	1	1	2	1
2016-05-11 12:39:52.93	2	1	1	2	0
2016-05-11 12:39:52.93	1	1	2	3	1
2016-05-11 12:39:52.93	2	1	2	3	0
2016-05-11 12:39:52.93	1	1	2	4	1
2016-05-11 12:39:52.93	2	1	2	4	0
2016-05-11 12:39:52.93	1	1	3	5	0
2016-05-11 12:39:52.93	2	1	3	5	0
2016-05-11 12:39:52.93	1	1	3	6	0
2016-05-11 12:39:52.93	2	1	3	6	0
2016-05-11 12:39:52.95	1	1	4	7	1
2016-05-11 12:39:52.95	2	1	4	7	0
2016-05-11 12:39:52.95	1	1	4	8	1
2016-05-11 12:39:52.95	2	1	4	8	0
2016-05-11 12:39:52.95	0	1	1		0
2016-05-11 12:39:52.95	0	1	2		0
2016-05-11 12:39:52.95	0	1	3		0
2016-05-11 12:39:52.98	0	1	4		0
2016-05-11 12:39:53.00	1	1	1	1	1
2016-05-11 12:39:53.01	2	1	1	1	0
2016-05-11 12:39:53.04	1	1	1	2	1
2016-05-11 12:39:53.07	2	1	1	2	0
2016-05-11 12:39:53.10	1	1	2	3	1
2016-05-11 12:39:53.12	2	1	2	3	0
2016-05-11 12:39:53.15	1	1	2	4	1
2016-05-11 12:39:53.17	2	1	2	4	0
2016-05-11 12:39:53.20	1	1	3	5	0
2016-05-11 12:39:53.21	2	1	3	5	0
2016-05-11 12:39:53.25	1	1	3	6	0
2016-05-11 12:39:53.26	2	1	3	6	0
2016-05-11 12:39:53.29	1	1	4	7	1
2016-05-11 12:39:53.31	2	1	4	7	0
2016-05-11 12:39:53.34	1	1	4	8	1
2016-05-11 12:39:53.35	2	1	4	8	0
2016-05-11 19:03:01.67	2	1	3	5	96
2016-05-11 19:03:02.56	2	1	3	5	0
2016-05-11 19:03:11.68	1	1	3	5	0
2016-05-11 19:03:11.70	1	1	3	6	0
2016-05-11 19:03:11.71	2	1	3	5	0
2016-05-11 19:03:11.73	2	1	3	6	0
2016-05-11 19:41:55.48	2	1	3	5	96
2016-05-11 19:41:56.40	2	1	3	5	0
2016-05-11 19:42:06.12	1	1	3	5	0
2016-05-11 19:42:06.14	1	1	3	6	0
2016-05-11 19:42:06.15	2	1	3	5	0
2016-05-11 19:42:06.17	2	1	3	6	0
2016-05-11 19:42:26.59	2	1	3	5	96
2016-05-11 19:42:27.26	1	1	3	5	0
2016-05-11 19:42:27.50	2	1	3	5	0
2016-05-11 19:42:28.12	1	1	3	5	1
2016-05-11 19:42:30.25	1	1	3	5	1
2016-05-11 19:42:31.64	1	1	3	5	0
2016-05-11 19:42:38.75	1	1	3	5	0
2016-05-11 19:42:38.76	1	1	3	6	0
2016-05-11 19:42:38.78	2	1	3	5	0
2016-05-11 19:42:38.79	2	1	3	6	0
2016-05-11 19:56:02.92	2	1	3	5	96
2016-05-11 19:56:03.12	1	1	3	5	0
2016-05-11 19:56:03.82	2	1	3	5	0
2016-05-11 19:56:04.50	1	1	3	5	1
2016-05-11 19:56:06.10	1	1	3	5	1
2016-05-11 19:56:09.64	1	1	3	5	0
2016-05-11 19:56:17.31	1	1	3	5	0
2016-05-11 19:56:17.32	1	1	3	6	0
2016-05-11 19:56:17.34	2	1	3	5	0
2016-05-11 19:56:17.35	2	1	3	6	0
2016-05-11 19:56:20.00	2	1	3	5	96
2016-05-11 19:56:20.40	1	1	3	5	0
2016-05-11 19:56:20.92	2	1	3	5	0
2016-05-11 19:56:21.64	1	1	3	5	1
2016-05-11 19:56:23.40	1	1	3	5	1
2016-05-11 19:56:24.76	1	1	3	5	0
2016-05-11 19:56:31.76	1	1	3	5	0
2016-05-11 19:56:31.78	1	1	3	6	0
2016-05-11 19:56:31.78	2	1	3	5	0
2016-05-11 19:56:31.81	2	1	3	6	0
2016-05-11 19:56:41.18	1	1	3	5	0
2016-05-11 19:56:41.20	1	1	3	6	0
2016-05-11 19:56:41.21	2	1	3	5	0
2016-05-11 19:56:41.23	2	1	3	6	0
2016-05-11 19:58:21.17	2	1	3	5	96
2016-05-11 19:58:21.51	1	1	3	5	0
2016-05-11 19:58:22.07	2	1	3	5	0
2016-05-11 19:58:22.90	1	1	3	5	1
2016-05-11 19:58:24.51	1	1	3	5	1
2016-05-11 19:58:28.03	1	1	3	5	0
2016-05-11 19:58:35.93	1	1	3	5	0
2016-05-11 19:58:35.95	1	1	3	6	0
2016-05-11 19:58:35.96	2	1	3	5	0
2016-05-11 19:58:36.04	2	1	3	6	0
2016-05-11 19:58:38.48	2	1	3	5	96
2016-05-11 19:58:38.78	1	1	3	5	0
2016-05-11 19:58:39.39	2	1	3	5	0
2016-05-11 19:58:40.15	1	1	3	5	1
2016-05-11 19:58:41.76	1	1	3	5	1
2016-05-11 19:58:45.28	1	1	3	5	0
2016-05-11 19:59:14.67	1	1	3	5	0
2016-05-11 19:59:14.68	1	1	3	6	0
2016-05-11 19:59:14.70	2	1	3	5	0
2016-05-11 19:59:14.71	2	1	3	6	0
2016-05-11 19:59:17.62	2	1	3	5	96
2016-05-11 19:59:18.04	1	1	3	5	0
2016-05-11 19:59:18.53	2	1	3	5	0
2016-05-11 19:59:19.43	1	1	3	5	1
2016-05-11 19:59:21.03	1	1	3	5	1
2016-05-11 19:59:22.42	1	1	3	5	0
2016-05-11 19:59:50.12	1	1	3	5	0
2016-05-11 19:59:50.14	1	1	3	6	0
2016-05-11 19:59:50.15	2	1	3	5	0
2016-05-11 19:59:50.17	2	1	3	6	0
2016-05-11 20:09:21.79	2	1	3	5	96
2016-05-11 20:09:22.20	1	1	3	5	0
2016-05-11 20:09:22.65	1	1	3	5	1
2016-05-11 20:09:22.68	2	1	3	5	0
2016-05-11 20:09:25.18	1	1	3	5	1
2016-05-11 20:09:26.56	1	1	3	5	0
2016-05-11 20:09:34.62	1	1	3	5	0
2016-05-11 20:09:34.64	1	1	3	6	0
2016-05-11 20:09:34.65	2	1	3	5	0
2016-05-11 20:09:34.67	2	1	3	6	0
2016-05-11 20:09:41.90	2	1	3	5	96
2016-05-11 20:09:42.26	1	1	3	5	0
2016-05-11 20:09:42.81	2	1	3	5	0
2016-05-11 20:09:43.64	1	1	3	5	1
2016-05-11 20:09:45.25	1	1	3	5	1
2016-05-11 20:09:48.76	1	1	3	5	0
2016-05-11 20:10:02.89	1	1	3	5	0
2016-05-11 20:10:02.90	1	1	3	6	0
2016-05-11 20:10:02.92	2	1	3	5	0
2016-05-11 20:10:02.93	2	1	3	6	0
2016-05-11 20:11:00.18	2	1	3	5	96
2016-05-11 20:11:00.50	1	1	3	5	0
2016-05-11 20:11:01.09	2	1	3	5	0
2016-05-11 20:11:01.32	1	1	3	5	1
2016-05-11 20:11:03.50	1	1	3	5	1
2016-05-11 20:11:04.87	1	1	3	5	0
2016-05-11 20:11:13.53	1	1	3	5	0
2016-05-11 20:11:13.54	1	1	3	6	0
2016-05-11 20:11:13.56	2	1	3	5	0
2016-05-11 20:11:13.57	2	1	3	6	0
2016-05-11 20:11:17.14	2	1	3	5	96
2016-05-11 20:11:17.48	1	1	3	5	0
2016-05-11 20:11:18.04	2	1	3	5	0
2016-05-11 20:11:18.10	1	1	3	5	1
2016-05-11 20:11:20.48	1	1	3	5	1
2016-05-11 20:11:24.01	1	1	3	5	0
2016-05-11 20:11:31.73	1	1	3	5	0
2016-05-11 20:11:31.75	1	1	3	6	0
2016-05-11 20:11:31.76	2	1	3	5	0
2016-05-11 20:11:31.78	2	1	3	6	0
2016-05-11 20:11:38.60	2	1	3	5	96
2016-05-11 20:11:39.07	1	1	3	5	0
2016-05-11 20:11:39.53	2	1	3	5	0
2016-05-11 20:11:40.46	1	1	3	5	1
2016-05-11 20:11:42.07	1	1	3	5	1
2016-05-11 20:11:43.45	1	1	3	5	0
2016-05-11 20:11:49.50	1	1	3	5	0
2016-05-11 20:11:49.51	1	1	3	6	0
2016-05-11 20:11:49.53	2	1	3	5	0
2016-05-11 20:11:49.54	2	1	3	6	0
2016-05-11 20:11:57.57	1	1	3	5	0
2016-05-11 20:11:57.59	1	1	3	6	0
2016-05-11 20:11:57.62	2	1	3	5	0
2016-05-11 20:11:57.64	2	1	3	6	0
2016-05-11 20:12:56.51	1	1	3	5	0
2016-05-11 20:12:56.53	1	1	3	6	0
2016-05-11 20:12:56.53	2	1	3	5	0
2016-05-11 20:12:56.56	2	1	3	6	0
2016-05-11 20:13:17.31	2	1	3	5	96
2016-05-11 20:13:17.76	1	1	3	5	0
2016-05-11 20:13:18.23	2	1	3	5	0
2016-05-11 20:13:19.15	1	1	3	5	1
2016-05-11 20:13:20.76	1	1	3	5	1
2016-05-11 20:13:22.14	1	1	3	5	0
2016-05-11 20:13:24.89	1	1	3	5	0
2016-05-11 20:13:24.90	1	1	3	6	0
2016-05-11 20:13:24.92	2	1	3	5	0
2016-05-11 20:13:24.93	2	1	3	6	0
2016-05-11 20:13:29.42	2	1	3	5	96
2016-05-11 20:13:29.85	1	1	3	5	0
2016-05-11 20:13:30.32	2	1	3	5	0
2016-05-11 20:13:30.39	1	1	3	5	1
2016-05-11 20:13:32.85	1	1	3	5	1
2016-05-11 20:13:34.21	1	1	3	5	0
2016-05-11 20:13:36.98	1	1	3	5	0
2016-05-11 20:13:36.98	1	1	3	6	0
2016-05-11 20:13:36.98	2	1	3	5	0
2016-05-11 20:13:36.98	2	1	3	6	0
2016-05-11 20:13:40.42	2	1	3	5	96
2016-05-11 20:13:40.67	1	1	3	5	0
2016-05-11 20:13:40.87	1	1	3	5	1
2016-05-11 20:13:41.32	2	1	3	5	0
2016-05-11 20:13:43.67	1	1	3	5	1
2016-05-11 20:13:45.07	1	1	3	5	0
2016-05-11 20:13:47.17	1	1	3	5	1
2016-05-11 20:13:47.18	1	1	3	5	0
2016-05-11 20:13:53.85	1	1	3	5	0
2016-05-11 20:13:53.87	1	1	3	6	0
2016-05-11 20:13:53.89	2	1	3	5	0
2016-05-11 20:13:53.92	2	1	3	6	0
2016-05-11 20:14:53.15	2	1	3	5	96
2016-05-11 20:14:53.37	1	1	3	5	0
2016-05-11 20:14:54.06	2	1	3	5	0
2016-05-11 20:14:54.35	1	1	3	5	1
2016-05-11 20:14:56.37	1	1	3	5	1
2016-05-11 20:14:57.73	1	1	3	5	0
2016-05-11 20:15:08.96	1	1	3	5	0
2016-05-11 20:15:08.98	1	1	3	6	0
2016-05-11 20:15:09.00	2	1	3	5	0
2016-05-11 20:15:09.01	2	1	3	6	0
2016-05-11 20:15:14.34	2	1	3	5	96
2016-05-11 20:15:14.71	1	1	3	5	0
2016-05-11 20:15:15.23	2	1	3	5	0
2016-05-11 20:15:15.37	1	1	3	5	1
2016-05-11 20:15:17.71	1	1	3	5	1
2016-05-11 20:15:19.09	1	1	3	5	0
2016-05-11 20:15:33.53	1	1	3	5	0
2016-05-11 20:15:33.54	1	1	3	6	0
2016-05-11 20:15:33.54	2	1	3	5	0
2016-05-11 20:15:33.57	2	1	3	6	0
2016-05-11 20:15:37.67	2	1	3	5	96
2016-05-11 20:15:38.14	1	1	3	5	0
2016-05-11 20:15:38.45	1	1	3	5	1
2016-05-11 20:15:38.57	2	1	3	5	0
2016-05-11 20:15:41.12	1	1	3	5	1
2016-05-11 20:15:42.65	1	1	3	5	0
2016-05-11 20:16:00.60	1	1	3	5	0
2016-05-11 20:16:00.62	1	1	3	6	0
2016-05-11 20:16:00.64	2	1	3	5	0
2016-05-11 20:16:00.65	2	1	3	6	0
2016-05-11 20:16:05.81	2	1	3	5	96
2016-05-11 20:16:06.17	1	1	3	5	0
2016-05-11 20:16:06.70	2	1	3	5	0
2016-05-11 20:16:07.56	1	1	3	5	1
2016-05-11 20:16:09.18	1	1	3	5	1
2016-05-11 20:16:12.67	1	1	3	5	0
2016-05-11 20:16:29.48	1	1	3	5	0
2016-05-11 20:16:29.50	1	1	3	6	0
2016-05-11 20:16:29.53	2	1	3	5	0
2016-05-11 20:16:29.54	2	1	3	6	0
2016-05-11 20:16:57.17	2	1	3	5	96
2016-05-11 20:16:57.50	1	1	3	5	0
2016-05-11 20:16:58.07	2	1	3	5	0
2016-05-11 20:16:58.23	1	1	3	5	1
2016-05-11 20:17:00.50	1	1	3	5	1
2016-05-11 20:17:01.85	1	1	3	5	0
2016-05-11 20:17:05.56	1	1	3	5	0
2016-05-11 20:17:05.57	1	1	3	6	0
2016-05-11 20:17:05.57	2	1	3	5	0
2016-05-11 20:17:05.60	2	1	3	6	0
2016-05-11 20:17:08.01	2	1	3	5	96
2016-05-11 20:17:08.40	1	1	3	5	0
2016-05-11 20:17:08.73	1	1	3	5	1
2016-05-11 20:17:08.93	2	1	3	5	0
2016-05-11 20:17:11.39	1	1	3	5	1
2016-05-11 20:17:12.93	1	1	3	5	0
2016-05-11 20:17:18.39	1	1	3	5	0
2016-05-11 20:17:18.39	1	1	3	6	0
2016-05-11 20:17:18.39	2	1	3	5	0
2016-05-11 20:17:18.39	2	1	3	6	0
2016-05-11 20:17:20.84	2	1	3	5	96
2016-05-11 20:17:21.71	2	1	3	5	0
2016-05-11 20:17:30.60	1	1	3	5	0
2016-05-11 20:17:30.60	1	1	3	6	0
2016-05-11 20:17:30.60	2	1	3	5	0
2016-05-11 20:17:30.60	2	1	3	6	0
2016-05-11 20:17:33.06	2	1	3	5	96
2016-05-11 20:17:33.39	1	1	3	5	0
2016-05-11 20:17:33.93	1	1	3	5	1
2016-05-11 20:17:33.95	2	1	3	5	0
2016-05-11 20:17:36.37	1	1	3	5	1
2016-05-11 20:17:37.76	1	1	3	5	0
2016-05-11 20:17:52.71	1	1	3	5	0
2016-05-11 20:17:52.71	1	1	3	6	0
2016-05-11 20:17:52.73	2	1	3	5	0
2016-05-11 20:17:52.76	2	1	3	6	0
2016-05-11 20:18:09.96	2	1	3	5	96
2016-05-11 20:18:10.31	1	1	3	5	0
2016-05-11 20:18:10.85	2	1	3	5	0
2016-05-11 20:18:11.68	1	1	3	5	1
2016-05-11 20:18:13.31	1	1	3	5	1
2016-05-11 20:18:14.67	1	1	3	5	0
2016-05-11 20:18:24.10	1	1	3	5	0
2016-05-11 20:18:24.12	1	1	3	6	0
2016-05-11 20:18:24.14	2	1	3	5	0
2016-05-11 20:18:24.15	2	1	3	6	0
2016-05-11 20:18:27.01	2	1	3	5	96
2016-05-11 20:18:27.64	1	1	3	5	0
2016-05-11 20:18:27.92	2	1	3	5	0
2016-05-11 20:18:28.51	1	1	3	5	1
2016-05-11 20:18:30.62	1	1	3	5	1
2016-05-11 20:18:32.01	1	1	3	5	0
2016-05-11 20:18:49.76	1	1	3	5	0
2016-05-11 20:18:49.78	1	1	3	6	0
2016-05-11 20:18:49.79	2	1	3	5	0
