VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102108982	2016-04-24 13:33:38.65	2016-04-24 13:34:17.54	Default	1	3	1	0	1	39.4375	1	38.890625	0
1	98102056406	2016-04-24 13:36:35.62	2016-04-24 13:36:37.90	Default	1	3	1	0	1	2.296875	1	1.078125	0
2	98102254571	2016-04-24 13:36:40.10	2016-04-24 13:36:43.90	Default	1	3	1	0	1	3.796875	1	3.703125	0
3	98102108473	2016-04-24 13:41:42.00	2016-04-24 13:41:44.68	Default	1	3	1	0	1	2.6875	1	3.078125	0
4	98102254571	2016-04-24 13:42:53.25	2016-04-24 13:42:57.93	Default	1	3	1	0	1	4.6875	1	3.984375	0
5	98102109088	2016-04-24 13:46:45.85	2016-04-24 13:46:55.28	Default	1	3	1	0	1	9.671875	1	8.296875	0
6	98102108806	2016-04-24 13:50:39.87	2016-04-24 13:50:52.26	Default	1	3	1	0	1	12.8125	1	11.359375	0
7	98102108806	2016-04-24 13:50:52.98	2016-04-24 13:50:54.96	Default	1	3	1	0	1	2.109375	1	0.6875	0
8	98102108473	2016-04-24 13:51:04.45	2016-04-24 13:51:05.70	Default	1	3	1	0	1	1.25	1	1.609375	0
9	98102108806	2016-04-24 13:52:39.71	2016-04-24 13:52:59.70	Default	1	3	1	0	1	20.078125	1	19	0
10	98102108473	2016-04-24 13:53:04.18	2016-04-24 13:53:16.85	Default	1	3	1	0	1	12.671875	1	12.984375	0
11	98102108806	2016-04-24 13:53:35.23	2016-04-24 13:53:47.23	Default	1	3	1	0	1	12.171875	1	10.671875	0
12	98102108473	2016-04-24 13:54:15.98	2016-04-24 13:54:30.57	Default	1	3	1	0	3	9.28125	1	13.984375	0
13	98102108806	2016-04-24 14:06:39.07	2016-04-24 14:06:45.93	Default	1	3	1	0	1	7.484375	3	5.28125	0
14	98102056406	2016-04-24 15:13:41.31	2016-04-24 15:13:46.93	Default	1	3	1	0	1	5.625	1	4.4375	0
15	98102109088	2016-04-24 15:16:44.40	2016-04-24 15:16:49.60	Default	1	3	1	0	1	5.5	2	3.84375	0
16	98102108982	2016-04-24 15:40:24.06	2016-04-24 15:40:30.31	Default	1	3	1	0	1	6.59375	1	4.609375	0
17	98102108982	2016-04-24 15:51:51.56	2016-04-24 15:51:54.56	Default	1	3	1	0	1	3.4375	1	2.015625	0
18	98102254571	2016-04-24 15:54:05.35	2016-04-24 15:54:08.60	Default	1	3	1	0	1	3.25	1	2.953125	0
19	98102108473	2016-04-24 16:56:08.57	2016-04-24 16:56:11.07	Default	1	3	1	0	2	2.6875	1	1.609375	0
20	98102108806	2016-04-24 16:58:23.60	2016-04-24 16:58:30.57	Default	1	3	1	0	1	7.328125	1	5.4375	0
21	98102109088	2016-04-24 17:16:46.21	2016-04-24 17:16:52.29	Default	1	3	1	0	1	6.484375	1	4.875	0
22	98102108982	2016-04-24 17:17:03.93	2016-04-24 17:17:10.31	Default	1	3	1	0	1	6.515625	1	4.78125	0
23	98102109088	2016-04-24 17:18:33.64	2016-04-24 17:18:40.59	Default	1	3	1	0	1	7.390625	1	5.046875	0
24	98102056406	2016-04-24 17:19:23.93	2016-04-24 17:19:35.26	Default	1	3	1	0	1	11.734375	1	8.515625	0
