VisitID	Start	End	Side	SideCondition	SideError	TimeError	ConditionError	LickNumber	LickContactTime	LickDuration	AirState	DoorState	LED1State	LED2State	LED3State
0	2016-04-21 16:33:25.65	2016-04-21 16:33:25.67	5	1	0	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:33:25.25	2016-04-21 16:33:25.73	6	-1	1	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:33:25.70	2016-04-21 16:33:25.78	5	1	0	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:33:25.87	2016-04-21 16:33:25.98	5	1	0	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:33:51.26	2016-04-21 16:33:51.68	6	-1	1	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:33:53.20	2016-04-21 16:33:53.39	6	-1	1	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:33:58.03	2016-04-21 16:33:58.79	6	-1	1	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:33:59.32	2016-04-21 16:33:59.48	6	-1	1	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:33:59.75	2016-04-21 16:33:59.96	6	-1	1	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:34:00.03	2016-04-21 16:34:00.10	6	-1	1	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:34:00.17	2016-04-21 16:34:00.21	6	-1	1	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:34:00.29	2016-04-21 16:34:00.39	6	-1	1	0	0	0	0	0	0	0	0	0	0
0	2016-04-21 16:34:01.65	2016-04-21 16:34:02.43	6	-1	1	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:15.90	2016-04-21 16:34:16.31	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:16.81	2016-04-21 16:34:17.20	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:18.89	2016-04-21 16:34:18.90	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:18.92	2016-04-21 16:34:19.01	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:22.46	2016-04-21 16:34:23.93	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:35.14	2016-04-21 16:34:36.53	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:41.51	2016-04-21 16:34:42.59	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:43.85	2016-04-21 16:34:43.96	6	-1	1	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:46.67	2016-04-21 16:34:47.46	5	1	0	0	0	0	0	0	0	0	0	0	0
3	2016-04-21 16:34:51.53	2016-04-21 16:34:52.48	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-04-21 16:35:14.07	2016-04-21 16:35:17.46	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-04-21 16:35:21.17	2016-04-21 16:35:22.20	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-04-21 16:35:24.12	2016-04-21 16:35:24.67	5	1	0	0	0	0	0	0	0	0	0	0	0
4	2016-04-21 16:35:30.64	2016-04-21 16:35:31.50	5	1	0	0	0	0	0	0	0	0	0	0	0
5	2016-04-21 16:35:37.75	2016-04-21 16:35:38.50	5	1	0	0	0	0	0	0	0	0	0	0	0
5	2016-04-21 16:35:39.04	2016-04-21 16:35:41.25	5	1	0	0	0	0	0	0	0	0	0	0	0
5	2016-04-21 16:35:41.29	2016-04-21 16:35:41.95	5	1	0	0	0	0	0	0	0	0	0	0	0
6	2016-04-21 16:35:50.60	2016-04-21 16:35:51.23	5	1	0	0	0	0	0	0	0	0	0	0	0
6	2016-04-21 16:35:51.64	2016-04-21 16:35:54.89	5	1	0	0	0	0	0	0	0	0	0	0	0
7	2016-04-21 16:36:03.45	2016-04-21 16:36:03.56	6	-1	1	0	0	0	0	0	0	0	0	0	0
7	2016-04-21 16:36:04.76	2016-04-21 16:36:05.40	5	1	0	0	0	0	0	0	0	0	0	0	0
8	2016-04-21 16:37:07.07	2016-04-21 16:37:07.81	5	1	0	0	0	0	0	0	0	0	0	0	0
8	2016-04-21 16:37:07.98	2016-04-21 16:37:13.17	5	1	0	0	0	0	0	0	0	0	0	0	0
9	2016-04-21 16:37:22.60	2016-04-21 16:37:23.39	5	1	0	0	0	0	0	0	0	0	0	0	0
9	2016-04-21 16:37:23.54	2016-04-21 16:37:24.01	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-04-21 16:38:52.20	2016-04-21 16:38:57.23	5	1	0	0	0	0	0	0	0	0	0	0	0
11	2016-04-21 16:38:57.37	2016-04-21 16:38:57.87	5	1	0	0	0	0	0	0	0	0	0	0	0
