VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102056406	2016-04-21 16:33:19.64	2016-04-21 16:34:05.17	Default	1	3	1	0	5	44.34375	0	0	3
1	98102108806	2016-04-21 16:34:05.17	2016-04-21 16:34:07.15	Default	1	3	1	0	1	1.984375	0	0	3
2	98102056406	2016-04-21 16:34:07.15	2016-04-21 16:34:15.85	Default	1	3	1	0	1	8.703125	0	0	3
3	98102108806	2016-04-21 16:34:15.85	2016-04-21 16:34:54.48	Default	1	3	1	0	1	38.625	2	91	0
4	98102108982	2016-04-21 16:35:05.40	2016-04-21 16:35:33.26	Default	1	3	1	0	1	28.828125	2	23.9375	0
5	98102108982	2016-04-21 16:35:36.92	2016-04-21 16:35:44.28	Default	1	3	1	0	1	7.8125	1	6.25	0
6	98102108982	2016-04-21 16:35:49.89	2016-04-21 16:35:57.12	Default	1	3	1	0	1	7.46875	1	5.953125	0
7	98102108982	2016-04-21 16:36:02.06	2016-04-21 16:36:12.65	Default	1	3	1	0	1	10.78125	2	7.015625	0
8	98102108982	2016-04-21 16:37:05.79	2016-04-21 16:37:15.00	Default	1	3	1	0	1	9.78125	1	7.921875	0
9	98102108982	2016-04-21 16:37:20.50	2016-04-21 16:37:25.50	Default	1	3	1	0	1	5.234375	1	3.75	0
10	98102108473	2016-04-21 16:38:41.39	2016-04-21 16:38:47.54	Default	1	3	1	0	1	6.15625	1	6.625	0
11	98102108473	2016-04-21 16:38:48.67	2016-04-21 16:39:01.51	Default	1	3	1	0	3	10.9375	1	12.328125	0
12	98102108473	2016-04-21 16:39:02.48	2016-04-21 16:39:09.04	Default	1	3	1	0	2	6.359375	1	6.65625	0
13	98102056406	2016-04-21 16:45:54.71	2016-04-21 16:46:15.81	Default	1	3	1	0	1	21.15625	1	20.8125	0
14	98102108806	2016-04-21 16:46:15.95	2016-04-21 16:46:35.15	Default	1	3	1	0	1	19.328125	2	18.296875	0
15	98102056406	2016-04-21 16:46:35.43	2016-04-21 16:46:43.06	Default	1	3	1	0	1	7.90625	1	7.15625	0
16	98102108806	2016-04-21 16:46:43.18	2016-04-21 16:46:49.82	Default	1	3	1	0	1	6.734375	1	5.6875	0
17	98102108806	2016-04-21 16:46:51.03	2016-04-21 16:46:52.76	Default	1	3	1	0	1	2.28125	1	0.65625	0
18	98102108806	2016-04-21 16:46:56.92	2016-04-21 16:46:59.95	Default	1	3	1	0	1	3.453125	2	1.625	0
19	98102056406	2016-04-21 16:47:00.07	2016-04-21 16:47:06.20	Default	1	3	1	0	1	6.25	1	5.734375	0
20	98102108806	2016-04-21 16:47:06.40	2016-04-21 16:47:11.03	Default	1	3	1	0	1	4.8125	1	3.21875	0
21	98102056406	2016-04-21 16:47:13.62	2016-04-21 16:47:23.60	Default	1	3	1	0	1	10.234375	1	7.453125	0
22	98102109088	2016-04-21 16:47:23.65	2016-04-21 16:47:28.20	Default	1	3	1	0	1	4.59375	1	3.5625	0
23	98102108806	2016-04-21 16:47:30.17	2016-04-21 16:47:43.65	Default	1	3	1	0	1	13.90625	2	9.453125	0
24	98102056406	2016-04-21 16:47:44.46	2016-04-21 16:47:53.62	Default	1	3	1	0	1	9.296875	2	5.734375	0
25	98102056406	2016-04-21 16:47:54.75	2016-04-21 16:49:19.32	Default	1	3	1	0	2	84.5625	1	84.5625	0
26	98102108806	2016-04-21 16:49:19.51	2016-04-21 16:49:41.40	Default	1	3	1	0	1	22.03125	1	21.015625	0
27	98102108806	2016-04-21 16:49:59.95	2016-04-21 16:50:16.92	Default	1	3	1	0	1	17.375	2	14.9375	0
28	98102056406	2016-04-21 16:53:37.07	2016-04-21 16:54:14.84	Default	1	3	1	0	1	37.953125	2	35.515625	0
29	98102056406	2016-04-21 16:58:08.46	2016-04-21 16:58:27.28	Default	1	3	1	0	1	18.859375	1	18.8125	0
30	98102109088	2016-04-21 16:58:27.95	2016-04-21 16:58:38.84	Default	1	3	1	0	1	10.90625	1	9.0625	0
31	98102056406	2016-04-21 16:58:39.57	2016-04-21 16:58:44.65	Default	1	3	1	0	1	5.265625	1	3.59375	0
32	98102109088	2016-04-21 17:00:36.71	2016-04-21 17:00:49.32	Default	1	3	1	0	1	12.765625	1	11.578125	0
33	98102108473	2016-04-21 17:01:13.43	2016-04-21 17:01:33.85	Default	1	3	1	0	2	20.25	1	20.921875	0
34	98102108473	2016-04-21 17:01:35.42	2016-04-21 17:01:39.73	Default	1	3	1	0	1	4.203125	1	5.15625	0
35	98102108473	2016-04-21 17:01:41.96	2016-04-21 17:01:45.54	Default	1	3	1	0	1	3.578125	1	3.65625	0
36	98102056406	2016-04-21 17:03:08.06	2016-04-21 17:03:35.82	Default	1	3	1	0	5	25.765625	1	27.296875	0
37	98102056406	2016-04-21 17:03:51.20	2016-04-21 17:04:14.21	Default	1	3	1	0	1	23.265625	1	21.328125	0
38	98102109088	2016-04-21 17:04:15.14	2016-04-21 17:04:27.17	Default	1	3	1	0	1	12.171875	1	11.046875	0
39	98102109088	2016-04-21 17:04:27.79	2016-04-21 17:04:48.40	Default	1	3	1	0	1	20.765625	3	17.96875	0
40	98102109088	2016-04-21 17:04:48.60	2016-04-21 17:04:51.81	Default	1	3	1	0	1	3.3125	1	2.21875	0
41	98102056406	2016-04-21 17:06:06.87	2016-04-21 17:07:01.07	Default	1	3	1	0	1	54.765625	1	53.296875	0
42	98102109088	2016-04-21 17:07:38.64	2016-04-21 17:07:55.64	Default	1	3	1	0	1	17.140625	2	15.65625	0
43	98102109088	2016-04-21 17:07:56.06	2016-04-21 17:08:01.39	Default	1	3	1	0	1	5.484375	2	3.5	0
