VisitID	AnimalTag	Start	End	ModuleName	Cage	Corner	CornerCondition	PlaceError	AntennaNumber	AntennaDuration	PresenceNumber	PresenceDuration	VisitSolution
0	98102056406	2016-05-03 15:15:42.45	2016-05-03 15:15:42.45	Default	1	3	1	0	1	0	1	0	0
1	98102109088	2016-05-03 16:25:55.68	2016-05-03 16:26:03.03	Default	1	3	1	0	1	7.4375	1	6.34375	0
2	98102056406	2016-05-03 16:41:19.45	2016-05-03 16:41:26.87	Default	1	3	1	0	1	7.90625	1	6.046875	0
3	98102108473	2016-05-03 17:15:30.06	2016-05-03 17:15:31.25	Default	1	3	1	0	1	1.1875	1	1.03125	0
4	98102108806	2016-05-03 17:16:45.87	2016-05-03 17:16:52.07	Default	1	3	1	0	1	6.625	1	4.640625	0
5	98102108982	2016-05-03 18:00:34.29	2016-05-03 18:00:40.64	Default	1	3	1	0	1	6.796875	1	5.140625	0
6	98102254571	2016-05-03 18:12:35.50	2016-05-03 18:12:42.26	Default	1	3	1	0	1	6.8125	1	5.8125	0
7	98102109088	2016-05-03 18:31:00.84	2016-05-03 18:31:13.43	Default	1	3	1	0	1	12.703125	1	11.609375	0
8	98102108473	2016-05-03 18:55:55.00	2016-05-03 18:56:06.75	Default	1	3	1	0	1	11.75	1	10.609375	0
9	98102109088	2016-05-03 19:11:44.56	2016-05-03 19:12:32.45	Module 1	1	3	1	0	1	48.078125	3	45.609375	0
10	98102109088	2016-05-03 19:12:34.90	2016-05-03 19:13:18.34	Module 2	1	3	1	0	1	43.5625	2	41.390625	0
11	98102109088	2016-05-03 19:13:25.92	2016-05-03 19:14:17.20	Module 1	1	3	1	0	2	51.125	2	50.234375	0
12	98102108806	2016-05-03 19:14:41.23	2016-05-03 19:15:04.35	Module 3	1	3	1	0	1	23.296875	2	21.9375	0
13	98102108806	2016-05-03 19:15:04.75	2016-05-03 19:15:21.82	Module 2	1	3	1	0	1	17.265625	1	16.8125	0
