SequenceSessionId	Tag	VisitId	Start	End	Address	Output	PackageName
0	98102109088	2	2016-05-10 14:51:45.43	2016-05-10 14:51:46.46	1	3	Wrong Time
1	98102108806	4	2016-05-10 15:37:57.04	2016-05-10 15:37:58.04	1	3	Wrong Time
2	98102108982	5	2016-05-10 15:41:49.71	2016-05-10 15:41:50.71	1	3	Wrong Time
3	98102108473	7	2016-05-10 15:51:26.96	2016-05-10 15:51:27.96	1	3	Wrong Time
4	98102056406	11	2016-05-10 16:27:48.76	2016-05-10 16:27:49.76	1	3	Wrong Time
5	98102056406	12	2016-05-10 16:39:47.48	2016-05-10 16:39:48.48	1	3	Wrong Time
6	98102056406	12	2016-05-10 16:39:51.29	2016-05-10 16:39:52.29	1	3	Wrong Time
7	98102109088	13	2016-05-10 17:10:34.21	2016-05-10 17:10:35.23	1	3	Wrong Time
8	98102108806	14	2016-05-10 17:12:49.42	2016-05-10 17:12:50.42	1	3	Wrong Time
9	98102109088	15	2016-05-10 17:47:31.34	2016-05-10 17:47:32.34	1	3	Wrong Time
10	98102056406	16	2016-05-10 18:02:56.09	2016-05-10 18:02:57.10	1	3	Wrong Time
11	98102056406	16	2016-05-10 18:02:57.46	2016-05-10 18:02:58.46	1	3	Wrong Time
12	98102056406	16	2016-05-10 18:03:03.28	2016-05-10 18:03:04.28	1	3	Wrong Time
13	98102056406	16	2016-05-10 18:03:07.28	2016-05-10 18:03:08.28	1	3	Wrong Time
14	98102056406	16	2016-05-10 18:03:17.59	2016-05-10 18:03:18.59	1	3	Wrong Time
15	98102056406	16	2016-05-10 18:03:18.59	2016-05-10 18:03:19.59	1	3	Wrong Time
16	98102056406	16	2016-05-10 18:03:23.46	2016-05-10 18:03:24.46	1	3	Wrong Time
17	98102056406	16	2016-05-10 18:03:38.25	2016-05-10 18:03:38.35	1	3	Wrong Time
18	98102056406	16	2016-05-10 18:03:38.35	2016-05-10 18:03:38.50	1	3	Wrong Time
19	98102056406	16	2016-05-10 18:03:38.50	2016-05-10 18:03:39.50	1	3	Wrong Time
20	98102108982	17	2016-05-10 18:04:33.20	2016-05-10 18:04:34.20	1	3	Wrong Time
21	98102108982	17	2016-05-10 18:04:35.65	2016-05-10 18:04:36.65	1	3	Wrong Time
22	98102108982	17	2016-05-10 18:05:07.17	2016-05-10 18:05:08.17	1	3	Wrong Time
23	98102108982	17	2016-05-10 18:05:43.04	2016-05-10 18:05:44.04	1	3	Wrong Time
24	98102108982	17	2016-05-10 18:05:44.40	2016-05-10 18:05:45.40	1	3	Wrong Time
25	98102056406	18	2016-05-10 18:06:30.03	2016-05-10 18:06:31.03	1	3	Wrong Time
26	98102056406	18	2016-05-10 18:06:31.93	2016-05-10 18:06:32.93	1	3	Wrong Time
27	98102056406	18	2016-05-10 18:06:37.17	2016-05-10 18:06:38.17	1	3	Wrong Time
28	98102108982	19	2016-05-10 18:06:54.87	2016-05-10 18:06:55.20	1	3	Wrong Time
29	98102108982	19	2016-05-10 18:06:55.20	2016-05-10 18:06:56.20	1	3	Wrong Time
30	98102108982	19	2016-05-10 18:06:57.81	2016-05-10 18:06:58.81	1	3	Wrong Time
31	98102108982	19	2016-05-10 18:07:02.78	2016-05-10 18:07:03.78	1	3	Wrong Time
32	98102108982	19	2016-05-10 18:07:06.57	2016-05-10 18:07:07.57	1	3	Wrong Time
33	98102108982	19	2016-05-10 18:07:11.79	2016-05-10 18:07:12.81	1	3	Wrong Time
34	98102108982	19	2016-05-10 18:07:14.90	2016-05-10 18:07:15.92	1	3	Wrong Time
35	98102108982	19	2016-05-10 18:07:17.89	2016-05-10 18:07:18.42	1	3	Wrong Time
36	98102108982	19	2016-05-10 18:07:18.42	2016-05-10 18:07:19.15	1	3	Wrong Time
37	98102108982	19	2016-05-10 18:07:19.15	2016-05-10 18:07:19.42	1	3	Wrong Time
38	98102108982	19	2016-05-10 18:07:19.42	2016-05-10 18:07:20.42	1	3	Wrong Time
39	98102108982	19	2016-05-10 18:07:20.45	2016-05-10 18:07:21.46	1	3	Wrong Time
40	98102108982	19	2016-05-10 18:07:24.76	2016-05-10 18:07:25.43	1	3	Wrong Time
41	98102108982	19	2016-05-10 18:07:25.43	2016-05-10 18:07:25.90	1	3	Wrong Time
